id,date,user,pc,activity,source_ip,status
{SL0JJMBY-6I17ETMY-SBTL},02/13/2025 10:10:26,U0037,PC-5037,Logon,192.168.1.57,Success
{3710MEAT-DUX63RR8-JPVQ},02/13/2025 16:47:19,U0037,PC-5037,Logoff,192.168.1.57,Success
{08N32K1I-HKPJU9HR-6F27},01/15/2025 10:51:49,U0038,PC-5038,Logon,192.168.1.58,Success
{6SWCAHKT-WI9B8EKL-WJEP},01/15/2025 17:27:58,U0038,PC-5038,Logoff,192.168.1.58,Success
{5XPVJ8RI-8NU17UVD-1RZN},01/16/2025 10:39:30,U0038,PC-5038,Logon,192.168.1.58,Success
{WXSS3SVY-65QI2WJJ-807C},01/16/2025 17:23:13,U0038,PC-5038,Logoff,192.168.1.58,Success
{4LMJRJPF-FSSPN327-CTUS},01/17/2025 10:27:15,U0038,PC-5038,Logon,192.168.1.58,Success
{R5T9EGVX-BCVLMEIL-NB0C},01/17/2025 17:21:23,U0038,PC-5038,Logoff,192.168.1.58,Success
{O40Q9GI7-611MH5HZ-WR73},01/20/2025 10:11:18,U0038,PC-5038,Logon,192.168.1.58,Success
{AO3S0EOA-RRWWS4FZ-RG4P},01/20/2025 17:42:34,U0038,PC-5038,Logoff,192.168.1.58,Success
{7QU3054O-UX9SLMA5-BXJN},01/21/2025 10:03:37,U0038,PC-5038,Logon,192.168.1.58,Success
{ZVFV991A-C7WZYFMQ-FKIL},01/21/2025 17:02:28,U0038,PC-5038,Logoff,192.168.1.58,Success
{CMRCPHT1-02F2LD52-4QBS},01/22/2025 10:19:42,U0038,PC-5038,Logon,192.168.1.58,Success
{ALLHTAHO-WRPHWN10-9M24},01/22/2025 17:32:19,U0038,PC-5038,Logoff,192.168.1.58,Success
{OG2TLTT2-3G5SMQ5U-FK8U},01/23/2025 10:26:38,U0038,PC-5038,Logon,192.168.1.58,Success
{IDI5PGB8-NHOJ7H42-17PF},01/23/2025 17:19:05,U0038,PC-5038,Logoff,192.168.1.58,Success
{PYBOR9MM-201LDA71-YP6E},01/24/2025 10:34:25,U0038,PC-5038,Logon,192.168.1.58,Success
{BL30X0TA-TLLQHRKM-RFSF},01/24/2025 17:00:18,U0038,PC-5038,Logoff,192.168.1.58,Success
{N207KIOA-YPYEMNNP-IKZP},01/26/2025 12:05:00,U0038,PC-5038,Logon,192.168.1.58,Success
{BB3MK8TE-WA5UY7NV-LIPM},01/27/2025 10:41:22,U0038,PC-5038,Logon,192.168.1.58,Success
{6387IXHH-KFFN16DB-0IC1},01/27/2025 17:44:54,U0038,PC-5038,Logoff,192.168.1.58,Success
{XGJW2WZO-IV10JH6Z-AZ50},01/28/2025 10:18:55,U0038,PC-5038,Logon,192.168.1.58,Success
{T0RFLKYN-0BU8HRAV-8588},01/28/2025 17:55:48,U0038,PC-5038,Logoff,192.168.1.58,Success
{D6IWKVYT-NDJJO9NI-FMPE},01/29/2025 10:58:35,U0038,PC-5038,Logon,192.168.1.58,Success
{SO1F15MR-0VLKBCUS-2E6X},01/29/2025 17:25:37,U0038,PC-5038,Logoff,192.168.1.58,Success
{MR7BJN7C-41Q6L4JD-GJ8Y},01/30/2025 10:05:48,U0038,PC-5038,Logon,192.168.1.58,Success
{WV20K9JX-42EH0QBV-RPAG},01/30/2025 17:32:47,U0038,PC-5038,Logoff,192.168.1.58,Success
{GIOLF63Y-A2KYLJ1J-2PEM},01/31/2025 10:35:51,U0038,PC-5038,Logon,192.168.1.58,Success
{LMDH3PFD-T75MCAYJ-E8NF},01/31/2025 17:18:09,U0038,PC-5038,Logoff,192.168.1.58,Success
{TWSJ57ZP-QFGLYGWR-70IO},02/02/2025 13:57:00,U0038,PC-5038,Logon,192.168.1.58,Success
{IFOQ6PK5-MSSEWKN8-XQKY},02/03/2025 10:10:28,U0038,PC-5038,Logon,192.168.1.58,Success
{JV2HRWR9-31OSZV56-LOPP},02/03/2025 17:36:18,U0038,PC-5038,Logoff,192.168.1.58,Success
{1BCEZ15R-VMK6TTGD-L970},02/04/2025 10:32:13,U0038,PC-5038,Logon,192.168.1.58,Success
{DOTAIECE-VS40W58C-M1YI},02/04/2025 17:32:01,U0038,PC-5038,Logoff,192.168.1.58,Success
{6MI34UDY-1APGZMKB-F6X3},02/05/2025 10:30:34,U0038,PC-5038,Logon,192.168.1.58,Success
{8TVF7MWT-Z568D2IB-OCTB},02/05/2025 17:19:55,U0038,PC-5038,Logoff,192.168.1.58,Success
{RWU7AEWS-B9RM5PO7-BTPD},02/06/2025 10:20:55,U0038,PC-5038,Logon,192.168.1.58,Success
{7YFKPI9B-YQ71UHA6-F6M2},02/06/2025 17:25:35,U0038,PC-5038,Logoff,192.168.1.58,Success
{G2RW97RS-LXWZ4WCG-IELG},02/07/2025 10:42:25,U0038,PC-5038,Logon,192.168.1.58,Success
{3GUYG1JE-V4IY4K1N-IDT2},02/07/2025 17:38:50,U0038,PC-5038,Logoff,192.168.1.58,Success
{C33U0JPO-94I4MWNA-3MIR},02/10/2025 10:34:03,U0038,PC-5038,Logon,192.168.1.58,Success
{5RQBU0E2-D5219ZAG-I3NP},02/10/2025 17:02:00,U0038,PC-5038,Logoff,192.168.1.58,Success
{ABLB5Y97-LA7FG8BU-CNJ1},02/11/2025 10:26:16,U0038,PC-5038,Logon,192.168.1.58,Success
{7INK68GA-RYE2KQ0B-1VWN},02/11/2025 17:25:53,U0038,PC-5038,Logoff,192.168.1.58,Success
{VZA33OP3-WFPIVD2I-GDXB},02/12/2025 10:35:04,U0038,PC-5038,Logon,192.168.1.58,Success
{392N9BO0-AKGG5PKX-UNDM},02/12/2025 17:45:11,U0038,PC-5038,Logoff,192.168.1.58,Success
{Z5WW4YYM-OES7SZ4S-3E3T},02/13/2025 10:09:08,U0038,PC-5038,Logon,192.168.1.58,Success
{RD5ECFJF-ZS958PCY-HC06},02/13/2025 17:15:06,U0038,PC-5038,Logoff,192.168.1.58,Success
{JU7YOL6L-BM0AJ6X2-7O6Q},01/15/2025 07:56:45,U0039,PC-5039,Logon,192.168.1.59,Success
{H5EYQT4X-S3DF78QN-8PAC},01/15/2025 17:24:06,U0039,PC-5039,Logoff,192.168.1.59,Success
{1X0L420Z-5T84CPKJ-YKX9},01/16/2025 07:04:42,U0039,PC-5039,Logon,192.168.1.59,Success
{E5R5X7F6-TE8CP9K0-2PSO},01/16/2025 17:04:53,U0039,PC-5039,Logoff,192.168.1.59,Success
{373DZWI7-PLC1KJG7-DP5U},01/17/2025 07:14:33,U0039,PC-5039,Logon,192.168.1.59,Success
{P2XKD5R9-X7XKP5ID-Y8T4},01/17/2025 17:20:00,U0039,PC-5039,Logoff,192.168.1.59,Success
{P40QNE2S-9JZL4KKL-RIZN},01/18/2025 13:34:00,U0039,PC-5039,Logon,192.168.1.59,Success
{VI1RDP1F-84C3Z2LJ-AURC},01/20/2025 07:41:54,U0039,PC-5039,Logon,192.168.1.59,Success
{SWUZJAWG-A0XMVRUS-TQFO},01/20/2025 17:47:07,U0039,PC-5039,Logoff,192.168.1.59,Success
{80VWGC7D-V5BY0632-GRX6},01/21/2025 07:03:25,U0039,PC-5039,Logon,192.168.1.59,Success
{990BSH1F-YE7LFT25-H8GO},01/21/2025 17:01:32,U0039,PC-5039,Logoff,192.168.1.59,Success
{M3ZH476E-GQE8DKGX-RFLR},01/22/2025 07:31:08,U0039,PC-5039,Logon,192.168.1.59,Success
{5G2YLFVG-PIREXQWW-FB4L},01/22/2025 17:44:31,U0039,PC-5039,Logoff,192.168.1.59,Success
{X4L863A1-NY0TR2ZI-K2RQ},01/23/2025 07:36:08,U0039,PC-5039,Logon,192.168.1.59,Success
{FSWPY6EF-IDXWIHDR-G8YG},01/23/2025 17:22:29,U0039,PC-5039,Logoff,192.168.1.59,Success
{9KS1K0DH-3EIGBRI1-54R7},01/24/2025 07:16:25,U0039,PC-5039,Logon,192.168.1.59,Success
{ZKV4IASM-58HWE8E3-0GNB},01/24/2025 17:48:48,U0039,PC-5039,Logoff,192.168.1.59,Success
{HCDI74KZ-T22THW9P-0IEI},01/25/2025 16:38:00,U0039,PC-5039,Logon,192.168.1.59,Success
{JJG4LB45-ALIMXSEH-J0Y2},01/27/2025 07:03:42,U0039,PC-5039,Logon,192.168.1.59,Success
{TGXI9C70-TRVTFMRM-Q9PK},01/27/2025 17:01:42,U0039,PC-5039,Logoff,192.168.1.59,Success
{48HB1NO6-C6ZH6DU9-ZZ99},01/28/2025 07:20:56,U0039,PC-5039,Logon,192.168.1.59,Success
{MHVR04JC-RW9A8RWH-O3U5},01/28/2025 17:37:21,U0039,PC-5039,Logoff,192.168.1.59,Success
{K7SBFDGJ-9KKU7IM2-L184},01/29/2025 07:57:00,U0039,PC-5039,Logon,192.168.1.59,Success
{VM6N6PWE-3960BMTX-V4L9},01/29/2025 17:36:42,U0039,PC-5039,Logoff,192.168.1.59,Success
{7TU124T2-7JLLZ90Z-23QK},01/30/2025 07:20:00,U0039,PC-5039,Logon,192.168.1.59,Success
{8J7W6977-XP2KUGEO-RL0Y},01/30/2025 17:11:02,U0039,PC-5039,Logoff,192.168.1.59,Success
{9C55C5MW-BWACJ28M-SABB},01/31/2025 07:02:59,U0039,PC-5039,Logon,192.168.1.59,Success
{AZJMWN2K-83MNA9TV-4OEP},01/31/2025 17:18:02,U0039,PC-5039,Logoff,192.168.1.59,Success
{BQLC9EYD-3MYNUEUV-LD7P},02/01/2025 11:33:00,U0039,PC-5039,Logon,192.168.1.59,Success
{1JWYR248-X533DB8I-3ZEQ},02/03/2025 07:54:04,U0039,PC-5039,Logon,192.168.1.59,Success
{FLNOJKNP-N8S6GYDX-IS15},02/03/2025 17:30:03,U0039,PC-5039,Logoff,192.168.1.59,Success
{25WJ0Y17-VZ2QZ9D4-6KT7},02/04/2025 07:54:51,U0039,PC-5039,Logon,192.168.1.59,Success
{6ULM1T6I-8UXK02RA-81RX},02/04/2025 17:19:01,U0039,PC-5039,Logoff,192.168.1.59,Success
{R24QHTLJ-FEDTEETQ-P3PY},02/05/2025 07:43:51,U0039,PC-5039,Logon,192.168.1.59,Success
{CVVV6F4E-UXHQ5R7A-2P4L},02/05/2025 17:25:48,U0039,PC-5039,Logoff,192.168.1.59,Success
{W4P220X3-OBKJQ879-JMQ4},02/06/2025 07:07:01,U0039,PC-5039,Logon,192.168.1.59,Success
{EN8ADNKW-B3WWTQLN-9HJ6},02/06/2025 17:59:03,U0039,PC-5039,Logoff,192.168.1.59,Success
{TM0ZXO41-OIMJGZ9A-UMHA},02/07/2025 07:59:47,U0039,PC-5039,Logon,192.168.1.59,Success
{Q0EWZFOL-SUCZUJ7F-593A},02/07/2025 17:28:10,U0039,PC-5039,Logoff,192.168.1.59,Success
{BW2P5JG6-V39HMCR3-2PIR},02/10/2025 07:39:34,U0039,PC-5039,Logon,192.168.1.59,Success
{YJKD9UCE-GYUA4QGV-MDVM},02/10/2025 17:49:29,U0039,PC-5039,Logoff,192.168.1.59,Success
{TRSHRBSH-103UF8RI-3P4G},02/11/2025 07:39:30,U0039,PC-5039,Logon,192.168.1.59,Success
{WDAZYW6W-EYUK6BCD-FQVD},02/11/2025 17:49:17,U0039,PC-5039,Logoff,192.168.1.59,Success
{MM9XAGI3-0CN89YXJ-H8KG},02/12/2025 07:27:58,U0039,PC-5039,Logon,192.168.1.59,Success
{ZM5095TK-IZIWWL0A-9GQ2},02/12/2025 17:43:13,U0039,PC-5039,Logoff,192.168.1.59,Success
{CQHCFB4M-FPVK4WYZ-IQOU},02/13/2025 07:43:50,U0039,PC-5039,Logon,192.168.1.59,Success
{ZVISXUJV-248PSRRT-7DKP},02/13/2025 17:29:48,U0039,PC-5039,Logoff,192.168.1.59,Success
{4FNW2L4K-0RCSFKJZ-A3UE},01/15/2025 08:45:55,U0040,PC-5040,Logon,192.168.1.60,Success
{K2IC7PP7-KO2LCHHC-C5ZS},01/15/2025 16:49:51,U0040,PC-5040,Logoff,192.168.1.60,Success
{PI53RY0Z-9YJG6QOA-RIGD},01/16/2025 08:23:25,U0040,PC-5040,Logon,192.168.1.60,Success
{94QQIV3X-D5AX7UOC-2T47},01/16/2025 16:59:44,U0040,PC-5040,Logoff,192.168.1.60,Success
{YJ9OHNJY-POGX49JM-Z43D},01/17/2025 08:10:46,U0040,PC-5040,Logon,192.168.1.60,Success
{ZB28MCLI-CE7W683O-3FO2},01/17/2025 16:53:35,U0040,PC-5040,Logoff,192.168.1.60,Success
{719VP4JS-6NLM4GL5-1N5X},01/20/2025 08:17:50,U0040,PC-5040,Logon,192.168.1.60,Success
{OD0R450F-1DEU3DB8-ACR2},01/20/2025 16:44:32,U0040,PC-5040,Logoff,192.168.1.60,Success
{6BGRT4LB-JK66KE9J-FO2A},01/21/2025 08:21:22,U0040,PC-5040,Logon,192.168.1.60,Success
{Z4C3IYX9-5OJW9BFC-0XEF},01/21/2025 16:34:03,U0040,PC-5040,Logoff,192.168.1.60,Success
{A9XCXBT6-HMRYI02O-0YLE},01/22/2025 08:58:59,U0040,PC-5040,Logon,192.168.1.60,Success
{DB2PC3Q1-D05AQRJS-9NPT},01/22/2025 16:29:50,U0040,PC-5040,Logoff,192.168.1.60,Success
{R2PRYVF3-TIVEH8VF-NQGN},01/23/2025 08:27:58,U0040,PC-5040,Logon,192.168.1.60,Success
{HP36KY6Y-DYBV33YW-1V49},01/23/2025 16:31:34,U0040,PC-5040,Logoff,192.168.1.60,Success
{DYF12CHD-AUBM3BCO-XZ0O},01/24/2025 08:34:01,U0040,PC-5040,Logon,192.168.1.60,Success
{C67W5WLO-61PO9O2M-470N},01/24/2025 16:15:29,U0040,PC-5040,Logoff,192.168.1.60,Success
{9NR73WG5-M296NJWU-7336},01/27/2025 08:23:15,U0040,PC-5040,Logon,192.168.1.60,Success
{RD46WKEC-BAOTS98I-Z3U8},01/27/2025 16:55:35,U0040,PC-5040,Logoff,192.168.1.60,Success
{JCZLXOZV-4W5NU4IN-2KQV},01/28/2025 08:48:00,U0040,PC-5040,Logon,192.168.1.60,Success
{3LTIJART-A4PN9A7B-726E},01/28/2025 16:03:40,U0040,PC-5040,Logoff,192.168.1.60,Success
{7LRKHT1T-GLNSS2PM-IAY8},01/29/2025 08:39:34,U0040,PC-5040,Logon,192.168.1.60,Success
{LNCGFQDP-SY9MZE9W-Y5WD},01/29/2025 16:23:04,U0040,PC-5040,Logoff,192.168.1.60,Success
{03DAZ3RW-BJ9CPV4H-1RZF},01/30/2025 08:01:22,U0040,PC-5040,Logon,192.168.1.60,Success
{U6VQS4HU-FN4VNBOO-BCK3},01/30/2025 16:49:24,U0040,PC-5040,Logoff,192.168.1.60,Success
{RVKDXT3U-6OKGK8MY-DL0L},01/31/2025 08:07:13,U0040,PC-5040,Logon,192.168.1.60,Success
{K8TEBTLD-KZ27DQTR-OI91},01/31/2025 16:38:50,U0040,PC-5040,Logoff,192.168.1.60,Success
{3IHSWIXN-1LVZFAA2-I477},02/02/2025 11:51:00,U0040,PC-5040,Logon,192.168.1.60,Success
{KBRFBFL0-V8HSM8RT-419F},02/03/2025 08:27:32,U0040,PC-5040,Logon,192.168.1.60,Success
{4UBV9TKR-WQDYODUX-5X64},02/03/2025 16:12:56,U0040,PC-5040,Logoff,192.168.1.60,Success
{S9GXCP8N-A164S6C6-RB0F},02/04/2025 08:25:29,U0040,PC-5040,Logon,192.168.1.60,Success
{YNSATCQE-WDW29PHB-CHUA},02/04/2025 16:10:34,U0040,PC-5040,Logoff,192.168.1.60,Success
{45J69TB3-86TGO2T7-Q0EC},02/05/2025 08:34:58,U0040,PC-5040,Logon,192.168.1.60,Success
{C9YPP0KL-X5RYIARU-4HS7},02/05/2025 16:06:13,U0040,PC-5040,Logoff,192.168.1.60,Success
{M7IDP5SR-K6M8R8DW-PZKG},02/06/2025 08:41:49,U0040,PC-5040,Logon,192.168.1.60,Success
{RM9JVJ0I-4RTQ0BXW-OET3},02/06/2025 16:07:53,U0040,PC-5040,Logoff,192.168.1.60,Success
{PJ6JAEPK-8FVZSLPW-LM4F},02/07/2025 08:58:58,U0040,PC-5040,Logon,192.168.1.60,Success
{2OGGV9F9-PWBXD9JI-FZ7U},02/07/2025 16:21:35,U0040,PC-5040,Logoff,192.168.1.60,Success
{EHT1SEM5-PSPU69CM-NJTU},02/10/2025 08:15:39,U0040,PC-5040,Logon,192.168.1.60,Success
{R7Z3UORW-AOBC3OKO-3VPK},02/10/2025 16:19:12,U0040,PC-5040,Logoff,192.168.1.60,Success
{U4AVPMX5-L77IBRSJ-OX50},02/11/2025 08:50:02,U0040,PC-5040,Logon,192.168.1.60,Success
{XF36L3EX-TS6Y3C1H-D9N1},02/11/2025 16:55:48,U0040,PC-5040,Logoff,192.168.1.60,Success
{5BQWYO65-3DYJXM8O-G996},02/12/2025 08:25:36,U0040,PC-5040,Logon,192.168.1.60,Success
{LULYM7Y6-CLGRR4C9-ASZ5},02/12/2025 16:16:15,U0040,PC-5040,Logoff,192.168.1.60,Success
{46TZMV6R-L7GJCML8-804F},02/13/2025 08:12:45,U0040,PC-5040,Logon,192.168.1.60,Success
{3D7JI6I8-E8QKXKIZ-FZMQ},02/13/2025 16:14:03,U0040,PC-5040,Logoff,192.168.1.60,Success
{6Y05B967-EW1Z6R22-2H1D},01/15/2025 10:27:58,U0041,PC-5041,Logon,192.168.1.61,Success
{OW25AVPK-9WFUCWEE-EMMV},01/15/2025 17:50:00,U0041,PC-5041,Logoff,192.168.1.61,Success
{85GSCMNU-UN4TJJ96-MEF1},01/16/2025 10:49:03,U0041,PC-5041,Logon,192.168.1.61,Success
{7JZQA1OX-C0VVKLQ0-XJLA},01/16/2025 17:18:13,U0041,PC-5041,Logoff,192.168.1.61,Success
{90ESCDCO-WDXCJ19S-HQ8B},01/17/2025 10:30:13,U0041,PC-5041,Logon,192.168.1.61,Success
{4PW8ZW7N-HPGJX19E-MF8R},01/17/2025 17:03:23,U0041,PC-5041,Logoff,192.168.1.61,Success
{RW24IVSR-LZXWW4HU-DSNJ},01/20/2025 10:31:02,U0041,PC-5041,Logon,192.168.1.61,Success
{3TISN96F-F30AP7DV-UF7Q},01/20/2025 17:55:43,U0041,PC-5041,Logoff,192.168.1.61,Success
{398NLI8C-XU1CXX3L-NC30},01/21/2025 10:51:34,U0041,PC-5041,Logon,192.168.1.61,Success
{NWF222GT-LVU53Y15-CAEE},01/21/2025 17:54:29,U0041,PC-5041,Logoff,192.168.1.61,Success
{SX52GWA6-54NVGUW6-YZ7R},01/22/2025 10:20:14,U0041,PC-5041,Logon,192.168.1.61,Success
{21G6YRGC-5FJ2TEXQ-QGD5},01/22/2025 17:43:53,U0041,PC-5041,Logoff,192.168.1.61,Success
{XJ2EZNJ8-U81NWYTA-U731},01/23/2025 10:19:16,U0041,PC-5041,Logon,192.168.1.61,Success
{CM4IWTAQ-LDTMXEBG-XPEA},01/23/2025 17:28:42,U0041,PC-5041,Logoff,192.168.1.61,Success
{DK0O8COO-QNADLZI9-1AGX},01/24/2025 10:22:37,U0041,PC-5041,Logon,192.168.1.61,Success
{NKN444O0-50VR9DCA-SW22},01/24/2025 17:21:29,U0041,PC-5041,Logoff,192.168.1.61,Success
{K51GLRAP-DN3H4Q42-L15F},01/27/2025 10:39:50,U0041,PC-5041,Logon,192.168.1.61,Success
{8ZC6PUCU-XE5R4BOO-BP5C},01/27/2025 17:38:00,U0041,PC-5041,Logoff,192.168.1.61,Success
{JEXU4QVY-DUKPUWYT-JPCF},01/28/2025 10:36:03,U0041,PC-5041,Logon,192.168.1.61,Success
{7HS1TLQ4-T6F1QW90-TPG9},01/28/2025 17:38:55,U0041,PC-5041,Logoff,192.168.1.61,Success
{GZA2BZCL-RL9A3G17-N40D},01/29/2025 10:58:32,U0041,PC-5041,Logon,192.168.1.61,Success
{N1SCAFT8-1O7X33EI-C2CK},01/29/2025 17:53:20,U0041,PC-5041,Logoff,192.168.1.61,Success
{X2XNUWQT-2EXWNSCI-32A6},01/30/2025 10:40:10,U0041,PC-5041,Logon,192.168.1.61,Success
{K0KJ1YTL-VIJFU59Z-9WYP},01/30/2025 17:38:03,U0041,PC-5041,Logoff,192.168.1.61,Success
{VAS98BP7-C8K4PW5N-D1Y4},01/31/2025 10:53:34,U0041,PC-5041,Logon,192.168.1.61,Success
{8O5B8MS9-TKYJXRY9-LRKA},01/31/2025 17:17:10,U0041,PC-5041,Logoff,192.168.1.61,Success
{0SOQVVGF-LK7PXDJ8-MSH9},02/03/2025 10:23:04,U0041,PC-5041,Logon,192.168.1.61,Success
{UCE5OH74-9P1ZRTU4-FSIX},02/03/2025 17:04:38,U0041,PC-5041,Logoff,192.168.1.61,Success
{NHKTGIWE-L4RV2YN9-HT69},02/04/2025 10:23:47,U0041,PC-5041,Logon,192.168.1.61,Success
{F7QA1VIQ-63F9HKJF-0U2R},02/04/2025 17:51:15,U0041,PC-5041,Logoff,192.168.1.61,Success
{P7FAHIAP-JY1ZB62G-6B4T},02/05/2025 10:36:56,U0041,PC-5041,Logon,192.168.1.61,Success
{G0S0U50A-P1WNSQHA-CMEY},02/05/2025 17:33:24,U0041,PC-5041,Logoff,192.168.1.61,Success
{17X89NAD-HE709HKD-6K7R},02/06/2025 10:26:09,U0041,PC-5041,Logon,192.168.1.61,Success
{NZSYHRIP-VTAB38LS-TU0C},02/06/2025 17:21:48,U0041,PC-5041,Logoff,192.168.1.61,Success
{F2IXW2LY-NHX2O3LF-LN7F},02/07/2025 10:11:45,U0041,PC-5041,Logon,192.168.1.61,Success
{X213Y2EU-0ESQU5N6-PVXV},02/07/2025 17:34:56,U0041,PC-5041,Logoff,192.168.1.61,Success
{4HZWCFU9-NLGSZ2DC-PGAN},02/09/2025 13:42:00,U0041,PC-5041,Logon,192.168.1.61,Success
{816LBUWC-HGTWY3Y7-61SN},02/10/2025 10:21:41,U0041,PC-5041,Logon,192.168.1.61,Success
{C5ADVG8Z-A2OBX9XK-2J2R},02/10/2025 17:01:33,U0041,PC-5041,Logoff,192.168.1.61,Success
{4G4ZRRP5-2I7ZC7BK-SKI1},02/11/2025 10:49:07,U0041,PC-5041,Logon,192.168.1.61,Success
{8L1S2GTU-8CS0KFD8-6DFN},02/11/2025 17:30:36,U0041,PC-5041,Logoff,192.168.1.61,Success
{PNHEHERE-2AGIF4ST-5TVG},02/12/2025 10:39:44,U0041,PC-5041,Logon,192.168.1.61,Success
{AJNEQ5D5-DUI7A6CV-41CO},02/12/2025 17:26:13,U0041,PC-5041,Logoff,192.168.1.61,Success
{FTAHQBBU-55DVA51N-N5IO},02/13/2025 10:40:10,U0041,PC-5041,Logon,192.168.1.61,Success
{R6FWKBZ8-A06Y5MIH-A8ZP},02/13/2025 17:59:29,U0041,PC-5041,Logoff,192.168.1.61,Success
{B4UNEI5N-C0MHXBOH-5743},01/15/2025 10:20:04,U0042,PC-5042,Logon,192.168.1.62,Success
{9RD4MWPM-IB2I98NK-HDLS},01/15/2025 17:09:18,U0042,PC-5042,Logoff,192.168.1.62,Success
{ATDFNMDL-SXJN82IJ-W95M},01/16/2025 10:44:00,U0042,PC-5042,Logon,192.168.1.62,Success
{08N0XCS1-6AHANMVT-VOAV},01/16/2025 17:45:43,U0042,PC-5042,Logoff,192.168.1.62,Success
{1B8E9UF3-QW2KDOFF-WS89},01/17/2025 10:54:31,U0042,PC-5042,Logon,192.168.1.62,Success
{YMT0W3X2-FFA489CB-I2MK},01/17/2025 17:46:38,U0042,PC-5042,Logoff,192.168.1.62,Success
{20Z0E677-MCKUM88B-W69Z},01/20/2025 10:16:18,U0042,PC-5042,Logon,192.168.1.62,Success
{Q9P7EQFJ-OD8VU7JC-SJPK},01/20/2025 17:22:19,U0042,PC-5042,Logoff,192.168.1.62,Success
{4PPECPGN-M6HXG0QG-GBUK},01/21/2025 10:02:09,U0042,PC-5042,Logon,192.168.1.62,Success
{NYDI9WMT-TTQWH40W-6A71},01/21/2025 17:04:31,U0042,PC-5042,Logoff,192.168.1.62,Success
{2PXM8EC4-NNZ49NQ3-NLBJ},01/22/2025 10:34:10,U0042,PC-5042,Logon,192.168.1.62,Success
{0C55L23U-UM55UGPA-SW1D},01/22/2025 17:22:03,U0042,PC-5042,Logoff,192.168.1.62,Success
{YFYFI7Y0-1MUT84U4-BMTH},01/23/2025 10:15:33,U0042,PC-5042,Logon,192.168.1.62,Success
{9B4H8R60-T3I6KDPR-2VZ5},01/23/2025 17:38:49,U0042,PC-5042,Logoff,192.168.1.62,Success
{X0L45UBM-R81MZAP7-96IQ},01/24/2025 10:37:55,U0042,PC-5042,Logon,192.168.1.62,Success
{HXI17L2O-PL6WUGOF-RGJI},01/24/2025 17:27:30,U0042,PC-5042,Logoff,192.168.1.62,Success
{WU9LOL3D-7CIG6OXI-82P3},01/27/2025 10:55:40,U0042,PC-5042,Logon,192.168.1.62,Success
{X0BMZDD2-FJ5PIJXQ-TC8S},01/27/2025 17:35:05,U0042,PC-5042,Logoff,192.168.1.62,Success
{KG4REPUO-C0KN6AHQ-R2IM},01/28/2025 10:16:12,U0042,PC-5042,Logon,192.168.1.62,Success
{3LM75Q7G-X2SLGOR0-A5SV},01/28/2025 17:07:17,U0042,PC-5042,Logoff,192.168.1.62,Success
{GETNS9DN-PS862JCY-B8EK},01/29/2025 10:14:35,U0042,PC-5042,Logon,192.168.1.62,Success
{ZU2PQJN7-3Q1PHJHD-DQEF},01/29/2025 17:25:51,U0042,PC-5042,Logoff,192.168.1.62,Success
{S9KAI1X2-IUXORJGR-U9TD},01/30/2025 10:47:12,U0042,PC-5042,Logon,192.168.1.62,Success
{7REZW32D-CMHUNSI7-DOCB},01/30/2025 17:56:14,U0042,PC-5042,Logoff,192.168.1.62,Success
{SC01QASL-9QOYJSAZ-IDRC},01/31/2025 10:15:15,U0042,PC-5042,Logon,192.168.1.62,Success
{YPWVT6U7-916822XS-JUIL},01/31/2025 17:33:32,U0042,PC-5042,Logoff,192.168.1.62,Success
{F81BGKSD-YM2Y21IB-ZRBY},02/03/2025 10:33:46,U0042,PC-5042,Logon,192.168.1.62,Success
{R9J94U9J-P95F9HPK-QSOH},02/03/2025 17:17:24,U0042,PC-5042,Logoff,192.168.1.62,Success
{XUZRH22Q-OZ9G5YXZ-OUUP},02/04/2025 10:28:34,U0042,PC-5042,Logon,192.168.1.62,Success
{KZVJH5OZ-YR4N26SM-MQZ6},02/04/2025 17:49:30,U0042,PC-5042,Logoff,192.168.1.62,Success
{EV8SOTY2-6GKTUF15-NKJL},02/05/2025 10:23:36,U0042,PC-5042,Logon,192.168.1.62,Success
{3OXF93GL-8T66108P-O1VA},02/05/2025 17:11:22,U0042,PC-5042,Logoff,192.168.1.62,Success
{S38KRDFV-37SNLES1-D3Q9},02/06/2025 10:53:50,U0042,PC-5042,Logon,192.168.1.62,Success
{40H2YIWB-Y2VG6C7N-NLKN},02/06/2025 17:55:31,U0042,PC-5042,Logoff,192.168.1.62,Success
{T9YXY12O-5MLHZ14E-UABP},02/07/2025 10:40:09,U0042,PC-5042,Logon,192.168.1.62,Success
{E525XGCN-AYKYNQVS-KIY5},02/07/2025 17:24:52,U0042,PC-5042,Logoff,192.168.1.62,Success
{Q4NOAUJ9-PNISFWVV-PO0T},02/10/2025 10:28:21,U0042,PC-5042,Logon,192.168.1.62,Success
{73EQLUKK-APILQME0-EUIQ},02/10/2025 17:50:54,U0042,PC-5042,Logoff,192.168.1.62,Success
{FX6HAXKH-7YDH9ZLP-VBBG},02/11/2025 10:03:55,U0042,PC-5042,Logon,192.168.1.62,Success
{24UEINHP-QSHZXN8B-DOQ8},02/11/2025 17:25:24,U0042,PC-5042,Logoff,192.168.1.62,Success
{NUYHE8JV-RQVQLQ93-BVMY},02/12/2025 10:31:38,U0042,PC-5042,Logon,192.168.1.62,Success
