id,timestamp,src_ip,dst_ip,dst_port,protocol,bytes_in,bytes_out,alert,user
{3F7M59RH-IGKSHVV3-YUBL},2025-01-16T15:51:55Z,192.168.1.64,1.1.1.1,443,HTTPS,70543,42795,,angelica.tucker
{RISIO9AU-D54Y4VF0-WGTI},2025-01-16T14:27:44Z,192.168.1.64,1.1.1.1,443,HTTPS,68033,44183,,angelica.tucker
{LO4AFGT8-KMHIFNHC-5LQ5},2025-01-16T09:29:19Z,192.168.1.64,142.250.0.0,443,HTTPS,32008,18097,,angelica.tucker
{3Z918J9O-V7UOHS12-KD55},2025-01-16T16:16:12Z,192.168.1.64,1.0.0.1,443,HTTPS,94919,23714,,angelica.tucker
{CAB3TQH3-F2YOMAG3-O6X4},2025-01-16T12:18:23Z,192.168.1.64,172.217.0.0,443,HTTPS,49989,47024,,angelica.tucker
{9LMQXLCN-K2KXML4G-UJYW},2025-01-16T16:23:31Z,192.168.1.64,8.8.4.4,443,HTTPS,14804,35229,,angelica.tucker
{KCUQ588H-8BKGO8BX-O8N3},2025-01-16T13:04:14Z,192.168.1.64,8.8.4.4,443,HTTPS,53941,40848,,angelica.tucker
{QKTZMMFP-B4ZNYBA0-O5A3},2025-01-17T11:33:15Z,192.168.1.64,1.0.0.1,443,HTTPS,21727,24357,,angelica.tucker
{A6ZMX955-9XW4APNY-2ZTV},2025-01-17T08:04:50Z,192.168.1.64,8.8.4.4,443,HTTPS,53049,40232,,angelica.tucker
{BHFTX6YA-PWFHG648-PHNA},2025-01-17T12:10:41Z,192.168.1.64,1.1.1.1,443,HTTPS,97834,2808,,angelica.tucker
{00KKDZR9-9NYSO5HV-J35T},2025-01-17T14:50:20Z,192.168.1.64,8.8.4.4,443,HTTPS,84889,39082,,angelica.tucker
{UK7NGLGZ-IQ1C2UJH-VYRH},2025-01-17T15:45:36Z,192.168.1.64,1.0.0.1,443,HTTPS,9903,20853,,angelica.tucker
{FP1WIK69-YVJP8UKE-2TQ2},2025-01-17T09:56:46Z,192.168.1.64,172.217.0.0,443,HTTPS,75957,28646,,angelica.tucker
{E5WJIBRH-05GG4SOM-R5V1},2025-01-17T09:51:19Z,192.168.1.64,8.8.8.8,443,HTTPS,18919,5459,,angelica.tucker
{9ZRU41L1-8E8152EX-H20B},2025-01-17T11:44:43Z,192.168.1.64,8.8.4.4,443,HTTPS,85838,13802,,angelica.tucker
{EY89PHPL-EU226G7B-Q1YR},2025-01-17T14:54:46Z,192.168.1.64,8.8.8.8,443,HTTPS,79498,23416,,angelica.tucker
{D4LWHRCE-SFQQMMI0-IZK5},2025-01-17T16:36:12Z,192.168.1.64,142.250.0.0,443,HTTPS,5675,29038,,angelica.tucker
{7PM6P8FA-S0VBEIYJ-HZQH},2025-01-17T09:49:48Z,192.168.1.64,142.250.0.0,443,HTTPS,11549,4616,,angelica.tucker
{GAPBGIE5-RJZ02YTE-IVZS},2025-01-17T11:44:53Z,192.168.1.64,172.217.0.0,443,HTTPS,58098,47905,,angelica.tucker
{DPQWS63Q-QBP0STBX-78IZ},2025-01-17T16:06:25Z,192.168.1.64,8.8.4.4,443,HTTPS,74210,31667,,angelica.tucker
{KNYE6O07-HNJHX11L-UBLC},2025-01-17T12:27:06Z,192.168.1.64,1.1.1.1,443,HTTPS,53063,30166,,angelica.tucker
{HBA8MHFT-KHC8OVAR-O4DC},2025-01-17T12:47:52Z,192.168.1.64,142.250.0.0,443,HTTPS,30086,28834,,angelica.tucker
{G1SXPORE-OGAT9N6W-WZ6X},2025-01-17T14:37:52Z,192.168.1.64,8.8.4.4,443,HTTPS,83864,47208,,angelica.tucker
{RJAWZJIT-TZZJU1YX-TPVN},2025-01-17T12:27:35Z,192.168.1.64,172.217.0.0,443,HTTPS,60717,12361,,angelica.tucker
{0Q86ASW7-O0NU4NAZ-CDEI},2025-01-17T14:49:44Z,192.168.1.64,172.217.0.0,443,HTTPS,95392,18035,,angelica.tucker
{KAZ7GUPF-NQ5HD1VA-FK2O},2025-01-17T09:02:14Z,192.168.1.64,8.8.4.4,443,HTTPS,23403,19323,,angelica.tucker
{WGFTAHSO-AHZCH0IB-YW3Y},2025-01-17T13:53:41Z,192.168.1.64,8.8.4.4,443,HTTPS,67005,23111,,angelica.tucker
{42L7L7FT-W239EZP5-HBVB},2025-01-17T09:02:01Z,192.168.1.64,142.250.0.0,443,HTTPS,48371,37355,,angelica.tucker
{Z5Z7CFCR-CC9FZTHK-1726},2025-01-20T13:59:16Z,192.168.1.64,8.8.4.4,443,HTTPS,80628,46612,,angelica.tucker
{GXZRIYC1-0KV6CBHC-3SAV},2025-01-20T08:23:27Z,192.168.1.64,1.1.1.1,443,HTTPS,89030,37343,,angelica.tucker
{IFX5BNVI-MDJQWC59-M1QK},2025-01-20T12:51:09Z,192.168.1.64,1.1.1.1,443,HTTPS,71277,10266,,angelica.tucker
{LHVSRL8B-4ACY2399-AHWR},2025-01-20T11:12:08Z,192.168.1.64,8.8.4.4,443,HTTPS,77995,44124,,angelica.tucker
{26OL80VK-K5CCOVES-MKZG},2025-01-20T09:00:06Z,192.168.1.64,8.8.4.4,443,HTTPS,89981,40703,,angelica.tucker
{K38P31EW-D6LPBDM9-ZQWJ},2025-01-20T15:02:57Z,192.168.1.64,8.8.8.8,443,HTTPS,98075,46692,,angelica.tucker
{UCVN2KK7-W6DCJIL7-IKUK},2025-01-20T15:35:44Z,192.168.1.64,8.8.8.8,443,HTTPS,93316,16515,,angelica.tucker
{KEJ4APO0-JST9OR82-68F2},2025-01-20T08:11:31Z,192.168.1.64,172.217.0.0,443,HTTPS,42052,27068,,angelica.tucker
{5T5DCIRW-5UQUQYYV-SWCR},2025-01-20T13:27:18Z,192.168.1.64,1.0.0.1,443,HTTPS,10775,46218,,angelica.tucker
{2SFQD6HI-ZNAHQIAC-983X},2025-01-20T10:11:57Z,192.168.1.64,142.250.0.0,443,HTTPS,91398,2589,,angelica.tucker
{UDZCWTVY-7CVN8KVX-IIUY},2025-01-20T12:32:47Z,192.168.1.64,172.217.0.0,443,HTTPS,90118,15767,,angelica.tucker
{85OKFUR2-02BO8MKU-1XFV},2025-01-20T14:09:45Z,192.168.1.64,8.8.8.8,443,HTTPS,75141,46453,,angelica.tucker
{1JD49ZHG-ZZWAK8FL-MRKJ},2025-01-20T08:21:49Z,192.168.1.64,1.0.0.1,443,HTTPS,44954,24883,,angelica.tucker
{AIZIOL6D-GM4P5Y19-02QC},2025-01-20T15:50:42Z,192.168.1.64,142.250.0.0,443,HTTPS,8442,37984,,angelica.tucker
{MKFB3JTN-98YSS507-U970},2025-01-20T16:37:52Z,192.168.1.64,1.1.1.1,443,HTTPS,21861,6233,,angelica.tucker
{39DNBSRH-9ZBBHQN1-9WS9},2025-01-21T14:07:23Z,192.168.1.64,172.217.0.0,443,HTTPS,56077,28902,,angelica.tucker
{083UXCCN-CDG29A2M-69GL},2025-01-21T11:21:20Z,192.168.1.64,1.1.1.1,443,HTTPS,70672,35932,,angelica.tucker
{R6MHF3BJ-PHGG3HZC-ATYL},2025-01-21T14:33:08Z,192.168.1.64,172.217.0.0,443,HTTPS,8905,13270,,angelica.tucker
{OCISZFGZ-4ZJL1GKT-7XU1},2025-01-21T12:46:29Z,192.168.1.64,172.217.0.0,443,HTTPS,117451,54213,,angelica.tucker
{PK4GUSN6-FM6IDXOU-JLQR},2025-01-21T10:26:05Z,192.168.1.64,1.0.0.1,443,HTTPS,20376,40510,,angelica.tucker
{F84S0I5A-K3X166MT-YLZQ},2025-01-21T11:02:10Z,192.168.1.64,8.8.4.4,443,HTTPS,34808,19675,,angelica.tucker
{BJDFSTMD-EKFMFU94-FCDT},2025-01-21T10:33:32Z,192.168.1.64,1.0.0.1,443,HTTPS,35077,5634,,angelica.tucker
{ALCJKCDX-2V881VKI-DH0S},2025-01-21T10:29:30Z,192.168.1.64,142.250.0.0,443,HTTPS,32061,46596,,angelica.tucker
{ROJUQFFZ-PC2PC7KV-JEUP},2025-01-21T15:52:44Z,192.168.1.64,1.0.0.1,443,HTTPS,9367,49008,,angelica.tucker
{CTSSEMB6-FNABIDZO-ITKQ},2025-01-21T14:07:11Z,192.168.1.64,8.8.8.8,443,HTTPS,7661,2965,,angelica.tucker
{7CZD8RKJ-8NH3FKNS-EIHI},2025-01-21T10:42:01Z,192.168.1.64,1.0.0.1,443,HTTPS,29919,8970,,angelica.tucker
{OPDX5SCW-698L7LML-D7AU},2025-01-21T10:08:59Z,192.168.1.64,8.8.8.8,443,HTTPS,8431,34453,,angelica.tucker
{4ZMY2P3Q-A7NQ1IPJ-4HT4},2025-01-21T12:22:25Z,192.168.1.64,8.8.4.4,443,HTTPS,86674,33172,,angelica.tucker
{GOOKJGL1-R7Y6EZO1-FJ8S},2025-01-21T11:17:48Z,192.168.1.64,142.250.0.0,443,HTTPS,94016,37323,,angelica.tucker
{WKEVZSBQ-EPIPXLWN-DZXI},2025-01-21T16:24:52Z,192.168.1.64,1.0.0.1,443,HTTPS,26761,34491,,angelica.tucker
{G6SBD3YK-WI2V5B4J-0OKN},2025-01-21T08:53:34Z,192.168.1.64,1.1.1.1,443,HTTPS,68305,32997,,angelica.tucker
{QV3JEN3V-W20W0XUJ-SIUM},2025-01-21T09:50:08Z,192.168.1.64,172.217.0.0,443,HTTPS,41084,48850,,angelica.tucker
{GVAR6LM4-M8T3WQ8I-0POQ},2025-01-22T11:48:18Z,192.168.1.64,1.1.1.1,443,HTTPS,11205,16840,,angelica.tucker
{3J51FH24-YXSFB909-D87H},2025-01-22T08:26:07Z,192.168.1.64,8.8.4.4,443,HTTPS,60217,12142,,angelica.tucker
{0A93DBGD-83VP9QIA-JAB7},2025-01-22T10:52:15Z,192.168.1.64,1.1.1.1,443,HTTPS,88014,44600,,angelica.tucker
{OFNKC9GA-G7PH2KVP-N95Q},2025-01-22T12:18:56Z,192.168.1.64,8.8.4.4,443,HTTPS,93265,23929,,angelica.tucker
{A9NWUOUE-VINOCGH5-34LY},2025-01-22T12:23:53Z,192.168.1.64,1.0.0.1,443,HTTPS,58118,4603,,angelica.tucker
{F89KV728-H2JZF4HW-3KLK},2025-01-22T12:38:59Z,192.168.1.64,8.8.4.4,443,HTTPS,90603,25515,,angelica.tucker
{YSKKFINJ-V6WTGDG4-WSO8},2025-01-22T14:29:42Z,192.168.1.64,1.0.0.1,443,HTTPS,13479,47495,,angelica.tucker
{2IYHPAVT-GNW445LN-LP5R},2025-01-22T08:57:31Z,192.168.1.64,172.217.0.0,443,HTTPS,40369,42586,,angelica.tucker
{TL4VHR77-R3AG3044-9V4I},2025-01-22T08:30:06Z,192.168.1.64,8.8.4.4,443,HTTPS,57547,15120,,angelica.tucker
{A0SBEE7Z-5D4Q8AT5-ICVD},2025-01-22T08:44:39Z,192.168.1.64,1.1.1.1,443,HTTPS,47253,22097,,angelica.tucker
{QOPROYL2-F7980I8U-2RVC},2025-01-22T15:26:30Z,192.168.1.64,8.8.8.8,443,HTTPS,79602,41164,,angelica.tucker
{07K20VL6-Y9TODH3G-V1O7},2025-01-22T08:26:28Z,192.168.1.64,1.0.0.1,443,HTTPS,20698,9980,,angelica.tucker
{8M3E3FTM-6U1EB5F9-QSOI},2025-01-22T15:59:25Z,192.168.1.64,1.1.1.1,443,HTTPS,7851,10574,,angelica.tucker
{JBR4HFJJ-TG8DL2TA-TND9},2025-01-22T16:43:28Z,192.168.1.64,1.0.0.1,443,HTTPS,33269,27448,,angelica.tucker
{6NXC8UTL-UM6CGD7T-RER9},2025-01-22T13:54:37Z,192.168.1.64,8.8.8.8,443,HTTPS,71469,40895,,angelica.tucker
{QK77F8NB-A1ANC1KD-BP8I},2025-01-22T10:27:59Z,192.168.1.64,142.250.0.0,443,HTTPS,57555,47605,,angelica.tucker
{5KMV6UD0-4G7PXO5N-KPPY},2025-01-22T09:24:50Z,192.168.1.64,8.8.4.4,443,HTTPS,81918,18537,,angelica.tucker
{4K34Y8KZ-PMXODODL-EIV1},2025-01-22T11:12:12Z,192.168.1.64,8.8.8.8,443,HTTPS,38487,13252,,angelica.tucker
{PW9T6KWU-E669OUN8-3ZDE},2025-01-22T08:55:55Z,192.168.1.64,172.217.0.0,443,HTTPS,84203,25468,,angelica.tucker
{MQ18UUXY-GHALW5IW-1BGZ},2025-01-22T09:48:57Z,192.168.1.64,8.8.8.8,443,HTTPS,90131,40474,,angelica.tucker
{24WRFW1U-R73H8Z92-9Y64},2025-01-22T13:20:21Z,192.168.1.64,1.1.1.1,443,HTTPS,94070,39797,,angelica.tucker
{BYAXBNHI-TN4PKN9S-M8FO},2025-01-22T11:21:07Z,192.168.1.64,8.8.8.8,443,HTTPS,34191,3858,,angelica.tucker
{DTEDXW6A-VTJUOVTO-I6EV},2025-01-22T12:04:01Z,192.168.1.64,8.8.8.8,443,HTTPS,95469,4595,,angelica.tucker
{RAF9CLUR-5X0DKQ4L-33YU},2025-01-22T13:23:33Z,192.168.1.64,172.217.0.0,443,HTTPS,93021,47829,,angelica.tucker
{2MX3FR99-4XKSJW53-J1NP},2025-01-22T12:54:54Z,192.168.1.64,142.250.0.0,443,HTTPS,82244,39919,,angelica.tucker
{I5ABM8X3-LZVWV88E-FKG4},2025-01-22T10:38:33Z,192.168.1.64,142.250.0.0,443,HTTPS,18233,19835,,angelica.tucker
{WZ19O7WJ-4WICDWW8-PJXB},2025-01-22T12:17:50Z,192.168.1.64,1.0.0.1,443,HTTPS,17383,43108,,angelica.tucker
{7RX6C9ZI-8SSPQDMF-I3M1},2025-01-22T11:56:01Z,192.168.1.64,142.250.0.0,443,HTTPS,46990,13945,,angelica.tucker
{V7HEITD1-FG9MELQJ-QNB1},2025-01-22T10:02:20Z,192.168.1.64,1.1.1.1,443,HTTPS,8362,33773,,angelica.tucker
{DN5XO8CW-ACBG4HYK-LP88},2025-01-22T15:00:40Z,192.168.1.64,8.8.4.4,443,HTTPS,54732,4500,,angelica.tucker
{FLW4XUKR-2I7FUJRR-CWUA},2025-01-23T15:45:41Z,192.168.1.64,1.1.1.1,443,HTTPS,32884,17824,,angelica.tucker
{X4IEV1OQ-6HA62Z7I-YX8C},2025-01-23T13:01:46Z,192.168.1.64,1.0.0.1,443,HTTPS,91225,2950,,angelica.tucker
{RMH07UE4-0CDJYM4B-S0CF},2025-01-23T10:59:13Z,192.168.1.64,1.1.1.1,443,HTTPS,58144,36758,,angelica.tucker
{Q9ORYNFN-GPKDWIJG-4WCL},2025-01-23T16:13:04Z,192.168.1.64,1.1.1.1,443,HTTPS,77010,17437,,angelica.tucker
{ZAE2WNQH-EPW9VHZV-QE7F},2025-01-23T08:27:06Z,192.168.1.64,172.217.0.0,443,HTTPS,99638,41216,,angelica.tucker
{13FOJICF-JOJDMDPX-2ULG},2025-01-23T08:28:12Z,192.168.1.64,1.0.0.1,443,HTTPS,9196,13240,,angelica.tucker
{A6E1MWG4-LQT5G3KD-KOE7},2025-01-23T10:23:29Z,192.168.1.64,1.1.1.1,443,HTTPS,29378,32560,,angelica.tucker
{OQ9ZVYBO-FI8LIW49-9W3Q},2025-01-23T16:47:25Z,192.168.1.64,8.8.8.8,443,HTTPS,69102,10873,,angelica.tucker
{452DIL3M-UBVOXVN6-6R7R},2025-01-23T10:15:17Z,192.168.1.64,1.0.0.1,443,HTTPS,94525,7006,,angelica.tucker
{2HR1A19S-IIUA5SUB-80FA},2025-01-23T11:25:18Z,192.168.1.64,8.8.4.4,443,HTTPS,84900,25013,,angelica.tucker
{2ZG9DBWI-WO7JUD6U-SUL4},2025-01-23T10:08:17Z,192.168.1.64,8.8.4.4,443,HTTPS,45251,6223,,angelica.tucker
{ILT9KK70-PNPGM2N2-2K6R},2025-01-23T15:50:17Z,192.168.1.64,172.217.0.0,443,HTTPS,72086,23867,,angelica.tucker
{X6VGIXYN-JHZ6P695-F6DS},2025-01-23T14:58:03Z,192.168.1.64,1.1.1.1,443,HTTPS,64243,20639,,angelica.tucker
{6W0CACYV-NHYQ98MC-OTQ8},2025-01-23T09:08:17Z,192.168.1.64,8.8.4.4,443,HTTPS,42851,30728,,angelica.tucker
{7722HQSB-R051CW0J-PDD6},2025-01-23T12:06:13Z,192.168.1.64,142.250.0.0,443,HTTPS,103055,12340,,angelica.tucker
{HQM2FYW9-CITJMHXV-6DIQ},2025-01-23T09:56:18Z,192.168.1.64,1.0.0.1,443,HTTPS,73831,11545,,angelica.tucker
{G5P42TPD-RYJJNSWB-5WUI},2025-01-23T14:57:36Z,192.168.1.64,1.0.0.1,443,HTTPS,96372,41255,,angelica.tucker
{QLZ0YGZF-DW22YAQV-4478},2025-01-23T08:36:23Z,192.168.1.64,172.217.0.0,443,HTTPS,102929,42820,,angelica.tucker
{964MZGYH-AYZRLHSN-PVPF},2025-01-23T16:01:01Z,192.168.1.64,1.0.0.1,443,HTTPS,30646,18433,,angelica.tucker
{JEJ5KN9I-66GY8EOD-QECW},2025-01-23T12:23:08Z,192.168.1.64,8.8.8.8,443,HTTPS,58207,8116,,angelica.tucker
{RAW2HN21-WKGBC6LE-0YLV},2025-01-23T12:28:46Z,192.168.1.64,8.8.8.8,443,HTTPS,45961,44587,,angelica.tucker
{ZB0YUOK5-3X36YMPF-3GTF},2025-01-23T14:13:10Z,192.168.1.64,8.8.4.4,443,HTTPS,36856,42228,,angelica.tucker
{GRFU99SY-RU4P8DL2-Q5WP},2025-01-23T14:06:21Z,192.168.1.64,1.0.0.1,443,HTTPS,79732,23606,,angelica.tucker
{JGHBULM7-6456O8XG-7Z0W},2025-01-23T13:14:11Z,192.168.1.64,172.217.0.0,443,HTTPS,34511,37762,,angelica.tucker
{OD7LCVP5-BY3OMV3T-2RWV},2025-01-23T12:05:36Z,192.168.1.64,1.1.1.1,443,HTTPS,20836,2364,,angelica.tucker
{W182DOU1-5V2F7XNJ-NYAX},2025-01-24T11:16:42Z,192.168.1.64,1.1.1.1,443,HTTPS,36276,46236,,angelica.tucker
{74SFQUZP-8CK6P72H-6V84},2025-01-24T08:20:24Z,192.168.1.64,142.250.0.0,443,HTTPS,87706,39255,,angelica.tucker
{AEID2XER-0KORTYI5-XV68},2025-01-24T12:23:48Z,192.168.1.64,172.217.0.0,443,HTTPS,68065,49240,,angelica.tucker
{798L6K1V-Y8VC22ZG-454M},2025-01-24T09:12:00Z,192.168.1.64,8.8.4.4,443,HTTPS,96514,47267,,angelica.tucker
{9XMVKGI3-RB7NVJTI-HPAT},2025-01-24T10:47:07Z,192.168.1.64,1.0.0.1,443,HTTPS,66226,10331,,angelica.tucker
{QX78SS7T-O3LG6PKQ-7OVV},2025-01-24T12:57:03Z,192.168.1.64,172.217.0.0,443,HTTPS,86493,22819,,angelica.tucker
{G9WVHAL8-WSJ3G66H-1EYL},2025-01-24T10:27:02Z,192.168.1.64,1.1.1.1,443,HTTPS,85024,32902,,angelica.tucker
{IBBF1GFY-6UKFPOBI-T8SN},2025-01-24T12:32:15Z,192.168.1.64,172.217.0.0,443,HTTPS,54263,36802,,angelica.tucker
{62UFD4PY-OJPJDKYP-ERHO},2025-01-24T13:26:23Z,192.168.1.64,8.8.8.8,443,HTTPS,76060,45670,,angelica.tucker
{XVMVU170-1P40T4IA-1L8V},2025-01-24T15:57:46Z,192.168.1.64,1.1.1.1,443,HTTPS,96284,15979,,angelica.tucker
{DGVOMDF9-W54I1HVK-R90B},2025-01-24T10:35:03Z,192.168.1.64,1.0.0.1,443,HTTPS,46173,34287,,angelica.tucker
{C0BCICI4-BQNA1G46-X1IU},2025-01-24T08:52:37Z,192.168.1.64,8.8.8.8,443,HTTPS,80357,41618,,angelica.tucker
{98Q7AMMY-N3XEHZQT-TZPE},2025-01-24T13:25:17Z,192.168.1.64,142.250.0.0,443,HTTPS,87332,18251,,angelica.tucker
{6A3S5R3B-AYY2UKLQ-ECK0},2025-01-24T09:07:48Z,192.168.1.64,8.8.4.4,443,HTTPS,97744,36067,,angelica.tucker
{12SNP3T9-GKMWVZT8-C1UN},2025-01-24T09:52:12Z,192.168.1.64,142.250.0.0,443,HTTPS,54176,47026,,angelica.tucker
{NWF3M825-8PCCL2NO-TXEG},2025-01-24T14:22:49Z,192.168.1.64,172.217.0.0,443,HTTPS,94875,39333,,angelica.tucker
{M8CDYL8S-TY8TOYFH-D4NP},2025-01-24T16:32:39Z,192.168.1.64,172.217.0.0,443,HTTPS,63893,33399,,angelica.tucker
{X2GH4DY4-IRIUM5B2-1MCI},2025-01-24T15:50:59Z,192.168.1.64,8.8.4.4,443,HTTPS,37945,7442,,angelica.tucker
{F757WHFV-HCG9ZWSN-1VOC},2025-01-24T11:49:24Z,192.168.1.64,142.250.0.0,443,HTTPS,87691,3243,,angelica.tucker
{0PPVL9KQ-7K1IQ85D-E1R9},2025-01-24T10:37:49Z,192.168.1.64,142.250.0.0,443,HTTPS,73459,28776,,angelica.tucker
{VS1QCTOM-KTJPTZTF-JI1K},2025-01-24T15:37:13Z,192.168.1.64,142.250.0.0,443,HTTPS,108242,48160,,angelica.tucker
{NATPZE2X-FTYSL8W9-20S8},2025-01-24T15:57:23Z,192.168.1.64,8.8.4.4,443,HTTPS,73367,25921,,angelica.tucker
{RVLO6EVI-PENTC6XQ-UT03},2025-01-24T11:49:14Z,192.168.1.64,142.250.0.0,443,HTTPS,23557,41917,,angelica.tucker
{DFL6S8TE-DXDZJHB9-WTOP},2025-01-24T16:53:32Z,192.168.1.64,142.250.0.0,443,HTTPS,55577,9591,,angelica.tucker
{XGN4JJQY-UD8PW1U4-ZVBG},2025-01-24T08:55:44Z,192.168.1.64,172.217.0.0,443,HTTPS,73721,36539,,angelica.tucker
{WSDH29S8-TP8F1ETM-LGN5},2025-01-24T13:21:04Z,192.168.1.64,8.8.8.8,443,HTTPS,88276,10864,,angelica.tucker
{TSI6C5CQ-SD9U7CPH-JIT5},2025-01-24T09:58:59Z,192.168.1.64,8.8.8.8,443,HTTPS,46143,8859,,angelica.tucker
{Z7893JZC-MTU8Y3R4-3HRU},2025-01-24T14:22:48Z,192.168.1.64,8.8.4.4,443,HTTPS,65329,10801,,angelica.tucker
{LENNYQYK-A5U2NXWQ-CD82},2025-01-24T14:54:37Z,192.168.1.64,142.250.0.0,443,HTTPS,26355,19498,,angelica.tucker
{QV75DLKT-5E3F5NJ0-UHMB},2025-01-27T11:26:26Z,192.168.1.64,1.0.0.1,443,HTTPS,96996,23906,,angelica.tucker
{B5VDG179-W2L3HPTN-85BP},2025-01-27T13:09:13Z,192.168.1.64,8.8.8.8,443,HTTPS,54457,27391,,angelica.tucker
{XTKCBRCR-OVND2VKO-NH3P},2025-01-27T14:32:44Z,192.168.1.64,1.0.0.1,443,HTTPS,72167,13619,,angelica.tucker
{K7FTW8AB-LWPQOX0P-YW7N},2025-01-27T12:55:08Z,192.168.1.64,1.0.0.1,443,HTTPS,13372,18919,,angelica.tucker
{KZZ09T5W-7EEJ7WJ8-GYK4},2025-01-27T09:19:20Z,192.168.1.64,8.8.8.8,443,HTTPS,55142,44379,,angelica.tucker
{OBSCO3FU-H28AEG67-H8QA},2025-01-27T15:53:01Z,192.168.1.64,8.8.4.4,443,HTTPS,47052,33745,,angelica.tucker
{X9J1HM3E-OB82NXBQ-AFWT},2025-01-27T08:03:20Z,192.168.1.64,172.217.0.0,443,HTTPS,59041,15221,,angelica.tucker
{MZC2L63N-GF04D959-U4BM},2025-01-27T13:47:34Z,192.168.1.64,8.8.4.4,443,HTTPS,59879,48872,,angelica.tucker
{GCO1FR36-R1IJC70P-FH08},2025-01-27T16:52:44Z,192.168.1.64,8.8.8.8,443,HTTPS,117821,33345,,angelica.tucker
{SV929D5W-7W29SOR0-OQFB},2025-01-27T08:41:58Z,192.168.1.64,142.250.0.0,443,HTTPS,7619,10911,,angelica.tucker
{WFZIAWQ2-S9B5UH3X-303T},2025-01-27T11:51:27Z,192.168.1.64,8.8.4.4,443,HTTPS,69188,13515,,angelica.tucker
{RBKU0QIX-9FJ9APGY-1CSJ},2025-01-27T09:57:20Z,192.168.1.64,142.250.0.0,443,HTTPS,91941,7380,,angelica.tucker
{4YHQS2MY-33KNTMR7-RSJR},2025-01-27T09:39:28Z,192.168.1.64,1.0.0.1,443,HTTPS,55049,26140,,angelica.tucker
{2SM3QB57-RQ2VBX73-3UWI},2025-01-27T11:11:56Z,192.168.1.64,8.8.4.4,443,HTTPS,77813,50477,,angelica.tucker
{V4GU0HZ6-Q5SPC7DM-D185},2025-01-27T09:04:01Z,192.168.1.64,8.8.4.4,443,HTTPS,89841,4448,,angelica.tucker
{20FZJ9C1-KR8SL1YP-WUCK},2025-01-27T12:47:19Z,192.168.1.64,8.8.8.8,443,HTTPS,78995,2985,,angelica.tucker
{EA0CFVUV-YITST9M8-O765},2025-01-27T09:50:44Z,192.168.1.64,8.8.4.4,443,HTTPS,74351,5641,,angelica.tucker
{K3ESNK3D-7LW2GQK8-TV84},2025-01-27T16:41:20Z,192.168.1.64,8.8.8.8,443,HTTPS,23820,23488,,angelica.tucker
{43DCTLFD-9JL9UF3P-RH5X},2025-01-27T13:16:52Z,192.168.1.64,142.250.0.0,443,HTTPS,75923,33119,,angelica.tucker
{JAHN8TXV-QXQDKTW0-ERWU},2025-01-27T11:02:21Z,192.168.1.64,8.8.8.8,443,HTTPS,66774,12589,,angelica.tucker
{5BQP5NT3-JS2A30F2-DBK2},2025-01-27T13:37:19Z,192.168.1.64,1.1.1.1,443,HTTPS,30656,9524,,angelica.tucker
{FQVKPU9F-3U01XPA2-Z29O},2025-01-27T14:36:33Z,192.168.1.64,1.1.1.1,443,HTTPS,81583,4906,,angelica.tucker
{Y4UPX72K-JOZROF1F-N4ZR},2025-01-27T14:29:45Z,192.168.1.64,142.250.0.0,443,HTTPS,45270,38661,,angelica.tucker
{V8KLP0S3-0MZF0F7A-EN2B},2025-01-27T08:58:19Z,192.168.1.64,1.0.0.1,443,HTTPS,20585,28684,,angelica.tucker
{V57SD60H-CX4XC8DV-YZLV},2025-01-27T10:08:39Z,192.168.1.64,1.0.0.1,443,HTTPS,50617,28658,,angelica.tucker
{3QQNGC5A-C7UKQ1QK-PNNA},2025-01-27T14:19:36Z,192.168.1.64,8.8.4.4,443,HTTPS,21219,8493,,angelica.tucker
{YIA2OXJ3-1MV8X5W6-5JOO},2025-01-27T13:49:44Z,192.168.1.64,8.8.4.4,443,HTTPS,8831,49154,,angelica.tucker
{SZH8E8L4-GS8BFDXS-OEOM},2025-01-28T14:31:40Z,192.168.1.64,1.1.1.1,443,HTTPS,79907,16633,,angelica.tucker
{EF9YLZ19-87UIZ9F4-JKY8},2025-01-28T16:11:21Z,192.168.1.64,1.1.1.1,443,HTTPS,83288,40411,,angelica.tucker
{711W3TZC-ARJ7218W-CXUP},2025-01-28T08:05:44Z,192.168.1.64,1.0.0.1,443,HTTPS,75869,15441,,angelica.tucker
{CIU1NM4G-WNQ7NNCX-X5X4},2025-01-28T08:42:15Z,192.168.1.64,142.250.0.0,443,HTTPS,5953,40782,,angelica.tucker
{T64D3JLU-VHFFEB8B-E7KW},2025-01-28T15:26:14Z,192.168.1.64,1.1.1.1,443,HTTPS,11441,13901,,angelica.tucker
{QZ08J686-421W0EQR-N7QG},2025-01-28T15:28:31Z,192.168.1.64,172.217.0.0,443,HTTPS,49484,12244,,angelica.tucker
{JJDGMCWR-IAB5AQLQ-7H33},2025-01-28T11:44:21Z,192.168.1.64,1.0.0.1,443,HTTPS,69984,46466,,angelica.tucker
{BGS49A9B-GH2JUTFT-K8OR},2025-01-28T12:52:09Z,192.168.1.64,1.1.1.1,443,HTTPS,81114,25480,,angelica.tucker
{YQLX38MN-YKTUGO7J-2GYN},2025-01-28T13:15:11Z,192.168.1.64,1.1.1.1,443,HTTPS,97042,22015,,angelica.tucker
