id,timestamp,user,pc,event,process,parent_process,command_line,integrity_level
{ONDO2UVP-WFH6ZXRN-GE35},2025-02-10T17:31:54Z,elizabeth.fowler,PC-5038,process_start,firefox.exe,explorer.exe,firefox.exe,medium
{YH85T9YA-1T8QJOBY-Z1KG},2025-02-10T13:58:38Z,elizabeth.fowler,PC-5038,process_start,excel.exe,explorer.exe,excel.exe,medium
{UBLRNX7I-SV6RM54J-WZGI},2025-02-10T17:11:20Z,elizabeth.fowler,PC-5038,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{ALKVF2EP-CABVB292-BGXN},2025-02-10T10:07:33Z,elizabeth.fowler,PC-5038,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{O8MZ4BD6-KKQKV6U7-D8PY},2025-02-10T15:14:43Z,elizabeth.fowler,PC-5038,process_start,word.exe,explorer.exe,word.exe,medium
{AHTGFWNJ-VQSI2KOX-ULSE},2025-02-10T11:19:59Z,elizabeth.fowler,PC-5038,process_start,excel.exe,explorer.exe,excel.exe,medium
{1S4217QG-28Q9PKE6-25JT},2025-02-10T15:33:41Z,elizabeth.fowler,PC-5038,process_start,excel.exe,explorer.exe,excel.exe,medium
{RV4KCJEX-L6181Z1C-K8CG},2025-02-10T11:25:50Z,elizabeth.fowler,PC-5038,process_start,teams.exe,explorer.exe,teams.exe,medium
{CJMSO2WL-4KGIVRVQ-4HDV},2025-02-11T11:47:27Z,elizabeth.fowler,PC-5038,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium
{I2BEEE6Q-VP57F5BU-L9QB},2025-02-11T14:22:03Z,elizabeth.fowler,PC-5038,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium
{U1SUUHZJ-3VOGWAQT-07US},2025-02-11T17:59:28Z,elizabeth.fowler,PC-5038,process_start,teams.exe,explorer.exe,teams.exe,medium
{M4G14GES-X07H6EMK-1RYI},2025-02-11T17:27:20Z,elizabeth.fowler,PC-5038,process_start,word.exe,explorer.exe,word.exe,medium
{MYI4BMI5-103WXLDF-PYDX},2025-02-11T17:35:15Z,elizabeth.fowler,PC-5038,process_start,slack.exe,explorer.exe,slack.exe,medium
{LFHRHR0Q-XU7BVPLI-JPKM},2025-02-11T12:24:02Z,elizabeth.fowler,PC-5038,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium
{UKIWVXRH-Z1LGUKDO-NQBY},2025-02-11T11:14:11Z,elizabeth.fowler,PC-5038,process_start,outlook.exe,explorer.exe,outlook.exe,medium
{YOPW4DPS-85U2F99J-UJPE},2025-02-11T14:18:17Z,elizabeth.fowler,PC-5038,process_start,teams.exe,explorer.exe,teams.exe,medium
{K5CKWNFQ-HLBPI24U-VZNQ},2025-02-12T10:53:07Z,elizabeth.fowler,PC-5038,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{X03ICPF8-U8US6JTD-DWWP},2025-02-12T11:59:21Z,elizabeth.fowler,PC-5038,process_start,notepad.exe,explorer.exe,notepad.exe,medium
{LXCB7YOY-I4DRZI4E-QAP4},2025-02-12T10:20:40Z,elizabeth.fowler,PC-5038,process_start,firefox.exe,explorer.exe,firefox.exe,medium
{04SGB2HP-JPFSPEE2-WSQ5},2025-02-12T11:48:06Z,elizabeth.fowler,PC-5038,process_start,word.exe,explorer.exe,word.exe,medium
{8O67J9VO-ZOUAD1II-LIWG},2025-02-12T17:26:48Z,elizabeth.fowler,PC-5038,process_start,chrome.exe,explorer.exe,chrome.exe,medium
{JB7DZYUE-RM94MLN0-XEDM},2025-02-12T15:11:35Z,elizabeth.fowler,PC-5038,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{A6JNQ4GS-VF5SKE2D-E81Z},2025-02-12T16:52:21Z,elizabeth.fowler,PC-5038,process_start,excel.exe,explorer.exe,excel.exe,medium
{0PQDBC01-IKK1C3H3-WBCM},2025-02-12T10:50:03Z,elizabeth.fowler,PC-5038,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{10A3IUFA-PSQ8TK47-29PL},2025-02-12T13:15:39Z,elizabeth.fowler,PC-5038,process_start,word.exe,explorer.exe,word.exe,medium
{UCECC5SW-00HW5F7C-P53F},2025-02-12T17:26:00Z,elizabeth.fowler,PC-5038,process_start,word.exe,explorer.exe,word.exe,medium
{5PQWLTR5-J19LZ55T-3U77},2025-02-12T15:45:09Z,elizabeth.fowler,PC-5038,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{TPXK8JD8-Q5RY0V7A-JA5K},2025-02-12T10:58:36Z,elizabeth.fowler,PC-5038,process_start,firefox.exe,explorer.exe,firefox.exe,medium
{8K62YMFD-SIS9PLZ0-THDL},2025-02-12T14:29:06Z,elizabeth.fowler,PC-5038,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium
{PVHSRSWL-J7XRF44A-L2Q6},2025-02-13T10:13:38Z,elizabeth.fowler,PC-5038,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{3M18KX4H-13CMFE1Y-O640},2025-02-13T12:57:11Z,elizabeth.fowler,PC-5038,process_start,excel.exe,explorer.exe,excel.exe,medium
{Y4MRI6B1-55DCZ9QQ-SARM},2025-02-13T13:37:09Z,elizabeth.fowler,PC-5038,process_start,chrome.exe,explorer.exe,chrome.exe,medium
{3Y3I2F6T-WDI73MN5-GE5C},2025-02-13T15:56:26Z,elizabeth.fowler,PC-5038,process_start,notepad.exe,explorer.exe,notepad.exe,medium
{NB4JNN3F-6KT6W9QM-J7T5},2025-02-13T17:39:57Z,elizabeth.fowler,PC-5038,process_start,word.exe,explorer.exe,word.exe,medium
{2U7VMQ20-GR3W86QH-LSM5},2025-02-13T17:22:18Z,elizabeth.fowler,PC-5038,process_start,word.exe,explorer.exe,word.exe,medium
{Y4IE4JA1-F8N0E4IL-21UL},2025-02-13T10:58:09Z,elizabeth.fowler,PC-5038,process_start,outlook.exe,explorer.exe,outlook.exe,medium
{L3ROLG4W-PY9CL1SC-IA8O},2025-02-13T13:29:20Z,elizabeth.fowler,PC-5038,process_start,slack.exe,explorer.exe,slack.exe,medium
{BHJ1IFZB-0HIXB7ZE-2O84},2025-02-13T15:31:49Z,elizabeth.fowler,PC-5038,process_start,slack.exe,explorer.exe,slack.exe,medium
{KN13JRG3-ZHCVMW88-YRV0},2025-02-13T10:31:00Z,elizabeth.fowler,PC-5038,process_start,firefox.exe,explorer.exe,firefox.exe,medium
{W82H9XTG-UEV7UZ03-RROH},2025-01-15T16:34:20Z,brittany.farmer,PC-5039,process_start,outlook.exe,explorer.exe,outlook.exe,medium
{CZSWBCKX-92P086SM-MIYG},2025-01-15T10:51:47Z,brittany.farmer,PC-5039,process_start,word.exe,explorer.exe,word.exe,medium
{LF2A0TEO-BNII3DHI-RY4I},2025-01-15T15:24:26Z,brittany.farmer,PC-5039,process_start,teams.exe,explorer.exe,teams.exe,medium
{A4UIKFTU-F2BIRFDL-V982},2025-01-15T09:24:36Z,brittany.farmer,PC-5039,process_start,chrome.exe,explorer.exe,chrome.exe,medium
{S6CN9GVL-BFEBM1WI-CNQT},2025-01-15T12:32:16Z,brittany.farmer,PC-5039,process_start,notepad.exe,explorer.exe,notepad.exe,medium
{RCUPCNIA-FJUWE9C1-SJ7K},2025-01-15T16:18:07Z,brittany.farmer,PC-5039,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{OFPKUWOU-V389CF0M-IWT2},2025-01-15T15:11:24Z,brittany.farmer,PC-5039,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{XJ19YNBV-NUYBP87I-XHBF},2025-01-15T10:01:17Z,brittany.farmer,PC-5039,process_start,notepad.exe,explorer.exe,notepad.exe,medium
{FGWK0X92-CV3E2HCL-6CQI},2025-01-15T16:15:57Z,brittany.farmer,PC-5039,process_start,chrome.exe,explorer.exe,chrome.exe,medium
{RFIF7GN5-H2ER05TW-6IPY},2025-01-15T11:15:32Z,brittany.farmer,PC-5039,process_start,word.exe,explorer.exe,word.exe,medium
{78MRVXVC-S0BVFFAD-VNXH},2025-01-15T17:30:31Z,brittany.farmer,PC-5039,process_start,firefox.exe,explorer.exe,firefox.exe,medium
{12SLF0MW-BNL6J99Q-9GAN},2025-01-16T09:29:53Z,brittany.farmer,PC-5039,process_start,outlook.exe,explorer.exe,outlook.exe,medium
{G749H3R2-81Q5CRIH-UV50},2025-01-16T11:06:19Z,brittany.farmer,PC-5039,process_start,chrome.exe,explorer.exe,chrome.exe,medium
{RSRBY9HY-GCDCU3S3-3RTC},2025-01-16T15:10:06Z,brittany.farmer,PC-5039,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{L1VVY6OY-Y25YRDK6-GWRR},2025-01-16T10:49:26Z,brittany.farmer,PC-5039,process_start,slack.exe,explorer.exe,slack.exe,medium
{S62H62CK-WDKJA4YU-YPDF},2025-01-16T12:00:55Z,brittany.farmer,PC-5039,process_start,notepad.exe,explorer.exe,notepad.exe,medium
{4WBF4G6I-297KLRM6-71IJ},2025-01-16T14:56:47Z,brittany.farmer,PC-5039,process_start,notepad.exe,explorer.exe,notepad.exe,medium
{G2FHOWDF-2T76IK0S-NDNJ},2025-01-16T07:41:19Z,brittany.farmer,PC-5039,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{NNTBZOF6-C0BMSY3X-0S42},2025-01-16T16:46:19Z,brittany.farmer,PC-5039,process_start,word.exe,explorer.exe,word.exe,medium
{XTCDGPD8-6IG9VSGT-QICP},2025-01-16T17:37:13Z,brittany.farmer,PC-5039,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium
{WQP9JR0V-GXWS50FK-9IWV},2025-01-16T14:23:12Z,brittany.farmer,PC-5039,process_start,slack.exe,explorer.exe,slack.exe,medium
{LT6ADJD1-1Y61IL05-X5NH},2025-01-17T07:51:19Z,brittany.farmer,PC-5039,process_start,notepad.exe,explorer.exe,notepad.exe,medium
{3XQVIAEX-I620923W-20PA},2025-01-17T13:46:49Z,brittany.farmer,PC-5039,process_start,excel.exe,explorer.exe,excel.exe,medium
{J033D4U4-40WIY2D3-A8XK},2025-01-17T15:11:33Z,brittany.farmer,PC-5039,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{UVPHROG1-58KPCQBA-17VF},2025-01-17T09:00:30Z,brittany.farmer,PC-5039,process_start,teams.exe,explorer.exe,teams.exe,medium
{BGHD2RXW-NZYLE039-YZGD},2025-01-17T12:47:56Z,brittany.farmer,PC-5039,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{2BZH6AU7-OX6LXNYQ-4J5C},2025-01-17T12:20:10Z,brittany.farmer,PC-5039,process_start,chrome.exe,explorer.exe,chrome.exe,medium
{KSWSKE04-1AT9LB1R-AQFX},2025-01-17T07:25:46Z,brittany.farmer,PC-5039,process_start,notepad.exe,explorer.exe,notepad.exe,medium
{PB4DJ7EL-MESE6320-J2JR},2025-01-17T07:16:26Z,brittany.farmer,PC-5039,process_start,word.exe,explorer.exe,word.exe,medium
{2NEJS86D-Z8EVEWZS-TKFY},2025-01-17T15:42:02Z,brittany.farmer,PC-5039,process_start,slack.exe,explorer.exe,slack.exe,medium
{8WCIB34L-I23LU1IX-Y0WF},2025-01-17T12:57:51Z,brittany.farmer,PC-5039,process_start,chrome.exe,explorer.exe,chrome.exe,medium
{6QY983C2-GKPVG1J9-ZZLE},2025-01-20T11:34:04Z,brittany.farmer,PC-5039,process_start,outlook.exe,explorer.exe,outlook.exe,medium
{RSNHTEYW-9HW1R9TW-SCGO},2025-01-20T12:36:53Z,brittany.farmer,PC-5039,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium
{X4OE7QMN-NO8NSS3S-FD68},2025-01-20T14:34:40Z,brittany.farmer,PC-5039,process_start,excel.exe,explorer.exe,excel.exe,medium
{H8QKU458-XMG78M5I-2ZO2},2025-01-20T11:21:39Z,brittany.farmer,PC-5039,process_start,notepad.exe,explorer.exe,notepad.exe,medium
{S43SSJPU-ULWJRMB2-XZ1C},2025-01-20T16:21:09Z,brittany.farmer,PC-5039,process_start,chrome.exe,explorer.exe,chrome.exe,medium
{9WU2O3SC-EJQOKHNS-0UYV},2025-01-20T15:33:40Z,brittany.farmer,PC-5039,process_start,firefox.exe,explorer.exe,firefox.exe,medium
{NPJIZV1A-ZZSFX7JG-MMFR},2025-01-20T17:34:45Z,brittany.farmer,PC-5039,process_start,firefox.exe,explorer.exe,firefox.exe,medium
{IGE43Z2Y-IWQQSUJK-6HX2},2025-01-20T16:15:36Z,brittany.farmer,PC-5039,process_start,outlook.exe,explorer.exe,outlook.exe,medium
{GO72EQVK-FDNA57CP-63QS},2025-01-20T17:32:56Z,brittany.farmer,PC-5039,process_start,word.exe,explorer.exe,word.exe,medium
{8BY1UB7P-J059RIT8-2KGJ},2025-01-20T16:11:38Z,brittany.farmer,PC-5039,process_start,outlook.exe,explorer.exe,outlook.exe,medium
{SM9MY6TY-ALMPFUVN-2C76},2025-01-21T15:03:58Z,brittany.farmer,PC-5039,process_start,slack.exe,explorer.exe,slack.exe,medium
{ECXJN6HW-AAJ7F1DG-ROCB},2025-01-21T16:58:23Z,brittany.farmer,PC-5039,process_start,excel.exe,explorer.exe,excel.exe,medium
{CNPAYG5M-C50O2PMN-4O82},2025-01-21T15:21:10Z,brittany.farmer,PC-5039,process_start,excel.exe,explorer.exe,excel.exe,medium
{E93IPZMC-QW60KLTQ-Z9SO},2025-01-21T11:35:42Z,brittany.farmer,PC-5039,process_start,chrome.exe,explorer.exe,chrome.exe,medium
{9PREWMBQ-LF29PXV7-1IF9},2025-01-21T11:31:08Z,brittany.farmer,PC-5039,process_start,excel.exe,explorer.exe,excel.exe,medium
{K8CO3O44-W6BP39RE-N6NM},2025-01-21T08:29:57Z,brittany.farmer,PC-5039,process_start,word.exe,explorer.exe,word.exe,medium
{YSEV67F9-3KAZY7DJ-N4VC},2025-01-21T07:49:16Z,brittany.farmer,PC-5039,process_start,excel.exe,explorer.exe,excel.exe,medium
{3TA6NUZE-DX7VIR7R-GJ7A},2025-01-21T14:09:47Z,brittany.farmer,PC-5039,process_start,slack.exe,explorer.exe,slack.exe,medium
{6N1CPL94-A0IJY7SV-MZBH},2025-01-22T11:55:58Z,brittany.farmer,PC-5039,process_start,chrome.exe,explorer.exe,chrome.exe,medium
{WYEFYYFO-D74UP7QX-ACPG},2025-01-22T13:41:52Z,brittany.farmer,PC-5039,process_start,word.exe,explorer.exe,word.exe,medium
{WPY7Q3F8-T4HUUQGL-5NUC},2025-01-22T10:02:37Z,brittany.farmer,PC-5039,process_start,notepad.exe,explorer.exe,notepad.exe,medium
{8LBACI2S-MX9D6Q6A-FFEW},2025-01-22T13:13:25Z,brittany.farmer,PC-5039,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{19EZFJKQ-18PZDFI9-B2CI},2025-01-22T17:29:12Z,brittany.farmer,PC-5039,process_start,notepad.exe,explorer.exe,notepad.exe,medium
{8E0HUFEU-MO035NMS-C6JL},2025-01-22T09:55:41Z,brittany.farmer,PC-5039,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{12T3WJOQ-8LMEPRKZ-C1PR},2025-01-22T13:48:03Z,brittany.farmer,PC-5039,process_start,word.exe,explorer.exe,word.exe,medium
{Z5VHFCJ9-RF96J5KB-CED1},2025-01-22T09:39:54Z,brittany.farmer,PC-5039,process_start,chrome.exe,explorer.exe,chrome.exe,medium
{FNPS1EX8-1Y8KSGJT-6SX1},2025-01-22T13:40:18Z,brittany.farmer,PC-5039,process_start,outlook.exe,explorer.exe,outlook.exe,medium
{NNUOFRLH-NJURVLQR-SWXW},2025-01-22T15:55:23Z,brittany.farmer,PC-5039,process_start,excel.exe,explorer.exe,excel.exe,medium
{JC2G6ZRZ-TBS0AL32-JFPX},2025-01-22T16:21:39Z,brittany.farmer,PC-5039,process_start,firefox.exe,explorer.exe,firefox.exe,medium
{H9Z2LKNE-DTNQ873C-4N79},2025-01-22T16:17:33Z,brittany.farmer,PC-5039,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{PM7GRY49-2FQJ7NEA-IFOP},2025-01-23T08:19:15Z,brittany.farmer,PC-5039,process_start,teams.exe,explorer.exe,teams.exe,medium
{7W2R79GA-SIDIXL2D-2ZOY},2025-01-23T08:04:39Z,brittany.farmer,PC-5039,process_start,notepad.exe,explorer.exe,notepad.exe,medium
{MWKBWPFX-MO3CK2O0-6WQQ},2025-01-23T15:59:14Z,brittany.farmer,PC-5039,process_start,teams.exe,explorer.exe,teams.exe,medium
{PASSJNU9-TA214YSB-KUOJ},2025-01-23T08:12:30Z,brittany.farmer,PC-5039,process_start,teams.exe,explorer.exe,teams.exe,medium
{JSDXWSNV-DGM0M7Z3-V28T},2025-01-23T16:15:58Z,brittany.farmer,PC-5039,process_start,word.exe,explorer.exe,word.exe,medium
{OFU9LMIX-31A928J0-XBQ8},2025-01-23T12:17:01Z,brittany.farmer,PC-5039,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{B1L48Q1U-EVSMT37G-P0O4},2025-01-23T15:31:18Z,brittany.farmer,PC-5039,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium
{5WAEKPBU-B35IBMJC-B89J},2025-01-23T11:00:23Z,brittany.farmer,PC-5039,process_start,excel.exe,explorer.exe,excel.exe,medium
{YSVZ1037-E6WUE94X-L4C6},2025-01-23T15:53:57Z,brittany.farmer,PC-5039,process_start,word.exe,explorer.exe,word.exe,medium
{9PLCDFS5-QCGCLDHY-A2AM},2025-01-23T11:09:44Z,brittany.farmer,PC-5039,process_start,notepad.exe,explorer.exe,notepad.exe,medium
{8WYS7PZ6-JEFDCP61-E65P},2025-01-23T15:42:50Z,brittany.farmer,PC-5039,process_start,teams.exe,explorer.exe,teams.exe,medium
{6CE9SX1P-Y19GVMY6-RED9},2025-01-24T17:17:26Z,brittany.farmer,PC-5039,process_start,outlook.exe,explorer.exe,outlook.exe,medium
{6IZD788P-7ZBHDUKS-YKXY},2025-01-24T11:11:25Z,brittany.farmer,PC-5039,process_start,firefox.exe,explorer.exe,firefox.exe,medium
{F8CS7GR8-CIWA432J-ZINV},2025-01-24T08:48:40Z,brittany.farmer,PC-5039,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{7BVXLX4X-BIX5PK78-0I92},2025-01-24T08:02:00Z,brittany.farmer,PC-5039,process_start,slack.exe,explorer.exe,slack.exe,medium
{TRGJ2WLJ-EEE4K9J4-58ZS},2025-01-24T16:32:46Z,brittany.farmer,PC-5039,process_start,teams.exe,explorer.exe,teams.exe,medium
{5VJNFIQJ-7ECC3V9Y-4Q7O},2025-01-24T13:03:50Z,brittany.farmer,PC-5039,process_start,excel.exe,explorer.exe,excel.exe,medium
{OFNUGVJ7-M9A1MWNT-23JO},2025-01-24T12:13:06Z,brittany.farmer,PC-5039,process_start,outlook.exe,explorer.exe,outlook.exe,medium
{3E6RKHAY-LZDDXOEX-1O4J},2025-01-24T13:35:23Z,brittany.farmer,PC-5039,process_start,word.exe,explorer.exe,word.exe,medium
{8OG81YJK-MM7RL22D-CXWN},2025-01-24T10:28:16Z,brittany.farmer,PC-5039,process_start,outlook.exe,explorer.exe,outlook.exe,medium
{6HMFW0T0-8GS99TK7-08F6},2025-01-24T15:18:56Z,brittany.farmer,PC-5039,process_start,excel.exe,explorer.exe,excel.exe,medium
{35IBSUF8-8CUGVSZ7-FA7N},2025-01-27T09:20:34Z,brittany.farmer,PC-5039,process_start,excel.exe,explorer.exe,excel.exe,medium
{Y7F1IQKD-B2LE32FV-X8NM},2025-01-27T11:52:28Z,brittany.farmer,PC-5039,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{F7N7A5MN-3ETP9ILP-R4BK},2025-01-27T12:06:59Z,brittany.farmer,PC-5039,process_start,outlook.exe,explorer.exe,outlook.exe,medium
{W333Q1PO-WZAXXARA-BGPZ},2025-01-27T16:40:56Z,brittany.farmer,PC-5039,process_start,outlook.exe,explorer.exe,outlook.exe,medium
{DIKTNHJ1-6J956EYD-SVGY},2025-01-27T14:00:17Z,brittany.farmer,PC-5039,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{5T4MOOU1-6PBPQCXX-MBTN},2025-01-27T15:39:41Z,brittany.farmer,PC-5039,process_start,outlook.exe,explorer.exe,outlook.exe,medium
{YSSGEPWM-GC7DNG9J-01O7},2025-01-27T13:35:00Z,brittany.farmer,PC-5039,process_start,word.exe,explorer.exe,word.exe,medium
{AYUZSDKH-RUFWECEP-AWPR},2025-01-27T08:54:51Z,brittany.farmer,PC-5039,process_start,notepad.exe,explorer.exe,notepad.exe,medium
{WW4XBX1E-1EZWYMGJ-W74L},2025-01-27T08:16:30Z,brittany.farmer,PC-5039,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{VGU6K9YF-RAO5O0G5-W2RI},2025-01-27T10:58:23Z,brittany.farmer,PC-5039,process_start,slack.exe,explorer.exe,slack.exe,medium
{9QWST6XM-YHRAZJ5R-UAQF},2025-01-27T17:57:18Z,brittany.farmer,PC-5039,process_start,chrome.exe,explorer.exe,chrome.exe,medium
{O6CI21QG-FZ91WDAH-WOH3},2025-01-27T12:46:45Z,brittany.farmer,PC-5039,process_start,teams.exe,explorer.exe,teams.exe,medium
{U2GRTTL4-O7I4YGZL-HJQW},2025-01-27T13:19:21Z,brittany.farmer,PC-5039,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{PAQODR6N-0TCQLGO4-06PG},2025-01-27T09:01:46Z,brittany.farmer,PC-5039,process_start,chrome.exe,explorer.exe,chrome.exe,medium
{CT4ABS8M-ZR23QVAZ-VEP9},2025-01-28T07:23:09Z,brittany.farmer,PC-5039,process_start,teams.exe,explorer.exe,teams.exe,medium
{KF7YXIA1-GW03J6U8-NUBF},2025-01-28T07:54:21Z,brittany.farmer,PC-5039,process_start,teams.exe,explorer.exe,teams.exe,medium
{2PNEDNZA-56FN02DS-143L},2025-01-28T13:00:55Z,brittany.farmer,PC-5039,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{SY287CS3-579Y86UF-6QV4},2025-01-28T14:55:03Z,brittany.farmer,PC-5039,process_start,slack.exe,explorer.exe,slack.exe,medium
{8OA1M28F-QF5XTLJH-PQ0Z},2025-01-28T09:57:30Z,brittany.farmer,PC-5039,process_start,word.exe,explorer.exe,word.exe,medium
{RYM6QHAC-2XGWUEER-VNW0},2025-01-28T07:43:55Z,brittany.farmer,PC-5039,process_start,notepad.exe,explorer.exe,notepad.exe,medium
{9T2EA54I-JL3CRTIY-5X7E},2025-01-28T17:46:46Z,brittany.farmer,PC-5039,process_start,excel.exe,explorer.exe,excel.exe,medium
{1SHQM5NN-F8HUXWIR-5IIF},2025-01-28T10:23:51Z,brittany.farmer,PC-5039,process_start,chrome.exe,explorer.exe,chrome.exe,medium
{V8A9EDBU-4FF32SWN-QC3Z},2025-01-28T07:08:25Z,brittany.farmer,PC-5039,process_start,outlook.exe,explorer.exe,outlook.exe,medium
{7MWW4A2V-63EUXS3B-S8DC},2025-01-28T14:15:36Z,brittany.farmer,PC-5039,process_start,firefox.exe,explorer.exe,firefox.exe,medium
{R8EWOU50-CVTK4ME3-AH12},2025-01-29T08:52:17Z,brittany.farmer,PC-5039,process_start,slack.exe,explorer.exe,slack.exe,medium
{JH64AFEV-I91XXG45-Y94O},2025-01-29T17:45:45Z,brittany.farmer,PC-5039,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{174TRFJK-SJB9338Y-5U4G},2025-01-29T11:05:51Z,brittany.farmer,PC-5039,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{2VBTZSX2-HUEDUJSB-NDAS},2025-01-29T13:38:17Z,brittany.farmer,PC-5039,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium
{M3B4B3SW-EOLQ4E6T-3I0F},2025-01-29T13:00:17Z,brittany.farmer,PC-5039,process_start,firefox.exe,explorer.exe,firefox.exe,medium
{OOUKIZUW-DGAMT6BJ-KI0N},2025-01-29T14:12:50Z,brittany.farmer,PC-5039,process_start,slack.exe,explorer.exe,slack.exe,medium
{DTSMDKQ8-46T8PQD3-U7VQ},2025-01-29T14:28:12Z,brittany.farmer,PC-5039,process_start,chrome.exe,explorer.exe,chrome.exe,medium
{RQL2G41N-E0WY4HBK-KXV7},2025-01-29T11:42:29Z,brittany.farmer,PC-5039,process_start,word.exe,explorer.exe,word.exe,medium
{7T29YZUK-E7LJB0PP-RR2X},2025-01-29T09:12:36Z,brittany.farmer,PC-5039,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium
{A3XPKG2Y-PWVYWXVY-K5LE},2025-01-30T16:01:54Z,brittany.farmer,PC-5039,process_start,firefox.exe,explorer.exe,firefox.exe,medium
{W6B5OUP6-V4UWYNFU-XPKE},2025-01-30T14:03:08Z,brittany.farmer,PC-5039,process_start,teams.exe,explorer.exe,teams.exe,medium
{YVTG7CM9-SDRNTNTC-F9QX},2025-01-30T15:41:25Z,brittany.farmer,PC-5039,process_start,word.exe,explorer.exe,word.exe,medium
{6HSGRFIV-5UJ6J6XM-7TTL},2025-01-30T14:17:22Z,brittany.farmer,PC-5039,process_start,teams.exe,explorer.exe,teams.exe,medium
{INF0D9QL-J9TK6AET-TX9K},2025-01-30T08:28:22Z,brittany.farmer,PC-5039,process_start,firefox.exe,explorer.exe,firefox.exe,medium
{PLX7NIVN-2C8SORMZ-V50Y},2025-01-30T17:16:30Z,brittany.farmer,PC-5039,process_start,teams.exe,explorer.exe,teams.exe,medium
{JH3U8DZ7-F1V8EQIB-BYX0},2025-01-30T16:43:14Z,brittany.farmer,PC-5039,process_start,slack.exe,explorer.exe,slack.exe,medium
{GVTI20P1-CZN1RJF6-8LS9},2025-01-30T16:23:16Z,brittany.farmer,PC-5039,process_start,firefox.exe,explorer.exe,firefox.exe,medium
{ALT3OZDH-2Z941YOV-CI0I},2025-01-30T17:09:16Z,brittany.farmer,PC-5039,process_start,excel.exe,explorer.exe,excel.exe,medium
{5HQLQBMB-DSNYPP5W-FUCN},2025-01-31T11:23:02Z,brittany.farmer,PC-5039,process_start,word.exe,explorer.exe,word.exe,medium
{P4M3LZ7D-0SXLAQLY-XBQ1},2025-01-31T13:23:41Z,brittany.farmer,PC-5039,process_start,excel.exe,explorer.exe,excel.exe,medium
{2537L265-PIE0WN65-DYEZ},2025-01-31T10:51:29Z,brittany.farmer,PC-5039,process_start,chrome.exe,explorer.exe,chrome.exe,medium
{ER31GMEI-BJOP37AB-Y3SP},2025-01-31T14:33:33Z,brittany.farmer,PC-5039,process_start,word.exe,explorer.exe,word.exe,medium
{973V7NH8-AZ9V4VBS-AVC5},2025-01-31T16:25:16Z,brittany.farmer,PC-5039,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{K1ESL4Y5-DVA3WIOL-SANO},2025-01-31T08:51:37Z,brittany.farmer,PC-5039,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{616LPQBA-HLGKHTXA-K1FX},2025-01-31T15:08:44Z,brittany.farmer,PC-5039,process_start,teams.exe,explorer.exe,teams.exe,medium
{970J6RVS-43ABBBFN-HE43},2025-01-31T10:46:47Z,brittany.farmer,PC-5039,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{RWYDIT31-E0ONO07Y-SL7C},2025-01-31T15:35:44Z,brittany.farmer,PC-5039,process_start,teams.exe,explorer.exe,teams.exe,medium
{WL2J1SGM-98655PL3-ZZAJ},2025-01-31T09:39:53Z,brittany.farmer,PC-5039,process_start,notepad.exe,explorer.exe,notepad.exe,medium
{X89HEBXR-39ZIUQQS-LEP7},2025-01-31T10:19:13Z,brittany.farmer,PC-5039,process_start,excel.exe,explorer.exe,excel.exe,medium
{ZHFW475H-CE48BP6I-3ZDF},2025-02-03T16:07:34Z,brittany.farmer,PC-5039,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium
