id,date,src_ip,dst_ip,dst_port,protocol,bytes_in,bytes_out,alert,user,hour,day_of_week,day_of_month,is_weekend,is_working_hours,is_late_night,upload_download_ratio,bytes_out_mb,is_large_upload,is_internal_dst,is_lateral_movement_protocol,user_id_mapped
{J2FB5IB9-MDULZ0KC-2PNH},2025-01-30 08:31:00,192.168.1.59,8.8.4.4,443,HTTPS,25593,42421,,brittany.farmer,8,3,30,0,1,0,1.6574587794014222,0.04045581817626953,0,0,0,U0039
{LZ1I6QBG-L1ZS17XT-FXIC},2025-01-30 12:07:15,192.168.1.59,1.0.0.1,443,HTTPS,26666,6859,,brittany.farmer,12,3,30,0,1,0,0.25720928488393896,0.006541252136230469,0,0,0,U0039
{XUBT48VQ-2BJN0OSO-E9S8},2025-01-30 16:18:54,192.168.1.59,1.0.0.1,443,HTTPS,57035,34015,,brittany.farmer,16,3,30,0,1,0,0.5963777263482712,0.032439231872558594,0,0,0,U0039
{UDUZNL24-N75659E4-FZ7Y},2025-01-30 16:29:36,192.168.1.59,142.250.0.0,443,HTTPS,30237,30345,,brittany.farmer,16,3,30,0,1,0,1.0035385938223427,0.028939247131347656,0,0,0,U0039
{EEK5EHY8-3L2WE2QF-50RQ},2025-01-30 14:44:31,192.168.1.59,8.8.4.4,443,HTTPS,50749,5812,,brittany.farmer,14,3,30,0,1,0,0.11452216748768473,0.005542755126953125,0,0,0,U0039
{U1DOT4S4-EY0WLSH3-VP05},2025-01-30 07:33:55,192.168.1.59,142.250.0.0,443,HTTPS,45636,48389,,brittany.farmer,7,3,30,0,1,0,1.0603019479808051,0.04614734649658203,0,0,0,U0039
{KBP2PMCV-QW52VP06-PYFU},2025-01-30 14:35:06,192.168.1.59,1.0.0.1,443,HTTPS,82029,24330,,brittany.farmer,14,3,30,0,1,0,0.2965988053151286,0.023202896118164062,0,0,0,U0039
{ANJVOVHN-BTFWDZPX-F6NW},2025-01-30 15:49:42,192.168.1.59,142.250.0.0,443,HTTPS,10871,41132,,brittany.farmer,15,3,30,0,1,0,3.7832965415746873,0.039226531982421875,0,0,0,U0039
{ZINUX0S4-M7PA4AYZ-VYWW},2025-01-30 13:27:30,192.168.1.59,172.217.0.0,443,HTTPS,44506,48051,,brittany.farmer,13,3,30,0,1,0,1.079627923697396,0.04582500457763672,0,0,0,U0039
{U5YS4IT9-4Y43SZ1G-YNQI},2025-01-30 17:21:51,192.168.1.59,8.8.8.8,443,HTTPS,46859,25098,,brittany.farmer,17,3,30,0,1,0,0.535595390524968,0.023935317993164062,0,0,0,U0039
{8GNVSEZ9-L6MKN9CG-PU8R},2025-01-30 10:54:13,192.168.1.59,8.8.8.8,443,HTTPS,27392,31752,,brittany.farmer,10,3,30,0,1,0,1.1591282444420108,0.03028106689453125,0,0,0,U0039
{LOXR6W92-S4W3B18L-VXPR},2025-01-30 16:52:14,192.168.1.59,8.8.4.4,443,HTTPS,66576,54425,,brittany.farmer,16,3,30,0,1,0,0.8174745032068131,0.051903724670410156,0,0,0,U0039
{HNEKTY73-OHRTJCY9-BD43},2025-01-30 07:21:28,192.168.1.59,172.217.0.0,443,HTTPS,64636,11528,,brittany.farmer,7,3,30,0,1,0,0.17834986153441526,0.01099395751953125,0,0,0,U0039
{3Z08BKSV-ZVASAJT6-Y9MH},2025-01-30 09:56:44,192.168.1.59,172.217.0.0,443,HTTPS,47947,13597,,brittany.farmer,9,3,30,0,1,0,0.28357804287978644,0.012967109680175781,0,0,0,U0039
{9LS0VZ2O-FTN490IW-Q1MP},2025-01-30 15:50:13,192.168.1.59,142.250.0.0,443,HTTPS,9937,29101,,brittany.farmer,15,3,30,0,1,0,2.928255182129201,0.02775287628173828,0,0,0,U0039
{IOHBZB3Q-UT1XNR71-92IZ},2025-01-30 14:39:26,192.168.1.59,8.8.4.4,443,HTTPS,56128,37888,,brittany.farmer,14,3,30,0,1,0,0.6750164798945286,0.0361328125,0,0,0,U0039
{TXHKEDZ3-K8Z2JJLV-K5NV},2025-01-30 07:40:04,192.168.1.59,8.8.8.8,443,HTTPS,76126,44955,,brittany.farmer,7,3,30,0,1,0,0.5905263572714018,0.04287242889404297,0,0,0,U0039
{04VUPPHB-3NXQ3F54-YE3P},2025-01-31 08:25:05,192.168.1.59,142.250.0.0,443,HTTPS,80661,6027,,brittany.farmer,8,4,31,0,1,0,0.07471919863132578,0.005747795104980469,0,0,0,U0039
{XCJOD571-N876ZIZF-R7MG},2025-01-31 15:40:33,192.168.1.59,8.8.8.8,443,HTTPS,86626,47627,,brittany.farmer,15,4,31,0,1,0,0.5497939441513616,0.04542064666748047,0,0,0,U0039
{WIBTFW5R-USVEKLVG-W0ZW},2025-01-31 14:51:34,192.168.1.59,8.8.8.8,443,HTTPS,57764,24707,,brittany.farmer,14,4,31,0,1,0,0.42771574482818314,0.02356243133544922,0,0,0,U0039
{RGPVKDUY-HPUPPXY7-5NDX},2025-01-31 13:50:46,192.168.1.59,8.8.8.8,443,HTTPS,52563,19618,,brittany.farmer,13,4,31,0,1,0,0.37322121604139713,0.018709182739257812,0,0,0,U0039
{7D4PT5YK-V8NXH9YG-LXSB},2025-01-31 15:51:46,192.168.1.59,8.8.4.4,443,HTTPS,31145,11339,,brittany.farmer,15,4,31,0,1,0,0.36405959031657353,0.010813713073730469,0,0,0,U0039
{1QX69UYV-9S1VRHPI-M2MV},2025-01-31 09:29:07,192.168.1.59,142.250.0.0,443,HTTPS,85082,5522,,brittany.farmer,9,4,31,0,1,0,0.06490133164086832,0.0052661895751953125,0,0,0,U0039
{7K0HO32Q-Y7DFTCKH-JWVX},2025-01-31 14:37:20,192.168.1.59,172.217.0.0,443,HTTPS,14233,31148,,brittany.farmer,14,4,31,0,1,0,2.188281579317128,0.029705047607421875,0,0,0,U0039
{CV1PMAZP-6W7MVAXM-QJ41},2025-01-31 08:05:14,192.168.1.59,1.1.1.1,443,HTTPS,51295,42464,,brittany.farmer,8,4,31,0,1,0,0.8278228321896444,0.040496826171875,0,0,0,U0039
{SXRK3J5J-6KNHDAEQ-559E},2025-01-31 12:42:51,192.168.1.59,8.8.4.4,443,HTTPS,32703,40152,,brittany.farmer,12,4,31,0,1,0,1.2277397260273972,0.03829193115234375,0,0,0,U0039
{4LZLZ8UF-J2EOVCVD-115J},2025-01-31 07:28:47,192.168.1.59,172.217.0.0,443,HTTPS,44919,18793,,brittany.farmer,7,4,31,0,1,0,0.4183659839715049,0.017922401428222656,0,0,0,U0039
{PKIEUBOB-31I2BK45-NFB0},2025-01-31 13:08:05,192.168.1.59,8.8.8.8,443,HTTPS,54839,38286,,brittany.farmer,13,4,31,0,1,0,0.6981400437636761,0.03651237487792969,0,0,0,U0039
{69XV0UHS-JBW5EW58-TY1H},2025-01-31 14:57:43,192.168.1.59,1.0.0.1,443,HTTPS,58597,19230,,brittany.farmer,14,4,31,0,1,0,0.3281681968667873,0.018339157104492188,0,0,0,U0039
{8GIIU5MP-QK1UQX12-8PJB},2025-01-31 11:23:35,192.168.1.59,8.8.4.4,443,HTTPS,95200,17438,,brittany.farmer,11,4,31,0,1,0,0.18317034484931882,0.016630172729492188,0,0,0,U0039
{5QEIG8D3-GJ2CMBEW-N0HX},2025-01-31 09:03:31,192.168.1.59,1.0.0.1,443,HTTPS,31313,24686,,brittany.farmer,9,4,31,0,1,0,0.788337484831066,0.023542404174804688,0,0,0,U0039
{7LXDI53M-A34H243J-MOYX},2025-01-31 14:52:37,192.168.1.59,8.8.4.4,443,HTTPS,98617,49781,,brittany.farmer,14,4,31,0,1,0,0.5047861445172281,0.04747486114501953,0,0,0,U0039
{SYU4S8Q4-TXFR6UMG-VVS8},2025-01-31 17:16:31,192.168.1.59,1.0.0.1,443,HTTPS,25427,33482,,brittany.farmer,17,4,31,0,1,0,1.3167374547742645,0.03193092346191406,0,0,0,U0039
{L3SQV4L9-4OFQ7A7Q-0GY0},2025-01-31 08:05:30,192.168.1.59,8.8.4.4,443,HTTPS,45355,23681,,brittany.farmer,8,4,31,0,1,0,0.5221139430284858,0.022583961486816406,0,0,0,U0039
{3UGALEMM-Y1OEFIM6-1E6S},2025-01-31 15:29:29,192.168.1.59,1.0.0.1,443,HTTPS,12424,23571,,brittany.farmer,15,4,31,0,1,0,1.8970623742454729,0.02247905731201172,0,0,0,U0039
{SF2IAFJO-HPCZ7W09-WB09},2025-01-31 11:28:45,192.168.1.59,172.217.0.0,443,HTTPS,43888,5334,,brittany.farmer,11,4,31,0,1,0,0.12153386953450751,0.0050868988037109375,0,0,0,U0039
{TNHI9DS4-27I8NREU-46Q7},2025-01-31 07:08:32,192.168.1.59,1.0.0.1,443,HTTPS,64917,35997,,brittany.farmer,7,4,31,0,1,0,0.5544995224745063,0.03432941436767578,0,0,0,U0039
{PLQ9WOLW-VEQ6PKZP-5FQ6},2025-01-31 09:34:14,192.168.1.59,8.8.4.4,443,HTTPS,71867,9396,,brittany.farmer,9,4,31,0,1,0,0.1307396894306228,0.008960723876953125,0,0,0,U0039
{XE3YF399-Z4XF65CY-NFE2},2025-01-31 11:13:06,192.168.1.59,8.8.8.8,443,HTTPS,82524,23850,,brittany.farmer,11,4,31,0,1,0,0.2890033323235383,0.022745132446289062,0,0,0,U0039
{NBMPBRCZ-FOJ2P0QZ-U3M1},2025-01-31 09:14:54,192.168.1.59,1.1.1.1,443,HTTPS,13473,29589,,brittany.farmer,9,4,31,0,1,0,2.1960071248330117,0.02821826934814453,0,0,0,U0039
{WIMCCC0J-GI0E93ZJ-RZ19},2025-01-31 10:00:53,192.168.1.59,1.1.1.1,443,HTTPS,10165,38118,,brittany.farmer,10,4,31,0,1,0,3.749557348022821,0.03635215759277344,0,0,0,U0039
{8TYXFCJ4-FR47245R-AY5A},2025-01-31 15:57:17,192.168.1.59,172.217.0.0,443,HTTPS,86434,18567,,brittany.farmer,15,4,31,0,1,0,0.21480881587319953,0.017706871032714844,0,0,0,U0039
{TAJWC26A-0IICJJNL-VH0O},2025-01-31 14:47:25,192.168.1.59,1.1.1.1,443,HTTPS,46572,40546,,brittany.farmer,14,4,31,0,1,0,0.8705902561570008,0.03866767883300781,0,0,0,U0039
{BCOYFO2K-C5BD930D-O8I5},2025-01-31 14:39:02,192.168.1.59,142.250.0.0,443,HTTPS,11754,39672,,brittany.farmer,14,4,31,0,1,0,3.3749042960442366,0.03783416748046875,0,0,0,U0039
{KS5NM2FX-Q44ZU6W0-DS76},2025-02-03 07:46:17,192.168.1.59,142.250.0.0,443,HTTPS,7001,2456,,brittany.farmer,7,0,3,0,1,0,0.35075692659240215,0.00234222412109375,0,0,0,U0039
{IYEWC3LN-7A9PV6LS-FYB7},2025-02-03 10:52:57,192.168.1.59,1.0.0.1,443,HTTPS,115402,11530,,brittany.farmer,10,0,3,0,1,0,0.09991074755422302,0.010995864868164062,0,0,0,U0039
{X3C7B1FJ-JV5JWZV0-HXCT},2025-02-03 13:48:44,192.168.1.59,8.8.8.8,443,HTTPS,82214,34016,,brittany.farmer,13,0,3,0,1,0,0.41374445052605974,0.032440185546875,0,0,0,U0039
{K4LFDXKZ-XCXU01RR-EBR5},2025-02-03 16:21:44,192.168.1.59,8.8.4.4,443,HTTPS,76864,16800,,brittany.farmer,16,0,3,0,1,0,0.2185650165875236,0.016021728515625,0,0,0,U0039
{IM0N97J3-23YRXSCZ-MAXC},2025-02-03 15:20:49,192.168.1.59,172.217.0.0,443,HTTPS,65138,40882,,brittany.farmer,15,0,3,0,1,0,0.6276117226239273,0.03898811340332031,0,0,0,U0039
{WAGE4QN3-OJO7NOV0-ZKVX},2025-02-03 12:54:58,192.168.1.59,1.1.1.1,443,HTTPS,28779,45176,,brittany.farmer,12,0,3,0,1,0,1.5697011813759556,0.04308319091796875,0,0,0,U0039
{OQ1GECL5-OGCF630K-XVGD},2025-02-03 07:51:27,192.168.1.59,8.8.4.4,443,HTTPS,87522,30359,,brittany.farmer,7,0,3,0,1,0,0.34686882305222627,0.028952598571777344,0,0,0,U0039
{YC5QIU7B-SMBRH0IZ-2WDP},2025-02-03 08:29:51,192.168.1.59,142.250.0.0,443,HTTPS,91052,32007,,brittany.farmer,8,0,3,0,1,0,0.3515205429804619,0.030524253845214844,0,0,0,U0039
{95JK8BFP-39B95VGK-6UME},2025-02-03 14:44:51,192.168.1.59,8.8.4.4,443,HTTPS,6828,43191,,brittany.farmer,14,0,3,0,1,0,6.324644896763801,0.041190147399902344,0,0,0,U0039
{KCARLAIZ-XLGJ4ZDP-O7SD},2025-02-03 12:03:20,192.168.1.59,8.8.8.8,443,HTTPS,81013,3737,,brittany.farmer,12,0,3,0,1,0,0.046127829757819636,0.0035638809204101562,0,0,0,U0039
{1OCX0W9L-O1OV0IHM-6TOJ},2025-02-03 14:42:22,192.168.1.59,172.217.0.0,443,HTTPS,32264,2115,,brittany.farmer,14,0,3,0,1,0,0.06555090655509066,0.0020170211791992188,0,0,0,U0039
{GQIKPKGO-O7BJYV6Y-0FYV},2025-02-03 12:26:30,192.168.1.59,1.1.1.1,443,HTTPS,70119,6624,,brittany.farmer,12,0,3,0,1,0,0.09446662863662293,0.006317138671875,0,0,0,U0039
{FMCVDBQ5-RXXLLV5Q-4T3T},2025-02-03 15:21:36,192.168.1.59,1.0.0.1,443,HTTPS,87106,28140,,brittany.farmer,15,0,3,0,1,0,0.32305096031317804,0.026836395263671875,0,0,0,U0039
{5WN8TRX6-2XRV3JLZ-HMNJ},2025-02-03 12:07:03,192.168.1.59,1.0.0.1,443,HTTPS,54839,9989,,brittany.farmer,12,0,3,0,1,0,0.18214806710430342,0.009526252746582031,0,0,0,U0039
{OXT8G3P1-MDMDCXEI-ZJJT},2025-02-03 16:49:39,192.168.1.59,1.1.1.1,443,HTTPS,46180,24049,,brittany.farmer,16,0,3,0,1,0,0.520755288971655,0.022934913635253906,0,0,0,U0039
{SYA92N7T-QG6X8SDS-XNGG},2025-02-04 09:21:56,192.168.1.59,1.1.1.1,443,HTTPS,49082,33343,,brittany.farmer,9,1,4,0,1,0,0.6793187050506285,0.031798362731933594,0,0,0,U0039
{SAA7P22R-DY0ZEOHC-3KFF},2025-02-04 11:44:21,192.168.1.59,1.1.1.1,443,HTTPS,30737,40294,,brittany.farmer,11,1,4,0,1,0,1.3108855488320645,0.03842735290527344,0,0,0,U0039
{B36NUJN5-KVM9KW2C-3X74},2025-02-04 14:24:01,192.168.1.59,8.8.4.4,443,HTTPS,90209,26340,,brittany.farmer,14,1,4,0,1,0,0.2919853674758896,0.025119781494140625,0,0,0,U0039
{7VSGQ2W7-W773XGOA-YN2K},2025-02-04 14:40:12,192.168.1.59,8.8.8.8,443,HTTPS,82734,49467,,brittany.farmer,14,1,4,0,1,0,0.5978968997401342,0.04717540740966797,0,0,0,U0039
{SVJ0C8O8-B8HNTE7O-44GX},2025-02-04 14:15:28,192.168.1.59,172.217.0.0,443,HTTPS,72582,38432,,brittany.farmer,14,1,4,0,1,0,0.5294903765344502,0.036651611328125,0,0,0,U0039
{9PHODDZF-7MI3Q9KJ-3AYX},2025-02-04 12:44:18,192.168.1.59,172.217.0.0,443,HTTPS,47441,35869,,brittany.farmer,12,1,4,0,1,0,0.7560600311959866,0.03420734405517578,0,0,0,U0039
{BO5ONOF5-I2KEPDVZ-EEH1},2025-02-04 08:26:13,192.168.1.59,8.8.4.4,443,HTTPS,51565,21757,,brittany.farmer,8,1,4,0,1,0,0.42192529961602604,0.02074909210205078,0,0,0,U0039
{MGG9D2YU-BH40ZL0K-XIRG},2025-02-04 12:25:32,192.168.1.59,142.250.0.0,443,HTTPS,30596,8366,,brittany.farmer,12,1,4,0,1,0,0.27342549923195086,0.007978439331054688,0,0,0,U0039
{BAXCJDO8-O03J6SML-GLMO},2025-02-04 13:40:11,192.168.1.59,172.217.0.0,443,HTTPS,36091,4426,,brittany.farmer,13,1,4,0,1,0,0.12263105397317965,0.0042209625244140625,0,0,0,U0039
{B5FQIGGM-45V2A55M-N1M5},2025-02-04 13:09:12,192.168.1.59,8.8.8.8,443,HTTPS,83941,15999,,brittany.farmer,13,1,4,0,1,0,0.19059588763670154,0.015257835388183594,0,0,0,U0039
{TC5BLWJU-WEN6HNST-GPI5},2025-02-04 14:01:48,192.168.1.59,8.8.4.4,443,HTTPS,11896,10662,,brittany.farmer,14,1,4,0,1,0,0.8961923173909389,0.010168075561523438,0,0,0,U0039
{OXU0J79T-P4QK6VGH-THR3},2025-02-04 13:03:30,192.168.1.59,1.1.1.1,443,HTTPS,21046,58803,,brittany.farmer,13,1,4,0,1,0,2.7938898655390316,0.05607891082763672,0,0,0,U0039
{Z77RIDGJ-KUDUY51S-UQNK},2025-02-04 15:13:13,192.168.1.59,1.0.0.1,443,HTTPS,85035,28796,,brittany.farmer,15,1,4,0,1,0,0.33863304953196294,0.027462005615234375,0,0,0,U0039
{Z45YY43N-2Y0UL7O3-EZC5},2025-02-04 17:41:13,192.168.1.59,8.8.4.4,443,HTTPS,29133,4771,,brittany.farmer,17,1,4,0,1,0,0.16376055467838266,0.004549980163574219,0,0,0,U0039
{9O1KBTAI-5CAMNIF8-W1T1},2025-02-04 10:31:43,192.168.1.59,142.250.0.0,443,HTTPS,7358,39446,,brittany.farmer,10,1,4,0,1,0,5.360239162929746,0.03761863708496094,0,0,0,U0039
{T0VH8TPN-N3KWMZLQ-SZ3J},2025-02-04 14:12:35,192.168.1.59,1.0.0.1,443,HTTPS,12700,32881,,brittany.farmer,14,1,4,0,1,0,2.588851271553421,0.031357765197753906,0,0,0,U0039
{O4MZERHR-YDSWQAW8-XRQN},2025-02-04 11:06:21,192.168.1.59,172.217.0.0,443,HTTPS,34587,3376,,brittany.farmer,11,1,4,0,1,0,0.09760610616398752,0.0032196044921875,0,0,0,U0039
{HZUR27TO-3TBDJLSG-8KF8},2025-02-04 07:54:19,192.168.1.59,8.8.4.4,443,HTTPS,74971,46492,,brittany.farmer,7,1,4,0,1,0,0.6201248466094008,0.044338226318359375,0,0,0,U0039
{4JWYXYU3-G3FUGLTF-5AB9},2025-02-04 15:20:40,192.168.1.59,8.8.4.4,443,HTTPS,36724,15214,,brittany.farmer,15,1,4,0,1,0,0.41426820966643974,0.014509201049804688,0,0,0,U0039
{I6W7JC1U-IIS0W6QZ-ONHE},2025-02-04 17:59:47,192.168.1.59,8.8.8.8,443,HTTPS,90879,23696,,brittany.farmer,17,1,4,0,1,0,0.2607394366197183,0.0225982666015625,0,0,0,U0039
{DH887MUA-0SJ3UPCQ-LVRE},2025-02-05 13:16:59,192.168.1.59,8.8.8.8,443,HTTPS,12579,20186,,brittany.farmer,13,2,5,0,1,0,1.604610492845787,0.019250869750976562,0,0,0,U0039
{3PPR4SNJ-8KGK29B6-XOZL},2025-02-05 15:21:40,192.168.1.59,172.217.0.0,443,HTTPS,61751,25708,,brittany.farmer,15,2,5,0,1,0,0.4163104029019303,0.024517059326171875,0,0,0,U0039
{9MOXOUL7-82BBARWV-A5MA},2025-02-05 14:41:17,192.168.1.59,8.8.8.8,443,HTTPS,68242,6539,,brittany.farmer,14,2,5,0,1,0,0.09581935143531205,0.006236076354980469,0,0,0,U0039
{FPHBA08D-FAUHF0NQ-O492},2025-02-05 09:28:58,192.168.1.59,1.1.1.1,443,HTTPS,30615,3424,,brittany.farmer,9,2,5,0,1,0,0.11183694800104521,0.003265380859375,0,0,0,U0039
{AUIAJ29D-17IDAZCJ-OBIB},2025-02-05 08:57:58,192.168.1.59,8.8.4.4,443,HTTPS,84386,15488,,brittany.farmer,8,2,5,0,1,0,0.18353537867207034,0.0147705078125,0,0,0,U0039
{SP9SBMHV-3UHE881X-J7D1},2025-02-05 10:47:46,192.168.1.59,142.250.0.0,443,HTTPS,8659,28594,,brittany.farmer,10,2,5,0,1,0,3.3018475750577365,0.027269363403320312,0,0,0,U0039
{4WR3UZHO-3F6KBVBN-U9DQ},2025-02-05 07:36:03,192.168.1.59,8.8.8.8,443,HTTPS,27280,22296,,brittany.farmer,7,2,5,0,1,0,0.8172720941314467,0.02126312255859375,0,0,0,U0039
{PFZ403CK-7OEA49AZ-Z0TM},2025-02-05 17:11:18,192.168.1.59,1.0.0.1,443,HTTPS,11845,29800,,brittany.farmer,17,2,5,0,1,0,2.515617085936181,0.02841949462890625,0,0,0,U0039
{KBWDSZNY-OVEDUDW3-K9SO},2025-02-05 11:44:31,192.168.1.59,8.8.4.4,443,HTTPS,85792,18531,,brittany.farmer,11,2,5,0,1,0,0.215996643082769,0.01767253875732422,0,0,0,U0039
{90BHX0CA-0FB4A2KY-YIYL},2025-02-05 13:41:15,192.168.1.59,8.8.4.4,443,HTTPS,90095,37860,,brittany.farmer,13,2,5,0,1,0,0.4202184336707512,0.036106109619140625,0,0,0,U0039
{R19BNXYX-NPPU6RK9-C6TN},2025-02-05 12:16:46,192.168.1.59,8.8.4.4,443,HTTPS,30606,47963,,brittany.farmer,12,2,5,0,1,0,1.5670598229163264,0.04574108123779297,0,0,0,U0039
{ES30REGU-TIYVVU04-2CCT},2025-02-05 15:26:05,192.168.1.59,142.250.0.0,443,HTTPS,34814,2923,,brittany.farmer,15,2,5,0,1,0,0.08395806405285078,0.0027875900268554688,0,0,0,U0039
{SWPI5KJA-0L318UCS-HCIA},2025-02-05 14:05:31,192.168.1.59,8.8.8.8,443,HTTPS,32827,45457,,brittany.farmer,14,2,5,0,1,0,1.3847020835871817,0.043351173400878906,0,0,0,U0039
{5RXV1OUS-UC1EY05H-UH6F},2025-02-05 16:21:39,192.168.1.59,8.8.4.4,443,HTTPS,103320,27210,,brittany.farmer,16,2,5,0,1,0,0.2633540132209328,0.025949478149414062,0,0,0,U0039
{ARJYZW92-ST027L7S-92ZF},2025-02-05 15:40:41,192.168.1.59,172.217.0.0,443,HTTPS,51564,39532,,brittany.farmer,15,2,5,0,1,0,0.7666440415010182,0.037700653076171875,0,0,0,U0039
{XTNCQMHS-9KO1C8XP-9613},2025-02-05 15:29:39,192.168.1.59,8.8.8.8,443,HTTPS,66065,47008,,brittany.farmer,15,2,5,0,1,0,0.7115308933490752,0.044830322265625,0,0,0,U0039
{F9NWSR4G-MC78CFV4-2HN3},2025-02-05 10:03:27,192.168.1.59,8.8.4.4,443,HTTPS,47658,55727,,brittany.farmer,10,2,5,0,1,0,1.1692859690719486,0.053145408630371094,0,0,0,U0039
{0X89T83P-S2POHTQ2-ITB6},2025-02-05 11:18:53,192.168.1.59,172.217.0.0,443,HTTPS,35888,33035,,brittany.farmer,11,2,5,0,1,0,0.9204770263869152,0.03150463104248047,0,0,0,U0039
{C1XN0L4J-W39PKDXH-YAKK},2025-02-05 09:20:13,192.168.1.59,1.1.1.1,443,HTTPS,49457,31017,,brittany.farmer,9,2,5,0,1,0,0.627138177847871,0.029580116271972656,0,0,0,U0039
{R5ZQK4X5-5J8EYQKV-97AX},2025-02-05 11:50:20,192.168.1.59,1.0.0.1,443,HTTPS,73805,24454,,brittany.farmer,11,2,5,0,1,0,0.33132807630815925,0.023321151733398438,0,0,0,U0039
{505OCHOQ-6X960LSL-XM7T},2025-02-05 11:48:02,192.168.1.59,142.250.0.0,443,HTTPS,72663,21339,,brittany.farmer,11,2,5,0,1,0,0.29366674006385557,0.02035045623779297,0,0,0,U0039
{XV630S3U-RO1874TW-XJ7K},2025-02-05 10:20:10,192.168.1.59,142.250.0.0,443,HTTPS,29375,33895,,brittany.farmer,10,2,5,0,1,0,1.1538330610021788,0.032324790954589844,0,0,0,U0039
{RKI1TGGM-50IQPT0B-G4T8},2025-02-05 16:37:53,192.168.1.59,1.1.1.1,443,HTTPS,55874,5472,,brittany.farmer,16,2,5,0,1,0,0.09793288590604027,0.005218505859375,0,0,0,U0039
{PM7HMN8D-JW85S8RC-B7W6},2025-02-05 15:46:29,192.168.1.59,172.217.0.0,443,HTTPS,63472,4967,,brittany.farmer,15,2,5,0,1,0,0.07825374568714256,0.004736900329589844,0,0,0,U0039
{56R5Y3XF-B19XF60W-R9RN},2025-02-05 15:30:36,192.168.1.59,1.0.0.1,443,HTTPS,37151,20467,,brittany.farmer,15,2,5,0,1,0,0.5508990094745909,0.01951885223388672,0,0,0,U0039
{ZGA2F0LN-30WWG7PC-UBXA},2025-02-05 14:40:44,192.168.1.59,172.217.0.0,443,HTTPS,51273,47304,,brittany.farmer,14,2,5,0,1,0,0.9225728439364981,0.04511260986328125,0,0,0,U0039
{SH5SFMWW-QMDHNBX6-12P2},2025-02-05 09:24:01,192.168.1.59,8.8.8.8,443,HTTPS,13057,29071,,brittany.farmer,9,2,5,0,1,0,2.2262980548322866,0.027724266052246094,0,0,0,U0039
{ZLBPKZL1-3MGTRSTY-B5IP},2025-02-05 16:10:01,192.168.1.59,8.8.4.4,443,HTTPS,98334,44683,,brittany.farmer,16,2,5,0,1,0,0.45439568820867443,0.04261302947998047,0,0,0,U0039
{FNSFXVE7-TXB8J8VH-A77P},2025-02-05 13:20:45,192.168.1.59,8.8.4.4,443,HTTPS,46434,22283,,brittany.farmer,13,2,5,0,1,0,0.4798750942177237,0.02125072479248047,0,0,0,U0039
{SLK96CRV-ABC4FIUX-NULS},2025-02-06 10:41:03,192.168.1.59,142.250.0.0,443,HTTPS,60946,46034,,brittany.farmer,10,3,6,0,1,0,0.7553119923868279,0.04390144348144531,0,0,0,U0039
{I4C5JBVX-T0SYZRQ1-I094},2025-02-06 08:51:19,192.168.1.59,172.217.0.0,443,HTTPS,32392,47194,,brittany.farmer,8,3,6,0,1,0,1.45691970487451,0.04500770568847656,0,0,0,U0039
{V8F5O2LE-ZKFTWKAB-KX05},2025-02-06 16:33:15,192.168.1.59,8.8.8.8,443,HTTPS,47693,35121,,brittany.farmer,16,3,6,0,1,0,0.7363819348345704,0.033493995666503906,0,0,0,U0039
{AV9ITVSC-BPIR1WKR-0FYH},2025-02-06 14:11:22,192.168.1.59,8.8.8.8,443,HTTPS,29325,58044,,brittany.farmer,14,3,6,0,1,0,1.979267544158767,0.055355072021484375,0,0,0,U0039
{G1KR4QJZ-OBU6JJ8M-LR4R},2025-02-06 13:22:27,192.168.1.59,8.8.8.8,443,HTTPS,64324,38115,,brittany.farmer,13,3,6,0,1,0,0.5925378935095219,0.03634929656982422,0,0,0,U0039
{R5FS8X1K-S7Y20RTE-848F},2025-02-06 11:12:34,192.168.1.59,8.8.4.4,443,HTTPS,95901,23637,,brittany.farmer,11,3,6,0,1,0,0.24647035515421994,0.02254199981689453,0,0,0,U0039
{8XH3THNU-128VQUUK-O62J},2025-02-06 13:24:58,192.168.1.59,8.8.8.8,443,HTTPS,40157,14628,,brittany.farmer,13,3,6,0,1,0,0.3642611683848797,0.013950347900390625,0,0,0,U0039
{SPEBF0ER-AUEM0UUK-7UBW},2025-02-06 11:18:25,192.168.1.59,1.1.1.1,443,HTTPS,29639,51949,,brittany.farmer,11,3,6,0,1,0,1.7526653171390014,0.04954242706298828,0,0,0,U0039
{GR26U18C-JPGCOW4V-OO6D},2025-02-06 10:24:03,192.168.1.59,172.217.0.0,443,HTTPS,37291,5868,,brittany.farmer,10,3,6,0,1,0,0.15735278343880726,0.005596160888671875,0,0,0,U0039
{YO6XCOOJ-59NVCOGU-G31L},2025-02-06 11:27:12,192.168.1.59,1.1.1.1,443,HTTPS,23735,44135,,brittany.farmer,11,3,6,0,1,0,1.8594118638355241,0.042090415954589844,0,0,0,U0039
{2SFR42DO-AFVWW8MD-IPR5},2025-02-06 15:09:30,192.168.1.59,8.8.4.4,443,HTTPS,92952,38127,,brittany.farmer,15,3,6,0,1,0,0.41017503469495337,0.036360740661621094,0,0,0,U0039
{Z4H96J04-1D94MTJ2-S78O},2025-02-06 14:02:58,192.168.1.59,1.0.0.1,443,HTTPS,6370,42284,,brittany.farmer,14,3,6,0,1,0,6.636948673677602,0.040325164794921875,0,0,0,U0039
