id,date,user,pc,event,process,parent_process,command_line,integrity_level,hour,day_of_week,day_of_month,is_weekend,is_working_hours,is_late_night,is_scripting_tool,is_high_integrity,user_id_mapped
{6FD1VSY6-DMLXTD9M-8V2F},2025-01-27 16:39:46,debra.davidson,PC-5034,process_start,notepad.exe,explorer.exe,notepad.exe,medium,16,0,27,0,1,0,0,0,U0034
{WFN1BSTR-C6IK624Z-9JBO},2025-01-27 14:39:21,debra.davidson,PC-5034,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium,14,0,27,0,1,0,0,0,U0034
{4Z3MLY7H-6QYGWWTE-NUFN},2025-01-27 10:37:49,debra.davidson,PC-5034,process_start,excel.exe,explorer.exe,excel.exe,medium,10,0,27,0,1,0,0,0,U0034
{C23T2AP0-L2U553LA-S3PI},2025-01-27 16:14:57,debra.davidson,PC-5034,process_start,slack.exe,explorer.exe,slack.exe,medium,16,0,27,0,1,0,0,0,U0034
{P11OEVM6-32XS9RJ9-S97C},2025-01-27 16:49:32,debra.davidson,PC-5034,process_start,slack.exe,explorer.exe,slack.exe,medium,16,0,27,0,1,0,0,0,U0034
{3JN6JIQB-75QDO3SJ-HKKM},2025-01-27 14:28:48,debra.davidson,PC-5034,process_start,outlook.exe,explorer.exe,outlook.exe,medium,14,0,27,0,1,0,0,0,U0034
{IO27QHFD-EG4WU2A6-MP6W},2025-01-27 14:04:21,debra.davidson,PC-5034,process_start,firefox.exe,explorer.exe,firefox.exe,medium,14,0,27,0,1,0,0,0,U0034
{W3X9H811-XUMDTHVA-4UD9},2025-01-27 15:30:35,debra.davidson,PC-5034,process_start,outlook.exe,explorer.exe,outlook.exe,medium,15,0,27,0,1,0,0,0,U0034
{F7BJ3GTT-R4N0SGGP-ZR5D},2025-01-27 12:54:20,debra.davidson,PC-5034,process_start,outlook.exe,explorer.exe,outlook.exe,medium,12,0,27,0,1,0,0,0,U0034
{VZMEYHNQ-WX3IBUQZ-K1IX},2025-01-27 11:14:03,debra.davidson,PC-5034,process_start,explorer.exe,explorer.exe,explorer.exe,medium,11,0,27,0,1,0,0,0,U0034
{7SO41SKP-4FO7ICO1-HKNW},2025-01-28 14:10:11,debra.davidson,PC-5034,process_start,outlook.exe,explorer.exe,outlook.exe,medium,14,1,28,0,1,0,0,0,U0034
{S458M7NU-X2ZM2CC2-DMJ3},2025-01-28 12:57:36,debra.davidson,PC-5034,process_start,word.exe,explorer.exe,word.exe,medium,12,1,28,0,1,0,0,0,U0034
{ZEZU201N-KK1M0XQ5-5DNG},2025-01-28 15:58:41,debra.davidson,PC-5034,process_start,outlook.exe,explorer.exe,outlook.exe,medium,15,1,28,0,1,0,0,0,U0034
{9Q87ADTJ-MU9Y2VMF-DLU3},2025-01-28 15:44:58,debra.davidson,PC-5034,process_start,word.exe,explorer.exe,word.exe,medium,15,1,28,0,1,0,0,0,U0034
{GFAXJ74E-BWIGE10H-TR8F},2025-01-28 12:04:43,debra.davidson,PC-5034,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium,12,1,28,0,1,0,0,0,U0034
{571XMFKZ-8UK9919N-FU5T},2025-01-28 14:16:31,debra.davidson,PC-5034,process_start,explorer.exe,explorer.exe,explorer.exe,medium,14,1,28,0,1,0,0,0,U0034
{PG2Y0H9I-JS445I33-MZUI},2025-01-28 16:35:02,debra.davidson,PC-5034,process_start,firefox.exe,explorer.exe,firefox.exe,medium,16,1,28,0,1,0,0,0,U0034
{QZZ5L2J0-G03K2E3L-DL9R},2025-01-28 15:37:32,debra.davidson,PC-5034,process_start,firefox.exe,explorer.exe,firefox.exe,medium,15,1,28,0,1,0,0,0,U0034
{CTVOEOUY-C8E55L9J-NOQ0},2025-01-28 14:49:10,debra.davidson,PC-5034,process_start,notepad.exe,explorer.exe,notepad.exe,medium,14,1,28,0,1,0,0,0,U0034
{UBM0CURX-JQROOZEZ-84T9},2025-01-29 14:59:23,debra.davidson,PC-5034,process_start,excel.exe,explorer.exe,excel.exe,medium,14,2,29,0,1,0,0,0,U0034
{8FQ2PUCR-F0AOAKU8-0PF1},2025-01-29 15:38:44,debra.davidson,PC-5034,process_start,explorer.exe,explorer.exe,explorer.exe,medium,15,2,29,0,1,0,0,0,U0034
{T798J1LE-YG8MN863-SBVE},2025-01-29 10:49:34,debra.davidson,PC-5034,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium,10,2,29,0,1,0,0,0,U0034
{1GONQGU2-MI56H8IS-I4NP},2025-01-29 10:37:49,debra.davidson,PC-5034,process_start,word.exe,explorer.exe,word.exe,medium,10,2,29,0,1,0,0,0,U0034
{LYP7MFJU-5UJT4SRM-OTZ4},2025-01-29 13:05:37,debra.davidson,PC-5034,process_start,excel.exe,explorer.exe,excel.exe,medium,13,2,29,0,1,0,0,0,U0034
{C6DQMWOG-CYOVO800-5PLX},2025-01-29 11:39:15,debra.davidson,PC-5034,process_start,teams.exe,explorer.exe,teams.exe,medium,11,2,29,0,1,0,0,0,U0034
{2Q57XS5C-Y1AFAALU-PZ6I},2025-01-29 13:55:30,debra.davidson,PC-5034,process_start,word.exe,explorer.exe,word.exe,medium,13,2,29,0,1,0,0,0,U0034
{KOC7BJ19-JFYBXTPK-G8BY},2025-01-29 11:07:33,debra.davidson,PC-5034,process_start,notepad.exe,explorer.exe,notepad.exe,medium,11,2,29,0,1,0,0,0,U0034
{85RSE0UN-NWUHXGPQ-ETQW},2025-01-29 12:40:09,debra.davidson,PC-5034,process_start,slack.exe,explorer.exe,slack.exe,medium,12,2,29,0,1,0,0,0,U0034
{PF7WV4SX-YYD65UH7-WS0I},2025-01-30 12:24:49,debra.davidson,PC-5034,process_start,notepad.exe,explorer.exe,notepad.exe,medium,12,3,30,0,1,0,0,0,U0034
{MTMVLYVA-J5MMNZ13-SBZB},2025-01-30 13:18:44,debra.davidson,PC-5034,process_start,notepad.exe,explorer.exe,notepad.exe,medium,13,3,30,0,1,0,0,0,U0034
{9WGUKACR-LGD368L6-6JD2},2025-01-30 10:57:41,debra.davidson,PC-5034,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium,10,3,30,0,1,0,0,0,U0034
{U1ZDWI8C-CW87GQT7-2UDG},2025-01-30 11:15:16,debra.davidson,PC-5034,process_start,teams.exe,explorer.exe,teams.exe,medium,11,3,30,0,1,0,0,0,U0034
{6QOIVCNT-NSPVCWPJ-H8A0},2025-01-30 15:23:44,debra.davidson,PC-5034,process_start,notepad.exe,explorer.exe,notepad.exe,medium,15,3,30,0,1,0,0,0,U0034
{SUFCFKOL-VMNKIZ39-HZDH},2025-01-30 12:15:23,debra.davidson,PC-5034,process_start,excel.exe,explorer.exe,excel.exe,medium,12,3,30,0,1,0,0,0,U0034
{9XRQH1B0-4GO7QT9S-RC1W},2025-01-30 13:25:33,debra.davidson,PC-5034,process_start,word.exe,explorer.exe,word.exe,medium,13,3,30,0,1,0,0,0,U0034
{BT1323RZ-CUPSMSXI-ZQAF},2025-01-30 15:43:43,debra.davidson,PC-5034,process_start,slack.exe,explorer.exe,slack.exe,medium,15,3,30,0,1,0,0,0,U0034
{EDEH1NIG-BQRPWTWA-XQXV},2025-01-30 12:46:10,debra.davidson,PC-5034,process_start,outlook.exe,explorer.exe,outlook.exe,medium,12,3,30,0,1,0,0,0,U0034
{FMUJ5OJT-X0D9TFQP-40R9},2025-01-30 14:34:37,debra.davidson,PC-5034,process_start,word.exe,explorer.exe,word.exe,medium,14,3,30,0,1,0,0,0,U0034
{XZZYZKHZ-BB62A0PN-HVZ0},2025-01-31 10:19:42,debra.davidson,PC-5034,process_start,outlook.exe,explorer.exe,outlook.exe,medium,10,4,31,0,1,0,0,0,U0034
{GNQ746X9-AAQ8NWMZ-8U0D},2025-01-31 10:22:04,debra.davidson,PC-5034,process_start,firefox.exe,explorer.exe,firefox.exe,medium,10,4,31,0,1,0,0,0,U0034
{PQEEV5Y1-DAQGT64L-C0G3},2025-01-31 12:55:45,debra.davidson,PC-5034,process_start,slack.exe,explorer.exe,slack.exe,medium,12,4,31,0,1,0,0,0,U0034
{P8A5UGJT-NN8GNADD-7J7Z},2025-01-31 12:58:18,debra.davidson,PC-5034,process_start,teams.exe,explorer.exe,teams.exe,medium,12,4,31,0,1,0,0,0,U0034
{ZC6GBYUR-JHYAMVX9-8L3I},2025-01-31 12:30:11,debra.davidson,PC-5034,process_start,chrome.exe,explorer.exe,chrome.exe,medium,12,4,31,0,1,0,0,0,U0034
{RRF3N14D-L9WE4KIH-XMW8},2025-01-31 14:16:59,debra.davidson,PC-5034,process_start,excel.exe,explorer.exe,excel.exe,medium,14,4,31,0,1,0,0,0,U0034
{J5YZSII5-61IYUVIT-1X1Z},2025-01-31 15:12:56,debra.davidson,PC-5034,process_start,notepad.exe,explorer.exe,notepad.exe,medium,15,4,31,0,1,0,0,0,U0034
{3D501RI3-05PIAUYJ-5VGD},2025-01-31 15:07:49,debra.davidson,PC-5034,process_start,outlook.exe,explorer.exe,outlook.exe,medium,15,4,31,0,1,0,0,0,U0034
{V1DDSG0A-ZKVUBFVC-HS0M},2025-01-31 15:48:50,debra.davidson,PC-5034,process_start,outlook.exe,explorer.exe,outlook.exe,medium,15,4,31,0,1,0,0,0,U0034
{8SGA5IXU-TJA5CCVY-D85X},2025-02-03 10:13:07,debra.davidson,PC-5034,process_start,outlook.exe,explorer.exe,outlook.exe,medium,10,0,3,0,1,0,0,0,U0034
{5WD0JCZS-TSBAIL3B-ZB53},2025-02-03 14:32:05,debra.davidson,PC-5034,process_start,firefox.exe,explorer.exe,firefox.exe,medium,14,0,3,0,1,0,0,0,U0034
{E09BK0G2-4ARHUGA4-UH1B},2025-02-03 12:51:27,debra.davidson,PC-5034,process_start,teams.exe,explorer.exe,teams.exe,medium,12,0,3,0,1,0,0,0,U0034
{4S429MAW-WD2VKF0V-DTCO},2025-02-03 11:09:15,debra.davidson,PC-5034,process_start,firefox.exe,explorer.exe,firefox.exe,medium,11,0,3,0,1,0,0,0,U0034
{HFPT2Y9F-NWR7MJOL-CSSV},2025-02-03 16:11:50,debra.davidson,PC-5034,process_start,explorer.exe,explorer.exe,explorer.exe,medium,16,0,3,0,1,0,0,0,U0034
{PM4I1CWI-UFEHYHXG-IP14},2025-02-03 14:04:15,debra.davidson,PC-5034,process_start,excel.exe,explorer.exe,excel.exe,medium,14,0,3,0,1,0,0,0,U0034
{H60FDIFD-79VRS705-A1X9},2025-02-03 13:59:26,debra.davidson,PC-5034,process_start,slack.exe,explorer.exe,slack.exe,medium,13,0,3,0,1,0,0,0,U0034
{X52WQ1J6-JURKLMDI-FJOD},2025-02-03 10:45:48,debra.davidson,PC-5034,process_start,excel.exe,explorer.exe,excel.exe,medium,10,0,3,0,1,0,0,0,U0034
{WIXZCXBJ-Q1JSEMHP-50RG},2025-02-03 11:46:41,debra.davidson,PC-5034,process_start,outlook.exe,explorer.exe,outlook.exe,medium,11,0,3,0,1,0,0,0,U0034
{XUJI1TZ8-2XCV3T18-6VFZ},2025-02-03 10:53:13,debra.davidson,PC-5034,process_start,explorer.exe,explorer.exe,explorer.exe,medium,10,0,3,0,1,0,0,0,U0034
{SM1U5NMN-38ZKBQP6-VN9U},2025-02-04 13:47:40,debra.davidson,PC-5034,process_start,explorer.exe,explorer.exe,explorer.exe,medium,13,1,4,0,1,0,0,0,U0034
{DDPAFZH3-K8DL7J7N-91FB},2025-02-04 13:33:58,debra.davidson,PC-5034,process_start,firefox.exe,explorer.exe,firefox.exe,medium,13,1,4,0,1,0,0,0,U0034
{8QN4L3C5-N3AHMD6P-3ALX},2025-02-04 13:27:01,debra.davidson,PC-5034,process_start,notepad.exe,explorer.exe,notepad.exe,medium,13,1,4,0,1,0,0,0,U0034
{P41CWTSG-ZLLXBT3N-2A4Z},2025-02-04 12:41:08,debra.davidson,PC-5034,process_start,chrome.exe,explorer.exe,chrome.exe,medium,12,1,4,0,1,0,0,0,U0034
{KJL4TMB9-CT9P3T92-D1HQ},2025-02-04 10:40:17,debra.davidson,PC-5034,process_start,word.exe,explorer.exe,word.exe,medium,10,1,4,0,1,0,0,0,U0034
{B7UNCWOU-2269DMP9-AL60},2025-02-04 16:01:17,debra.davidson,PC-5034,process_start,chrome.exe,explorer.exe,chrome.exe,medium,16,1,4,0,1,0,0,0,U0034
{9Y8UDDPB-NEYVKXK9-TF9Y},2025-02-04 14:31:14,debra.davidson,PC-5034,process_start,chrome.exe,explorer.exe,chrome.exe,medium,14,1,4,0,1,0,0,0,U0034
{25SCPCQH-B6S0IB8B-GZ2C},2025-02-04 12:35:08,debra.davidson,PC-5034,process_start,chrome.exe,explorer.exe,chrome.exe,medium,12,1,4,0,1,0,0,0,U0034
{Q31OYNU7-UVXH0VVO-BCNC},2025-02-04 14:06:26,debra.davidson,PC-5034,process_start,slack.exe,explorer.exe,slack.exe,medium,14,1,4,0,1,0,0,0,U0034
{6E62IHKU-2YMMVEAW-FTWK},2025-02-04 16:47:48,debra.davidson,PC-5034,process_start,outlook.exe,explorer.exe,outlook.exe,medium,16,1,4,0,1,0,0,0,U0034
{Z4MO61BX-F7I057J6-XIK9},2025-02-04 10:00:16,debra.davidson,PC-5034,process_start,teams.exe,explorer.exe,teams.exe,medium,10,1,4,0,1,0,0,0,U0034
{1E8ACX58-FIHTYTPU-CX9J},2025-02-04 13:50:02,debra.davidson,PC-5034,process_start,outlook.exe,explorer.exe,outlook.exe,medium,13,1,4,0,1,0,0,0,U0034
{RPRPR1RR-XQVWT5JZ-KHET},2025-02-04 13:44:15,debra.davidson,PC-5034,process_start,slack.exe,explorer.exe,slack.exe,medium,13,1,4,0,1,0,0,0,U0034
{WLLFFQWQ-HGXTO5AN-4EKY},2025-02-05 14:30:56,debra.davidson,PC-5034,process_start,excel.exe,explorer.exe,excel.exe,medium,14,2,5,0,1,0,0,0,U0034
{IFNQ5AET-VW8XE73K-MZLP},2025-02-05 14:20:38,debra.davidson,PC-5034,process_start,explorer.exe,explorer.exe,explorer.exe,medium,14,2,5,0,1,0,0,0,U0034
{SS0KLT4V-5V3WHISY-QD5Z},2025-02-05 15:14:55,debra.davidson,PC-5034,process_start,chrome.exe,explorer.exe,chrome.exe,medium,15,2,5,0,1,0,0,0,U0034
{257T19PN-2UJISSYD-LV25},2025-02-05 12:19:48,debra.davidson,PC-5034,process_start,explorer.exe,explorer.exe,explorer.exe,medium,12,2,5,0,1,0,0,0,U0034
{NAWPCWVA-AIXJ1DPI-MRXS},2025-02-05 12:39:01,debra.davidson,PC-5034,process_start,outlook.exe,explorer.exe,outlook.exe,medium,12,2,5,0,1,0,0,0,U0034
{AGGKT7WH-3D4ZVNR1-FNQI},2025-02-05 16:10:29,debra.davidson,PC-5034,process_start,outlook.exe,explorer.exe,outlook.exe,medium,16,2,5,0,1,0,0,0,U0034
{AH6Z40XN-WQBSTY3D-UVIP},2025-02-05 15:37:44,debra.davidson,PC-5034,process_start,word.exe,explorer.exe,word.exe,medium,15,2,5,0,1,0,0,0,U0034
{YH0QGDOT-R2YWLLTC-V9LK},2025-02-05 13:01:31,debra.davidson,PC-5034,process_start,chrome.exe,explorer.exe,chrome.exe,medium,13,2,5,0,1,0,0,0,U0034
{551TVP2G-S5P95A4Z-51J4},2025-02-06 16:08:35,debra.davidson,PC-5034,process_start,slack.exe,explorer.exe,slack.exe,medium,16,3,6,0,1,0,0,0,U0034
{XS6NC3XM-TJEQ8M3Y-9BZN},2025-02-06 12:20:57,debra.davidson,PC-5034,process_start,outlook.exe,explorer.exe,outlook.exe,medium,12,3,6,0,1,0,0,0,U0034
{QICW13YZ-ET3PSG0P-LZ08},2025-02-06 14:54:38,debra.davidson,PC-5034,process_start,word.exe,explorer.exe,word.exe,medium,14,3,6,0,1,0,0,0,U0034
{8SVCNKUB-MY8JROEJ-L4AU},2025-02-06 16:49:35,debra.davidson,PC-5034,process_start,explorer.exe,explorer.exe,explorer.exe,medium,16,3,6,0,1,0,0,0,U0034
{T3J687AO-IVCC2LK9-I50U},2025-02-06 10:28:15,debra.davidson,PC-5034,process_start,teams.exe,explorer.exe,teams.exe,medium,10,3,6,0,1,0,0,0,U0034
{BYGUFCXI-VLSHFNG6-JYWR},2025-02-06 14:11:29,debra.davidson,PC-5034,process_start,chrome.exe,explorer.exe,chrome.exe,medium,14,3,6,0,1,0,0,0,U0034
{JXZKTSHG-YNBTF75K-GSMM},2025-02-06 16:05:46,debra.davidson,PC-5034,process_start,notepad.exe,explorer.exe,notepad.exe,medium,16,3,6,0,1,0,0,0,U0034
{3MKQE6CS-29Z51Q5T-BYZW},2025-02-06 16:15:29,debra.davidson,PC-5034,process_start,firefox.exe,explorer.exe,firefox.exe,medium,16,3,6,0,1,0,0,0,U0034
{LAMDHNSX-FOI98K0Z-Z9J9},2025-02-06 13:28:24,debra.davidson,PC-5034,process_start,chrome.exe,explorer.exe,chrome.exe,medium,13,3,6,0,1,0,0,0,U0034
{2W5JRJP3-BKFMC6C8-C9MM},2025-02-07 14:21:50,debra.davidson,PC-5034,process_start,chrome.exe,explorer.exe,chrome.exe,medium,14,4,7,0,1,0,0,0,U0034
{QH36PPG8-NDO3QBA1-PAA9},2025-02-07 11:06:39,debra.davidson,PC-5034,process_start,explorer.exe,explorer.exe,explorer.exe,medium,11,4,7,0,1,0,0,0,U0034
{2DSDZMNW-PTOI5ZCL-BAWH},2025-02-07 12:56:43,debra.davidson,PC-5034,process_start,slack.exe,explorer.exe,slack.exe,medium,12,4,7,0,1,0,0,0,U0034
{DUSH3G80-V1VYSSQL-C0ZU},2025-02-07 11:26:50,debra.davidson,PC-5034,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium,11,4,7,0,1,0,0,0,U0034
{E8S59RYQ-R4Y9AG83-TAXE},2025-02-07 11:16:22,debra.davidson,PC-5034,process_start,slack.exe,explorer.exe,slack.exe,medium,11,4,7,0,1,0,0,0,U0034
{6QHZU1MM-1GF2TMKK-JWT7},2025-02-07 12:41:57,debra.davidson,PC-5034,process_start,word.exe,explorer.exe,word.exe,medium,12,4,7,0,1,0,0,0,U0034
{0YB7M9W7-04PYZCI6-N924},2025-02-07 16:29:31,debra.davidson,PC-5034,process_start,word.exe,explorer.exe,word.exe,medium,16,4,7,0,1,0,0,0,U0034
{M991LWU3-OOLVYKCG-URMC},2025-02-07 11:22:55,debra.davidson,PC-5034,process_start,notepad.exe,explorer.exe,notepad.exe,medium,11,4,7,0,1,0,0,0,U0034
{DQL6WSOQ-VGDIA4HY-ZWWJ},2025-02-07 16:52:17,debra.davidson,PC-5034,process_start,firefox.exe,explorer.exe,firefox.exe,medium,16,4,7,0,1,0,0,0,U0034
{K71MZAJR-XG946WCF-9Z1A},2025-02-07 11:39:23,debra.davidson,PC-5034,process_start,teams.exe,explorer.exe,teams.exe,medium,11,4,7,0,1,0,0,0,U0034
{YHBJ1WYA-HA964GEH-DJ9C},2025-02-07 12:14:19,debra.davidson,PC-5034,process_start,excel.exe,explorer.exe,excel.exe,medium,12,4,7,0,1,0,0,0,U0034
{CR85QB7P-V7150E6K-Z3TX},2025-02-07 16:18:06,debra.davidson,PC-5034,process_start,teams.exe,explorer.exe,teams.exe,medium,16,4,7,0,1,0,0,0,U0034
{FVLT0MCW-DTOSDCGK-A1MM},2025-02-07 15:19:38,debra.davidson,PC-5034,process_start,word.exe,explorer.exe,word.exe,medium,15,4,7,0,1,0,0,0,U0034
{7T9HUUOY-C648TVY9-6GP4},2025-02-10 10:15:12,debra.davidson,PC-5034,process_start,excel.exe,explorer.exe,excel.exe,medium,10,0,10,0,1,0,0,0,U0034
{JU6M948H-9WRN8IR3-R3S0},2025-02-10 14:35:02,debra.davidson,PC-5034,process_start,firefox.exe,explorer.exe,firefox.exe,medium,14,0,10,0,1,0,0,0,U0034
{E6PVAQKN-U4YFPUCD-8QO1},2025-02-10 13:51:16,debra.davidson,PC-5034,process_start,teams.exe,explorer.exe,teams.exe,medium,13,0,10,0,1,0,0,0,U0034
{LR2TTB0G-VO2KPKJZ-DQII},2025-02-10 12:09:00,debra.davidson,PC-5034,process_start,chrome.exe,explorer.exe,chrome.exe,medium,12,0,10,0,1,0,0,0,U0034
{6UC9POXF-NZ4JFC2J-Y1VH},2025-02-10 12:22:42,debra.davidson,PC-5034,process_start,explorer.exe,explorer.exe,explorer.exe,medium,12,0,10,0,1,0,0,0,U0034
{ZK9J4JFE-KZ1NADT0-ZMCP},2025-02-10 16:55:41,debra.davidson,PC-5034,process_start,explorer.exe,explorer.exe,explorer.exe,medium,16,0,10,0,1,0,0,0,U0034
{91AGDAU3-R8IOYETA-WZQG},2025-02-10 11:57:36,debra.davidson,PC-5034,process_start,explorer.exe,explorer.exe,explorer.exe,medium,11,0,10,0,1,0,0,0,U0034
{WVCCEKBP-8PNLDVB7-RF8Y},2025-02-10 10:59:55,debra.davidson,PC-5034,process_start,notepad.exe,explorer.exe,notepad.exe,medium,10,0,10,0,1,0,0,0,U0034
{PQKKVK9W-EM0NNWXD-OBT1},2025-02-10 10:31:48,debra.davidson,PC-5034,process_start,word.exe,explorer.exe,word.exe,medium,10,0,10,0,1,0,0,0,U0034
{3CYQLTYT-BX361K48-3B9Y},2025-02-10 13:11:09,debra.davidson,PC-5034,process_start,teams.exe,explorer.exe,teams.exe,medium,13,0,10,0,1,0,0,0,U0034
{9PDR5L4R-KC0MV6X2-N7AM},2025-02-10 13:32:45,debra.davidson,PC-5034,process_start,excel.exe,explorer.exe,excel.exe,medium,13,0,10,0,1,0,0,0,U0034
{XQ34XS93-IG8FB67I-IIMV},2025-02-10 12:35:54,debra.davidson,PC-5034,process_start,slack.exe,explorer.exe,slack.exe,medium,12,0,10,0,1,0,0,0,U0034
{3OR6HVQM-9O5J6M81-U26W},2025-02-10 11:32:36,debra.davidson,PC-5034,process_start,firefox.exe,explorer.exe,firefox.exe,medium,11,0,10,0,1,0,0,0,U0034
{ISF9UNTL-NDBQ3FU8-LXJS},2025-02-10 11:19:10,debra.davidson,PC-5034,process_start,teams.exe,explorer.exe,teams.exe,medium,11,0,10,0,1,0,0,0,U0034
{6M27O7ZN-MDQR6RL2-FHTS},2025-02-10 12:13:07,debra.davidson,PC-5034,process_start,excel.exe,explorer.exe,excel.exe,medium,12,0,10,0,1,0,0,0,U0034
{VPLMR9T9-7DTWLP3L-GUWF},2025-02-11 16:59:19,debra.davidson,PC-5034,process_start,teams.exe,explorer.exe,teams.exe,medium,16,1,11,0,1,0,0,0,U0034
{4AMUM6N7-JXIKHX6V-XSFQ},2025-02-11 16:21:42,debra.davidson,PC-5034,process_start,notepad.exe,explorer.exe,notepad.exe,medium,16,1,11,0,1,0,0,0,U0034
{H0AOG885-QSLBHATD-EF4K},2025-02-11 12:50:35,debra.davidson,PC-5034,process_start,teams.exe,explorer.exe,teams.exe,medium,12,1,11,0,1,0,0,0,U0034
{SSYRJSY0-P3RTV19J-ISQ1},2025-02-11 13:30:28,debra.davidson,PC-5034,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium,13,1,11,0,1,0,0,0,U0034
{C0N4BLFC-NM1J9X2S-WQED},2025-02-11 16:52:08,debra.davidson,PC-5034,process_start,explorer.exe,explorer.exe,explorer.exe,medium,16,1,11,0,1,0,0,0,U0034
{GX4VFCVN-VX3O6Q13-PCPZ},2025-02-11 11:13:25,debra.davidson,PC-5034,process_start,firefox.exe,explorer.exe,firefox.exe,medium,11,1,11,0,1,0,0,0,U0034
{XIYJ1FKI-4J2LY9AU-PF76},2025-02-11 16:53:05,debra.davidson,PC-5034,process_start,outlook.exe,explorer.exe,outlook.exe,medium,16,1,11,0,1,0,0,0,U0034
{R4P2DBDN-2W83STJ6-5QKP},2025-02-11 13:21:09,debra.davidson,PC-5034,process_start,notepad.exe,explorer.exe,notepad.exe,medium,13,1,11,0,1,0,0,0,U0034
{MC9QNBEH-6P1Z3PGL-Y8VN},2025-02-11 14:14:54,debra.davidson,PC-5034,process_start,excel.exe,explorer.exe,excel.exe,medium,14,1,11,0,1,0,0,0,U0034
{C8ZGQO80-D6LKE46F-OI8Z},2025-02-11 11:19:18,debra.davidson,PC-5034,process_start,word.exe,explorer.exe,word.exe,medium,11,1,11,0,1,0,0,0,U0034
{NFQ6KURS-D1Z6HYJS-PS4D},2025-02-12 13:11:30,debra.davidson,PC-5034,process_start,chrome.exe,explorer.exe,chrome.exe,medium,13,2,12,0,1,0,0,0,U0034
{8BPUTU6U-X1ZST70R-T01Q},2025-02-12 14:32:08,debra.davidson,PC-5034,process_start,explorer.exe,explorer.exe,explorer.exe,medium,14,2,12,0,1,0,0,0,U0034
{8U3OEE8N-7UXOI2HV-IZD0},2025-02-12 11:56:37,debra.davidson,PC-5034,process_start,firefox.exe,explorer.exe,firefox.exe,medium,11,2,12,0,1,0,0,0,U0034
{PHSZ2EN3-WBGQ08E5-Z6WG},2025-02-12 15:36:01,debra.davidson,PC-5034,process_start,teams.exe,explorer.exe,teams.exe,medium,15,2,12,0,1,0,0,0,U0034
{BP1EMIN3-M8KTH2XD-YERM},2025-02-12 11:09:19,debra.davidson,PC-5034,process_start,word.exe,explorer.exe,word.exe,medium,11,2,12,0,1,0,0,0,U0034
{ZVMH85FU-2SUGDP23-5270},2025-02-12 11:50:20,debra.davidson,PC-5034,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium,11,2,12,0,1,0,0,0,U0034
{RXMLR273-URTN9G28-S24F},2025-02-12 16:52:14,debra.davidson,PC-5034,process_start,firefox.exe,explorer.exe,firefox.exe,medium,16,2,12,0,1,0,0,0,U0034
{KZSKIQH8-BJRG0LQN-B2JA},2025-02-12 15:11:27,debra.davidson,PC-5034,process_start,notepad.exe,explorer.exe,notepad.exe,medium,15,2,12,0,1,0,0,0,U0034
{VQTSUQME-O3N7CN0F-IV5R},2025-02-12 13:23:11,debra.davidson,PC-5034,process_start,firefox.exe,explorer.exe,firefox.exe,medium,13,2,12,0,1,0,0,0,U0034
{DWKZRPWO-PSVYOTAD-MAC3},2025-02-12 11:58:22,debra.davidson,PC-5034,process_start,slack.exe,explorer.exe,slack.exe,medium,11,2,12,0,1,0,0,0,U0034
{SEZ3NVZX-YIX4WYYL-PZHJ},2025-02-12 12:58:48,debra.davidson,PC-5034,process_start,notepad.exe,explorer.exe,notepad.exe,medium,12,2,12,0,1,0,0,0,U0034
{9RX4OIMN-TRYW0HTE-TGZB},2025-02-12 16:35:53,debra.davidson,PC-5034,process_start,word.exe,explorer.exe,word.exe,medium,16,2,12,0,1,0,0,0,U0034
{BIRYQ7HM-ACLBRBA9-TZU4},2025-02-12 13:02:59,debra.davidson,PC-5034,process_start,notepad.exe,explorer.exe,notepad.exe,medium,13,2,12,0,1,0,0,0,U0034
{W8Y152PD-VKTB1IBW-40N1},2025-02-13 14:45:06,debra.davidson,PC-5034,process_start,teams.exe,explorer.exe,teams.exe,medium,14,3,13,0,1,0,0,0,U0034
{5WFASBI3-RAOO0456-8U4F},2025-02-13 12:29:51,debra.davidson,PC-5034,process_start,excel.exe,explorer.exe,excel.exe,medium,12,3,13,0,1,0,0,0,U0034
{RQSVC584-3M1QSBQB-1KDO},2025-02-13 12:31:04,debra.davidson,PC-5034,process_start,chrome.exe,explorer.exe,chrome.exe,medium,12,3,13,0,1,0,0,0,U0034
{WA9MOH9X-8VWBS56Z-0W53},2025-02-13 16:27:10,debra.davidson,PC-5034,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium,16,3,13,0,1,0,0,0,U0034
{SXMALX61-KTNTGCGM-RCQ9},2025-02-13 15:19:19,debra.davidson,PC-5034,process_start,excel.exe,explorer.exe,excel.exe,medium,15,3,13,0,1,0,0,0,U0034
{FCHLJTHN-43UDAUWP-8R0D},2025-02-13 12:21:38,debra.davidson,PC-5034,process_start,firefox.exe,explorer.exe,firefox.exe,medium,12,3,13,0,1,0,0,0,U0034
