id,date,action,src_ip,dst_ip,dst_port,protocol,bytes_out,threat,user,hour,day_of_week,day_of_month,is_weekend,is_working_hours,is_late_night,is_blocked,has_threat
{AF9KSNSW-KBKQD06A-TBJZ},2025-01-24 16:46:13,allow,192.168.1.59,1.1.1.1,80,TCP,34613,,brittany.farmer,16,4,24,0,1,0,0,0
{GVPENY3W-RU85PHTC-06WS},2025-01-24 16:08:46,allow,192.168.1.59,1.1.1.1,53,TCP,56099,,brittany.farmer,16,4,24,0,1,0,0,0
{NA3J7Q3M-3N7Y4PCK-3JYS},2025-01-24 09:31:58,allow,192.168.1.59,172.217.0.0,443,TCP,9936,,brittany.farmer,9,4,24,0,1,0,0,0
{ST0J4D04-7N21XL1S-BG99},2025-01-24 12:36:40,allow,192.168.1.59,1.1.1.1,443,TCP,52222,,brittany.farmer,12,4,24,0,1,0,0,0
{KF7KOATS-CZ70TN69-PCT6},2025-01-24 17:14:33,allow,192.168.1.59,172.217.0.0,443,TCP,26942,,brittany.farmer,17,4,24,0,1,0,0,0
{LTOEKLBW-0Y3W40RV-F2FS},2025-01-24 14:47:53,allow,192.168.1.59,172.217.0.0,53,TCP,4540,,brittany.farmer,14,4,24,0,1,0,0,0
{N3XDDHP7-6C1YOJ2Z-ULOD},2025-01-24 17:48:02,allow,192.168.1.59,1.1.1.1,53,TCP,17485,,brittany.farmer,17,4,24,0,1,0,0,0
{PNI3IALQ-I22DFXOY-482Q},2025-01-24 17:10:01,allow,192.168.1.59,172.217.0.0,53,TCP,45947,,brittany.farmer,17,4,24,0,1,0,0,0
{PK8FHQNN-Q6XYPEDS-W5LI},2025-01-24 13:42:04,allow,192.168.1.59,172.217.0.0,80,TCP,40823,,brittany.farmer,13,4,24,0,1,0,0,0
{D42TB038-KOAOWB2G-V54N},2025-01-24 17:04:42,allow,192.168.1.59,172.217.0.0,443,TCP,48553,,brittany.farmer,17,4,24,0,1,0,0,0
{4O2LTRZ8-HFSK289D-UW8O},2025-01-27 15:30:11,allow,192.168.1.59,172.217.0.0,53,TCP,33090,,brittany.farmer,15,0,27,0,1,0,0,0
{XJSP8KZB-RZYOQC5K-N1Q4},2025-01-27 09:19:33,allow,192.168.1.59,172.217.0.0,443,TCP,24479,,brittany.farmer,9,0,27,0,1,0,0,0
{FF9T7G8U-U5928M5S-RC5C},2025-01-27 09:14:13,allow,192.168.1.59,1.1.1.1,53,TCP,7882,,brittany.farmer,9,0,27,0,1,0,0,0
{8HNMLAZW-1B6M75KF-3SZ3},2025-01-27 15:33:23,allow,192.168.1.59,1.1.1.1,80,TCP,15519,,brittany.farmer,15,0,27,0,1,0,0,0
{35IVT0PD-HSI63ATT-KPB9},2025-01-27 16:30:52,allow,192.168.1.59,1.1.1.1,443,TCP,40990,,brittany.farmer,16,0,27,0,1,0,0,0
{HID4CXNP-VPUU3YKS-R1DZ},2025-01-27 15:31:04,allow,192.168.1.59,8.8.8.8,53,TCP,21434,,brittany.farmer,15,0,27,0,1,0,0,0
{4NRXT35O-S83AFXSM-CNMO},2025-01-27 17:45:14,allow,192.168.1.59,8.8.8.8,53,TCP,1150,,brittany.farmer,17,0,27,0,1,0,0,0
{4DQ8QMO1-W7GZPTAK-B9PT},2025-01-27 11:35:03,allow,192.168.1.59,172.217.0.0,53,TCP,32198,,brittany.farmer,11,0,27,0,1,0,0,0
{9ZJ969KS-W5VHOW52-IWG4},2025-01-27 12:10:02,allow,192.168.1.59,172.217.0.0,443,TCP,5874,,brittany.farmer,12,0,27,0,1,0,0,0
{U3EDRDH7-CXN4LUBK-G45J},2025-01-27 16:38:13,allow,192.168.1.59,172.217.0.0,53,TCP,30571,,brittany.farmer,16,0,27,0,1,0,0,0
{WHTBPJLF-YEA88AW8-JPW4},2025-01-27 08:56:36,allow,192.168.1.59,8.8.8.8,80,TCP,6685,,brittany.farmer,8,0,27,0,1,0,0,0
{RG2NT1MR-MWQHKTA5-MLEG},2025-01-27 14:11:56,allow,192.168.1.59,172.217.0.0,443,TCP,53269,,brittany.farmer,14,0,27,0,1,0,0,0
{EBKQJILU-4KSV5UFD-XFJ2},2025-01-27 11:59:20,allow,192.168.1.59,8.8.8.8,80,TCP,46037,,brittany.farmer,11,0,27,0,1,0,0,0
{WIXDW31I-B68Z7P4U-7YT0},2025-01-27 15:47:12,allow,192.168.1.59,172.217.0.0,443,TCP,46381,,brittany.farmer,15,0,27,0,1,0,0,0
{GHNP4IUD-O6ODJT99-04BL},2025-01-27 10:56:34,allow,192.168.1.59,8.8.8.8,80,TCP,56266,,brittany.farmer,10,0,27,0,1,0,0,0
{MNP1E7ZI-ZA56AJT8-MF18},2025-01-27 13:59:45,allow,192.168.1.59,1.1.1.1,80,TCP,5660,,brittany.farmer,13,0,27,0,1,0,0,0
{7CA8HBHS-IUMMNWM4-F627},2025-01-27 12:28:21,allow,192.168.1.59,172.217.0.0,80,TCP,52977,,brittany.farmer,12,0,27,0,1,0,0,0
{XSBYZYH3-M8W18HYM-Z1PI},2025-01-27 11:16:38,allow,192.168.1.59,8.8.8.8,80,TCP,54862,,brittany.farmer,11,0,27,0,1,0,0,0
{LC407728-758C9JSP-QJB4},2025-01-27 07:28:18,allow,192.168.1.59,172.217.0.0,443,TCP,50484,,brittany.farmer,7,0,27,0,1,0,0,0
{MHZR9UHP-VPEG7KG4-4142},2025-01-27 15:07:51,allow,192.168.1.59,1.1.1.1,53,TCP,35980,,brittany.farmer,15,0,27,0,1,0,0,0
{TJKNNC8K-5YOVGVEJ-BO9H},2025-01-27 09:01:58,allow,192.168.1.59,1.1.1.1,53,TCP,17853,,brittany.farmer,9,0,27,0,1,0,0,0
{PXSTDAC0-AXZ91J89-ZPUJ},2025-01-27 16:40:53,allow,192.168.1.59,1.1.1.1,80,TCP,57775,,brittany.farmer,16,0,27,0,1,0,0,0
{UHUT3V7Y-DVDWXKV8-6F2M},2025-01-27 13:04:50,allow,192.168.1.59,8.8.8.8,443,TCP,50082,,brittany.farmer,13,0,27,0,1,0,0,0
{5EZMTN3T-APGKNVI3-G2EG},2025-01-28 17:05:16,allow,192.168.1.59,172.217.0.0,80,TCP,51720,,brittany.farmer,17,1,28,0,1,0,0,0
{75Z0LTB7-0G7QHCZC-PW7X},2025-01-28 12:09:36,allow,192.168.1.59,172.217.0.0,80,TCP,39453,,brittany.farmer,12,1,28,0,1,0,0,0
{KLI5Z7HM-K1G3HUR5-TBUM},2025-01-28 16:38:34,allow,192.168.1.59,172.217.0.0,80,TCP,35437,,brittany.farmer,16,1,28,0,1,0,0,0
{6B3WQ3T9-3W5AUW95-XFSV},2025-01-28 12:57:25,allow,192.168.1.59,1.1.1.1,53,TCP,44883,,brittany.farmer,12,1,28,0,1,0,0,0
{ZLO9C18Z-027RQV7P-Z1Z6},2025-01-28 14:50:25,allow,192.168.1.59,172.217.0.0,443,TCP,12853,,brittany.farmer,14,1,28,0,1,0,0,0
{46EQD12B-1PE4O8OP-VS71},2025-01-28 07:41:03,block,192.168.1.59,214.110.159.158,3389,TCP,3747,geo_blocked,brittany.farmer,7,1,28,0,1,0,1,1
{3RDN0PPL-E4YIQ5Z7-LRAG},2025-01-28 07:37:54,allow,192.168.1.59,8.8.8.8,53,TCP,18996,,brittany.farmer,7,1,28,0,1,0,0,0
{NZW83HP4-4N73MCU6-3JX7},2025-01-28 14:54:58,block,192.168.1.59,180.129.245.102,22,TCP,384,,brittany.farmer,14,1,28,0,1,0,1,0
{2OS6UY1Y-QWS08HSX-GZTW},2025-01-28 09:21:34,allow,192.168.1.59,1.1.1.1,80,TCP,56369,,brittany.farmer,9,1,28,0,1,0,0,0
{1Y969RY0-3EF6Q2DS-UHIO},2025-01-28 10:22:07,allow,192.168.1.59,172.217.0.0,80,TCP,18459,,brittany.farmer,10,1,28,0,1,0,0,0
{DJPRIGNL-KENK2KBU-QWGH},2025-01-28 17:46:46,block,192.168.1.59,247.237.115.178,135,TCP,3844,geo_blocked,brittany.farmer,17,1,28,0,1,0,1,1
{7BLAGIV3-VKGSAWDN-EIT9},2025-01-28 11:38:15,allow,192.168.1.59,8.8.8.8,443,TCP,8599,,brittany.farmer,11,1,28,0,1,0,0,0
{SVRLKARO-56CIK912-MCPV},2025-01-28 12:55:11,allow,192.168.1.59,8.8.8.8,80,TCP,38064,,brittany.farmer,12,1,28,0,1,0,0,0
{B3RGRBT3-32JTRM31-IWJ6},2025-01-28 07:40:05,allow,192.168.1.59,8.8.8.8,443,TCP,2003,,brittany.farmer,7,1,28,0,1,0,0,0
{QD95SKE4-X85LWP6N-I5DE},2025-01-28 13:03:36,block,192.168.1.59,249.250.191.165,445,TCP,2176,policy_violation,brittany.farmer,13,1,28,0,1,0,1,1
{4AC31WGP-WJSVLI5W-H8G9},2025-01-28 15:30:33,allow,192.168.1.59,1.1.1.1,80,TCP,38832,,brittany.farmer,15,1,28,0,1,0,0,0
{AYAIN2A0-OIK4XS5N-AB3C},2025-01-28 11:58:19,allow,192.168.1.59,8.8.8.8,443,TCP,7402,,brittany.farmer,11,1,28,0,1,0,0,0
{UXAQEHMG-RYZZCTN5-OCNP},2025-01-28 13:21:32,allow,192.168.1.59,1.1.1.1,53,TCP,30784,,brittany.farmer,13,1,28,0,1,0,0,0
{IZG1US21-0YAKUVOF-N2AR},2025-01-28 13:23:39,allow,192.168.1.59,8.8.8.8,53,TCP,29115,,brittany.farmer,13,1,28,0,1,0,0,0
{X7JSIDSQ-AWSK3MAN-R551},2025-01-28 10:44:58,allow,192.168.1.59,1.1.1.1,53,TCP,3312,,brittany.farmer,10,1,28,0,1,0,0,0
{J7CTYMDV-IGRYD0XP-G5PN},2025-01-28 09:09:18,allow,192.168.1.59,1.1.1.1,53,TCP,55006,,brittany.farmer,9,1,28,0,1,0,0,0
{YFUM3EIC-L0AJ0TSF-9VQD},2025-01-28 10:30:59,allow,192.168.1.59,8.8.8.8,443,TCP,47335,,brittany.farmer,10,1,28,0,1,0,0,0
{6Z7J71XN-1G9L6KGA-1DBQ},2025-01-28 14:43:43,allow,192.168.1.59,1.1.1.1,53,TCP,57064,,brittany.farmer,14,1,28,0,1,0,0,0
{P333SJXY-C9FJOBXZ-MXKI},2025-01-28 09:49:40,allow,192.168.1.59,8.8.8.8,53,TCP,5099,,brittany.farmer,9,1,28,0,1,0,0,0
{5BJ6106P-XC0B2YZC-0EZ1},2025-01-28 10:04:03,allow,192.168.1.59,1.1.1.1,53,TCP,5825,,brittany.farmer,10,1,28,0,1,0,0,0
{H5UFHGIL-N7N0M8EB-OTW0},2025-01-28 10:23:28,allow,192.168.1.59,172.217.0.0,53,TCP,1095,,brittany.farmer,10,1,28,0,1,0,0,0
{1OOLCXK1-RQSER9VH-YVIU},2025-01-28 17:37:20,allow,192.168.1.59,8.8.8.8,53,TCP,23462,,brittany.farmer,17,1,28,0,1,0,0,0
{78M01UTE-NHZUL27R-MYIX},2025-01-28 13:25:57,allow,192.168.1.59,1.1.1.1,53,TCP,52605,,brittany.farmer,13,1,28,0,1,0,0,0
{F985UHET-56P5PHNI-C4D6},2025-01-28 15:03:55,allow,192.168.1.59,8.8.8.8,443,TCP,35625,,brittany.farmer,15,1,28,0,1,0,0,0
{LIRUWV0Y-N4DOO71J-S4M7},2025-01-28 13:55:22,allow,192.168.1.59,1.1.1.1,53,TCP,21269,,brittany.farmer,13,1,28,0,1,0,0,0
{SAECHHUS-LHD062GJ-9FJ0},2025-01-28 11:29:50,allow,192.168.1.59,1.1.1.1,80,TCP,12892,,brittany.farmer,11,1,28,0,1,0,0,0
{N30MHNNM-1I2MSZ71-OTZV},2025-01-29 12:15:10,allow,192.168.1.59,8.8.8.8,443,TCP,12646,,brittany.farmer,12,2,29,0,1,0,0,0
{9YQLXKWM-Q451TE8X-0QKF},2025-01-29 17:20:18,allow,192.168.1.59,8.8.8.8,53,TCP,54181,,brittany.farmer,17,2,29,0,1,0,0,0
{O1PTPJM4-DAOQYQSB-HNK8},2025-01-29 10:37:11,allow,192.168.1.59,8.8.8.8,443,TCP,8012,,brittany.farmer,10,2,29,0,1,0,0,0
{9S71EU86-ZR2POHB6-KIWK},2025-01-29 15:27:45,allow,192.168.1.59,172.217.0.0,53,TCP,2497,,brittany.farmer,15,2,29,0,1,0,0,0
{9YH81RKN-XIXVM80C-75M1},2025-01-29 17:18:31,allow,192.168.1.59,1.1.1.1,443,TCP,9334,,brittany.farmer,17,2,29,0,1,0,0,0
{3N0O253H-P0I4UMJN-9INU},2025-01-29 09:03:59,allow,192.168.1.59,172.217.0.0,80,TCP,7852,,brittany.farmer,9,2,29,0,1,0,0,0
{OIXBZYIN-MSP7EWWA-WNHE},2025-01-29 15:14:16,allow,192.168.1.59,172.217.0.0,53,TCP,16850,,brittany.farmer,15,2,29,0,1,0,0,0
{51ALLQN5-R8J0I5IT-G63B},2025-01-29 15:33:02,allow,192.168.1.59,8.8.8.8,53,TCP,56734,,brittany.farmer,15,2,29,0,1,0,0,0
{DP9PVU79-78LHE395-BTMZ},2025-01-29 13:12:11,allow,192.168.1.59,1.1.1.1,53,TCP,39085,,brittany.farmer,13,2,29,0,1,0,0,0
{CNBYVFB0-1HCMYAA3-6TQK},2025-01-29 11:44:28,allow,192.168.1.59,172.217.0.0,80,TCP,12618,,brittany.farmer,11,2,29,0,1,0,0,0
{96EI6O36-YRWM1FWG-VP7N},2025-01-29 09:27:38,allow,192.168.1.59,8.8.8.8,80,TCP,4591,,brittany.farmer,9,2,29,0,1,0,0,0
{B4X0IZIQ-A4P5BS6Y-1XES},2025-01-29 08:18:08,allow,192.168.1.59,1.1.1.1,80,TCP,50758,,brittany.farmer,8,2,29,0,1,0,0,0
{HIZOZIGE-BYKIB61L-26C9},2025-01-29 16:08:02,allow,192.168.1.59,8.8.8.8,443,TCP,17335,,brittany.farmer,16,2,29,0,1,0,0,0
{QHQ1BHH0-NIMGCTZ4-5TFD},2025-01-29 10:37:53,allow,192.168.1.59,8.8.8.8,443,TCP,50190,,brittany.farmer,10,2,29,0,1,0,0,0
{4SUKKZBP-V5CC6XA2-T1SZ},2025-01-29 09:58:11,allow,192.168.1.59,172.217.0.0,443,TCP,46673,,brittany.farmer,9,2,29,0,1,0,0,0
{GWR4262A-4XRH8Y36-58MD},2025-01-29 15:37:18,allow,192.168.1.59,8.8.8.8,80,TCP,39962,,brittany.farmer,15,2,29,0,1,0,0,0
{1T99QWIN-TV7BT5A2-0MJU},2025-01-29 12:05:39,allow,192.168.1.59,8.8.8.8,80,TCP,14799,,brittany.farmer,12,2,29,0,1,0,0,0
{ZR3VYYVQ-FNABN8KI-3ITW},2025-01-29 11:15:45,allow,192.168.1.59,172.217.0.0,80,TCP,25251,,brittany.farmer,11,2,29,0,1,0,0,0
{532I6N1I-ZNXKPEFK-8Q8W},2025-01-29 07:40:53,allow,192.168.1.59,1.1.1.1,443,TCP,12267,,brittany.farmer,7,2,29,0,1,0,0,0
{ZMC0J081-UYKTT8G5-NJK6},2025-01-29 12:54:19,allow,192.168.1.59,172.217.0.0,53,TCP,13626,,brittany.farmer,12,2,29,0,1,0,0,0
{4CD6374H-64O1OH1L-8ZY0},2025-01-29 10:13:58,allow,192.168.1.59,8.8.8.8,443,TCP,5267,,brittany.farmer,10,2,29,0,1,0,0,0
{UXV10A5R-TR2ZV14L-HCM7},2025-01-29 11:26:25,allow,192.168.1.59,1.1.1.1,443,TCP,43814,,brittany.farmer,11,2,29,0,1,0,0,0
{0VD52O7O-BF80LEAH-O7AL},2025-01-29 16:19:24,allow,192.168.1.59,1.1.1.1,53,TCP,11397,,brittany.farmer,16,2,29,0,1,0,0,0
{E3D99S4U-CE1DI4X0-BQS1},2025-01-29 10:08:24,block,192.168.1.59,191.100.252.164,23,TCP,1305,,brittany.farmer,10,2,29,0,1,0,1,0
{6VKH3X5T-TRWF1GCK-6IGA},2025-01-29 11:13:37,allow,192.168.1.59,172.217.0.0,80,TCP,3852,,brittany.farmer,11,2,29,0,1,0,0,0
{LVLS10SQ-OPESSDY7-D3ZA},2025-01-29 11:11:56,allow,192.168.1.59,8.8.8.8,53,TCP,59996,,brittany.farmer,11,2,29,0,1,0,0,0
{1ZDWVTV5-JWN6M1QX-KA0L},2025-01-29 17:14:27,allow,192.168.1.59,8.8.8.8,53,TCP,49402,,brittany.farmer,17,2,29,0,1,0,0,0
{CIB21QVW-FVU2SCPK-6OW3},2025-01-29 11:42:33,allow,192.168.1.59,172.217.0.0,53,TCP,57246,,brittany.farmer,11,2,29,0,1,0,0,0
{7TM2P7H6-FS5S3FNN-Z94L},2025-01-29 17:09:25,allow,192.168.1.59,8.8.8.8,443,TCP,47153,,brittany.farmer,17,2,29,0,1,0,0,0
{K0W6FWST-W4B5LONS-ZFGM},2025-01-29 10:49:41,allow,192.168.1.59,172.217.0.0,443,TCP,56408,,brittany.farmer,10,2,29,0,1,0,0,0
{X3MEXPW0-OJCJ30WR-N1DN},2025-01-29 13:12:12,allow,192.168.1.59,1.1.1.1,443,TCP,8913,,brittany.farmer,13,2,29,0,1,0,0,0
{U18I7XF6-QOYMG8V4-BM2B},2025-01-29 09:15:22,allow,192.168.1.59,172.217.0.0,53,TCP,6908,,brittany.farmer,9,2,29,0,1,0,0,0
{H0HY6UPY-NZUX9ZIS-EZZJ},2025-01-29 10:57:55,allow,192.168.1.59,1.1.1.1,53,TCP,25518,,brittany.farmer,10,2,29,0,1,0,0,0
{M4TSAGWI-X8HCE553-T54Y},2025-01-29 07:49:32,block,192.168.1.59,130.12.255.84,22,TCP,282,port_scan,brittany.farmer,7,2,29,0,1,0,1,1
{5KMRXM9K-BDRO9R20-AAQ2},2025-01-29 17:38:23,allow,192.168.1.59,172.217.0.0,443,TCP,20148,,brittany.farmer,17,2,29,0,1,0,0,0
{KH3PXUBO-8337O3D4-155D},2025-01-29 10:47:59,allow,192.168.1.59,8.8.8.8,53,TCP,6343,,brittany.farmer,10,2,29,0,1,0,0,0
{Y42LEALI-U3OHLLAD-RL2N},2025-01-29 14:03:18,allow,192.168.1.59,1.1.1.1,53,TCP,39962,,brittany.farmer,14,2,29,0,1,0,0,0
{BF6QNCZL-54ACCQMV-ZD7U},2025-01-29 10:24:56,allow,192.168.1.59,1.1.1.1,80,TCP,5461,,brittany.farmer,10,2,29,0,1,0,0,0
{WE56OXCO-MWDZ2REH-6MCN},2025-01-29 12:23:35,allow,192.168.1.59,172.217.0.0,443,TCP,22048,,brittany.farmer,12,2,29,0,1,0,0,0
{LD8DGN8N-2XAOD7NX-ZCTF},2025-01-30 16:02:27,allow,192.168.1.59,1.1.1.1,80,TCP,3384,,brittany.farmer,16,3,30,0,1,0,0,0
{V01D7DWU-T8W91SKV-ZTFL},2025-01-30 09:02:39,allow,192.168.1.59,8.8.8.8,443,TCP,43158,,brittany.farmer,9,3,30,0,1,0,0,0
{W0ZA8DH9-AK0OZBHJ-ALWL},2025-01-30 17:57:45,allow,192.168.1.59,8.8.8.8,443,TCP,8538,,brittany.farmer,17,3,30,0,1,0,0,0
{PQ2J094M-FGJ07PDJ-66G9},2025-01-30 15:40:52,allow,192.168.1.59,172.217.0.0,53,TCP,55606,,brittany.farmer,15,3,30,0,1,0,0,0
{HYZNVR61-FIGBWVMF-E8Y2},2025-01-30 17:06:48,block,192.168.1.59,238.32.254.25,22,TCP,3710,geo_blocked,brittany.farmer,17,3,30,0,1,0,1,1
{CAUQCRF2-KHC70VFS-G6YL},2025-01-30 14:18:07,allow,192.168.1.59,1.1.1.1,80,TCP,38280,,brittany.farmer,14,3,30,0,1,0,0,0
{9WMMRGUT-3SXPYYVK-P2QN},2025-01-30 07:28:40,allow,192.168.1.59,8.8.8.8,80,TCP,25587,,brittany.farmer,7,3,30,0,1,0,0,0
{B8JXBSBM-A1LK0O4Q-G894},2025-01-30 13:53:42,allow,192.168.1.59,8.8.8.8,443,TCP,24342,,brittany.farmer,13,3,30,0,1,0,0,0
{E50Z2ZM0-A7UKBKY4-6O0D},2025-01-30 11:58:43,allow,192.168.1.59,1.1.1.1,443,TCP,2831,,brittany.farmer,11,3,30,0,1,0,0,0
{F9ED9L03-1DLBKVK4-PXWB},2025-01-30 16:22:13,block,192.168.1.59,104.51.7.248,23,TCP,918,policy_violation,brittany.farmer,16,3,30,0,1,0,1,1
{CGH9CFOO-2MVUIR3S-LZ73},2025-01-30 09:28:04,allow,192.168.1.59,172.217.0.0,443,TCP,29441,,brittany.farmer,9,3,30,0,1,0,0,0
{PB5QW758-STKU3LH1-EWLI},2025-01-30 14:27:47,allow,192.168.1.59,1.1.1.1,80,TCP,55362,,brittany.farmer,14,3,30,0,1,0,0,0
{XMALBFHS-1OVJ5TU6-FEUX},2025-01-30 07:32:00,block,192.168.1.59,79.24.102.137,445,TCP,373,policy_violation,brittany.farmer,7,3,30,0,1,0,1,1
{3R0V0E2A-S95JSRDW-9EGG},2025-01-30 10:49:30,allow,192.168.1.59,8.8.8.8,80,TCP,55327,,brittany.farmer,10,3,30,0,1,0,0,0
{XHY6AOVS-C9ZBUX6V-XR47},2025-01-30 09:24:44,allow,192.168.1.59,1.1.1.1,80,TCP,11918,,brittany.farmer,9,3,30,0,1,0,0,0
{P2I4TYW2-YMRT42N7-V4KH},2025-01-30 15:33:54,allow,192.168.1.59,8.8.8.8,443,TCP,39104,,brittany.farmer,15,3,30,0,1,0,0,0
{016HMRSS-FR40NQOW-T75R},2025-01-30 08:24:58,allow,192.168.1.59,172.217.0.0,53,TCP,57327,,brittany.farmer,8,3,30,0,1,0,0,0
{VMEIKYN0-YCD65WRJ-IM1L},2025-01-30 11:10:30,allow,192.168.1.59,1.1.1.1,80,TCP,54284,,brittany.farmer,11,3,30,0,1,0,0,0
{O5AJNY1D-SL597XYJ-ZORX},2025-01-30 11:24:22,allow,192.168.1.59,8.8.8.8,80,TCP,47599,,brittany.farmer,11,3,30,0,1,0,0,0
{SNXITDRN-AQYO1GS2-0STS},2025-01-30 09:20:28,allow,192.168.1.59,172.217.0.0,443,TCP,27537,,brittany.farmer,9,3,30,0,1,0,0,0
{6G29RU96-5EMEZIGG-N89U},2025-01-30 11:49:20,block,192.168.1.59,99.209.203.254,135,TCP,1437,port_scan,brittany.farmer,11,3,30,0,1,0,1,1
{PKB1MFQP-K9IG2C1S-N5DP},2025-01-30 11:44:25,allow,192.168.1.59,172.217.0.0,53,TCP,1314,,brittany.farmer,11,3,30,0,1,0,0,0
{LIADP01A-LRUOVQW3-ROQE},2025-01-30 09:25:18,allow,192.168.1.59,8.8.8.8,53,TCP,31325,,brittany.farmer,9,3,30,0,1,0,0,0
{SEISL44P-ED16UH4O-MUX8},2025-01-30 14:44:48,allow,192.168.1.59,1.1.1.1,53,TCP,51402,,brittany.farmer,14,3,30,0,1,0,0,0
{J5DHYMW4-LSZHI659-70LH},2025-01-30 07:30:50,allow,192.168.1.59,1.1.1.1,80,TCP,40354,,brittany.farmer,7,3,30,0,1,0,0,0
{NSU35KU2-RHMZ8D1X-01A3},2025-01-30 07:39:46,allow,192.168.1.59,172.217.0.0,53,TCP,28662,,brittany.farmer,7,3,30,0,1,0,0,0
{6E98E6YM-OIB2ONBJ-CS9Z},2025-01-30 12:52:34,allow,192.168.1.59,8.8.8.8,80,TCP,2924,,brittany.farmer,12,3,30,0,1,0,0,0
{X0EDZIPL-TYW0ZZY1-BS3Q},2025-01-30 09:20:43,allow,192.168.1.59,172.217.0.0,443,TCP,35440,,brittany.farmer,9,3,30,0,1,0,0,0
{KQSI28Y9-3TO5OA0F-34CW},2025-01-30 08:02:22,allow,192.168.1.59,172.217.0.0,80,TCP,17947,,brittany.farmer,8,3,30,0,1,0,0,0
{B9G7X47P-T71IXTZG-ZCO4},2025-01-30 16:21:48,allow,192.168.1.59,8.8.8.8,53,TCP,29508,,brittany.farmer,16,3,30,0,1,0,0,0
{03IYYFJD-39MP8H56-9QIT},2025-01-30 13:44:42,allow,192.168.1.59,8.8.8.8,443,TCP,55526,,brittany.farmer,13,3,30,0,1,0,0,0
{IFIZHH27-JIQPJ3VY-KT8N},2025-01-30 14:52:09,allow,192.168.1.59,1.1.1.1,443,TCP,24169,,brittany.farmer,14,3,30,0,1,0,0,0
{GHKE7C23-XPZECX2A-4EPJ},2025-01-30 17:27:25,allow,192.168.1.59,8.8.8.8,53,TCP,25874,,brittany.farmer,17,3,30,0,1,0,0,0
{BNUXRI3N-K033M7XO-9F1Z},2025-01-30 09:43:55,allow,192.168.1.59,172.217.0.0,53,TCP,10146,,brittany.farmer,9,3,30,0,1,0,0,0
{QMIALWMF-S32AXH65-OL9O},2025-01-30 08:56:49,allow,192.168.1.59,8.8.8.8,80,TCP,41787,,brittany.farmer,8,3,30,0,1,0,0,0
{YDVDOU4N-KMWQ9H6P-EZVJ},2025-01-31 17:44:36,allow,192.168.1.59,172.217.0.0,443,TCP,31600,,brittany.farmer,17,4,31,0,1,0,0,0
{GO471T95-W0JKPZ8V-B96U},2025-01-31 17:45:14,allow,192.168.1.59,8.8.8.8,443,TCP,13081,,brittany.farmer,17,4,31,0,1,0,0,0
{A6I1AFZS-JE8N6JSF-J51Q},2025-01-31 09:11:29,allow,192.168.1.59,8.8.8.8,443,TCP,10896,,brittany.farmer,9,4,31,0,1,0,0,0
{7NC2GUU2-55Z3O8S9-CRKD},2025-01-31 09:03:33,allow,192.168.1.59,1.1.1.1,80,TCP,16820,,brittany.farmer,9,4,31,0,1,0,0,0
{CBMD5EKA-THF7L83T-15ER},2025-01-31 16:04:21,allow,192.168.1.59,172.217.0.0,80,TCP,7130,,brittany.farmer,16,4,31,0,1,0,0,0
{T0N3PDR3-6QPCROGS-61EK},2025-01-31 16:49:41,allow,192.168.1.59,8.8.8.8,443,TCP,9267,,brittany.farmer,16,4,31,0,1,0,0,0
{CJNAZWJ3-XJ3ZQZKD-K83D},2025-01-31 17:49:24,allow,192.168.1.59,8.8.8.8,53,TCP,37168,,brittany.farmer,17,4,31,0,1,0,0,0
{WDOA4YUA-N46YGFKB-OINN},2025-01-31 17:17:32,allow,192.168.1.59,8.8.8.8,443,TCP,53006,,brittany.farmer,17,4,31,0,1,0,0,0
{KZ0SNJ3A-AG7LI45M-4OZQ},2025-01-31 14:27:04,allow,192.168.1.59,8.8.8.8,443,TCP,26761,,brittany.farmer,14,4,31,0,1,0,0,0
{QOTUTRWU-EF99WA8U-MVRF},2025-01-31 13:43:44,allow,192.168.1.59,1.1.1.1,80,TCP,23585,,brittany.farmer,13,4,31,0,1,0,0,0
{JX1EOWYL-KUZH2RID-OLMU},2025-01-31 14:51:37,allow,192.168.1.59,8.8.8.8,53,TCP,49921,,brittany.farmer,14,4,31,0,1,0,0,0
{LV04X5O1-DASNQLM8-1MQK},2025-01-31 11:53:49,allow,192.168.1.59,8.8.8.8,443,TCP,9245,,brittany.farmer,11,4,31,0,1,0,0,0
{L3K9W3NC-3VEN2MN5-8TLD},2025-01-31 09:13:33,block,192.168.1.59,41.218.170.134,23,TCP,1706,geo_blocked,brittany.farmer,9,4,31,0,1,0,1,1
{N3L59YZH-N20O0GCN-FVNU},2025-01-31 11:31:47,allow,192.168.1.59,8.8.8.8,53,TCP,53302,,brittany.farmer,11,4,31,0,1,0,0,0
{MM2E56IT-QLAT9XOQ-8AXB},2025-01-31 07:02:47,allow,192.168.1.59,8.8.8.8,80,TCP,6572,,brittany.farmer,7,4,31,0,1,0,0,0
{FEZM2U0G-8Y19988D-37JG},2025-01-31 10:21:59,allow,192.168.1.59,1.1.1.1,53,TCP,43812,,brittany.farmer,10,4,31,0,1,0,0,0
{T1BGH8OS-8IY0FQD8-0ZBH},2025-01-31 13:31:54,allow,192.168.1.59,172.217.0.0,80,TCP,27902,,brittany.farmer,13,4,31,0,1,0,0,0
