id,date,user,pc,filename,activity,to_removable_media,from_removable_media,content,size,hour,day_of_week,day_of_month,is_weekend,is_working_hours,is_late_night,is_sensitive_folder,is_shared_folder,size_mb,is_large_file,activity_encoded
{QXJDA6IP-9129779A-AGRS},2025-02-07 16:08:04,U0040,PC-5040,/company/policies/camera.doc,File Write,0,False,Hospital another trip one business protect sit daughter.,109163,16,4,7,0,1,0,0,1,0.10410594940185547,0,1
{71TMZ47A-BWNXTYK2-UCGD},2025-02-07 10:05:50,U0040,PC-5040,/company/policies/provide.pdf,File Write,0,False,Necessary bank never gun hard east role reflect three great magazine hit assume position whatever.,120125,10,4,7,0,1,0,0,1,0.11456012725830078,0,1
{90G24M0Z-IKBPTQOL-VBT6},2025-02-07 12:33:05,U0040,PC-5040,/shared/documents/others.pptx,File Open,0,False,Admit simple later personal program more may college inside.,8926,12,4,7,0,1,0,0,1,0.008512496948242188,0,0
{9K5R4M2A-V3QTWJ6A-66Y6},2025-02-07 08:11:22,U0040,PC-5040,/shared/templates/without.pdf,File Copy,0,False,Reveal wind listen social why sense care especially man reason important range place nature.,173372,8,4,7,0,1,0,0,1,0.16534042358398438,0,2
{FXU9D5YK-UBEPWB6S-K9LP},2025-02-07 10:40:20,U0040,PC-5040,/hr/policies/writer.txt,File Open,0,False,Perhaps hotel policy rather establish likely form southern American west him.,157551,10,4,7,0,1,0,0,0,0.1502523422241211,0,0
{CXUS47KU-Z5PJ8EZD-C6FT},2025-02-07 11:11:51,U0040,PC-5040,/company/announcements/world.txt,File Copy,0,False,Training reduce watch mouth one base answer power he miss possible policy.,75686,11,4,7,0,1,0,0,1,0.07217979431152344,0,2
{3NUP9LX8-F17PURAV-8QSU},2025-02-07 16:58:52,U0040,PC-5040,/company/announcements/new.txt,File Write,0,False,Wife bill democratic much care require officer day support raise always gas.,58010,16,4,7,0,1,0,0,1,0.05532264709472656,0,1
{RT5OVT7S-JZP1Y4RQ-YU25},2025-02-07 11:50:45,U0040,PC-5040,/company/policies/rich.doc,File Copy,0,False,Service note ago model board far case food yes remember player fly style.,145789,11,4,7,0,1,0,0,1,0.13903522491455078,0,2
{LBJCFZ2Y-S5QNUBUS-3H9I},2025-02-07 11:48:14,U0040,PC-5040,/shared/templates/yet.xlsx,File Copy,0,False,Specific particularly focus material third want reach none activity find second notice moment.,38147,11,4,7,0,1,0,0,1,0.03637981414794922,0,2
{MEC5GVCU-SC6WNEF1-CJRH},2025-02-07 09:15:55,U0040,PC-5040,/shared/resources/institution.csv,File Copy,0,False,About hour board down worry save person go.,9119,9,4,7,0,1,0,0,1,0.008696556091308594,0,2
{M7UOX1JS-MQXW6HDQ-WYL0},2025-02-07 13:07:02,U0040,PC-5040,/hr/policies/policy.doc,File Write,0,False,Already full establish leave Congress perhaps bank air plant down once.,171315,13,4,7,0,1,0,0,0,0.16337871551513672,0,1
{QPO93HF6-CA8SWG9Z-9F2H},2025-02-07 08:43:03,U0040,PC-5040,/shared/resources/white.pptx,File Open,0,False,Together condition present hair dinner hospital evening environmental whatever stay attorney officer.,144176,8,4,7,0,1,0,0,1,0.1374969482421875,0,0
{NA13AWY5-TSCKEAKK-ZU85},2025-02-07 14:34:22,U0040,PC-5040,/company/announcements/speak.pdf,File Write,0,False,Course my issue range us fall learn parent prove here have peace imagine learn operation.,18361,14,4,7,0,1,0,0,1,0.017510414123535156,0,1
{CPSK5ZOH-Q1QON2AW-8CCX},2025-02-07 15:36:53,U0040,PC-5040,/hr/onboarding/run.docx,File Write,0,False,Would director return line east truth environmental already available pattern party from fund security staff situation.,1177,15,4,7,0,1,0,0,0,0.0011224746704101562,0,1
{0R10EVNP-S5GLGRCD-WXYK},2025-02-10 16:19:34,U0040,PC-5040,/company/announcements/final.xlsx,File Copy,0,False,Family feel themselves data condition member later rich development he represent soon.,136813,16,0,10,0,1,0,0,1,0.13047504425048828,0,2
{QIGC2RQR-1A7KZJYZ-CDUV},2025-02-10 15:08:24,U0040,PC-5040,/company/announcements/phone.csv,File Write,0,False,Character road method heart question like tend cover simple bill avoid development.,58669,15,0,10,0,1,0,0,1,0.05595111846923828,0,1
{5JUNVAQY-K8WBW1I1-O934},2025-02-10 15:51:05,U0040,PC-5040,/company/announcements/visit.pdf,File Copy,0,False,Eye war community feel move deep area television table for agency American player technology soon company.,20537,15,0,10,0,1,0,0,1,0.019585609436035156,0,2
{ZB9IGXN3-GPQIPCG6-FIBF},2025-02-10 15:09:30,U0040,PC-5040,/shared/resources/stop.txt,File Copy,0,False,Share story myself size off long Republican common.,97976,15,0,10,0,1,0,0,1,0.09343719482421875,0,2
{A5QL89K2-IFVM4SL8-C2TB},2025-02-10 12:11:35,U0040,PC-5040,/shared/templates/memory.pdf,File Open,0,False,Fire for author analysis different that poor or join catch how surface offer.,152666,12,0,10,0,1,0,0,1,0.14559364318847656,0,0
{66W5FLDZ-Y7ECM12B-XRI7},2025-02-10 12:50:45,U0040,PC-5040,/hr/policies/parent.pptx,File Copy,0,False,Machine avoid seek partner population summer but do how near story health look.,8369,12,0,10,0,1,0,0,0,0.007981300354003906,0,2
{FWUCD943-L3VYFF9W-14XA},2025-02-10 13:42:32,U0040,PC-5040,/shared/documents/final.csv,File Copy,0,False,Realize understand newspaper individual country government support second participant star too.,40799,13,0,10,0,1,0,0,1,0.038908958435058594,0,2
{FA1WQUQ1-XH6ZHNL0-G4KI},2025-02-10 12:59:14,U0040,PC-5040,/company/announcements/campaign.pdf,File Copy,0,False,Size personal similar per time tonight exactly plan hospital.,16649,12,0,10,0,1,0,0,1,0.015877723693847656,0,2
{CEYMP3FY-BXALLMFS-M2BB},2025-02-10 13:35:02,U0040,PC-5040,/shared/templates/song.docx,File Write,0,False,Me thank reach sing sign see type under water.,43148,13,0,10,0,1,0,0,1,0.041149139404296875,0,1
{QJXM4VTE-M8C4UMBJ-EZDV},2025-02-10 08:54:03,U0040,PC-5040,/company/policies/few.doc,File Copy,0,False,In such almost rise history argue note until wear help yourself.,3932,8,0,10,0,1,0,0,1,0.003749847412109375,0,2
{1K5NDNCS-IBU6N5OH-A4OR},2025-02-10 11:12:33,U0040,PC-5040,/hr/benefits/air.txt,File Copy,0,False,Political science position morning which call song most.,94000,11,0,10,0,1,0,0,0,0.0896453857421875,0,2
{FC85QKWS-GPSWWSLW-HYUE},2025-02-10 10:08:52,U0040,PC-5040,/hr/benefits/end.docx,File Open,0,False,Executive politics concern near director charge fight early wish Democrat mission reason among in race.,188258,10,0,10,0,1,0,0,0,0.1795368194580078,0,0
{LALYEBKP-9EBYESZU-GORC},2025-02-10 15:32:42,U0040,PC-5040,/shared/resources/form.docx,File Open,0,False,Simple play level parent until large interesting.,84648,15,0,10,0,1,0,0,1,0.08072662353515625,0,0
{EZ9QQI9N-TDH07USW-QVXY},2025-02-10 09:23:08,U0040,PC-5040,/hr/benefits/participant.doc,File Open,0,False,Maybe born interesting necessary set if form soon provide open police stay protect four nice real.,156692,9,0,10,0,1,0,0,0,0.14943313598632812,0,0
{738MRJ01-EP4VRPXR-6VIU},2025-02-10 09:49:08,U0040,PC-5040,/company/announcements/minute.pptx,File Copy,0,False,Thus prevent never evidence central public form yard four method.,44491,9,0,10,0,1,0,0,1,0.04242992401123047,0,2
{IU8DOUK5-A06XYFZ1-MIEI},2025-02-11 10:24:03,U0040,PC-5040,/shared/documents/on.pptx,File Open,0,False,Officer middle goal something six matter significant month threat think bad place.,32678,10,1,11,0,1,0,0,1,0.031164169311523438,0,0
{98CHAI0C-Q86U0VP2-Q5PF},2025-02-11 11:21:18,U0040,PC-5040,/hr/benefits/music.doc,File Copy,0,False,Recognize house job include hand once plan better more listen.,28101,11,1,11,0,1,0,0,0,0.02679920196533203,0,2
{S77BWIMN-87FYJTPO-2G2G},2025-02-11 11:16:15,U0040,PC-5040,/hr/policies/black.xlsx,File Copy,0,False,Network development happen production just indeed summer appear son.,14438,11,1,11,0,1,0,0,0,0.013769149780273438,0,2
{0O5VIA9D-YOG6VP2H-1SVK},2025-02-11 08:14:49,U0040,PC-5040,/company/policies/process.txt,File Open,0,False,Thus one west defense already blood quickly.,188185,8,1,11,0,1,0,0,1,0.17946720123291016,0,0
{KOTYRD89-VV4Q6UZZ-Z6FR},2025-02-11 12:05:19,U0040,PC-5040,/hr/benefits/small.pdf,File Copy,0,False,Walk feel beyond forward sing responsibility reveal society concern dream fast arrive.,107474,12,1,11,0,1,0,0,0,0.10249519348144531,0,2
{BPSG2KOI-8FWJF3JA-QPH0},2025-02-11 10:14:40,U0040,PC-5040,/company/announcements/too.doc,File Write,0,False,Law American blood focus work reflect ground just defense physical.,107528,10,1,11,0,1,0,0,1,0.10254669189453125,0,1
{MN55WLE0-37WLACNH-BR95},2025-02-11 11:47:58,U0040,PC-5040,/company/announcements/way.docx,File Copy,0,False,Wide company try cultural store worker expert subject enter see development old.,17706,11,1,11,0,1,0,0,1,0.016885757446289062,0,2
{O7NOD3E2-RDNS649F-XFGL},2025-02-11 08:27:57,U0040,PC-5040,/hr/policies/political.pptx,File Write,0,False,End size hope rock event safe hold manager detail sea process adult senior quickly page easy.,95529,8,1,11,0,1,0,0,0,0.09110355377197266,0,1
{EGOWBRDS-BWI2HXQW-R9SM},2025-02-11 14:13:15,U0040,PC-5040,/company/announcements/peace.txt,File Copy,0,False,Happy admit simple area thousand when oil.,110362,14,1,11,0,1,0,0,1,0.10524940490722656,0,2
{J1WE5EYK-QVOB55K0-CP11},2025-02-11 13:28:56,U0040,PC-5040,/shared/resources/leader.csv,File Write,0,False,Race Mrs enjoy similar determine accept dog daughter those television special between.,112281,13,1,11,0,1,0,0,1,0.10707950592041016,0,1
{JAMIWEZR-ELAWGZG3-PJEY},2025-02-11 09:12:06,U0040,PC-5040,/company/policies/front.xlsx,File Write,0,False,Class middle carry check painting me mean car truth young yourself newspaper with bag try.,10977,9,1,11,0,1,0,0,1,0.010468482971191406,0,1
{G313LMPU-45GMCB3N-ISOB},2025-02-11 11:51:01,U0040,PC-5040,/hr/policies/billion.xlsx,File Copy,0,False,Yes subject choice fill record behavior for hold blue network.,109500,11,1,11,0,1,0,0,0,0.10442733764648438,0,2
{JTCR1YIZ-VRWWOB9Q-BNBA},2025-02-11 11:41:58,U0040,PC-5040,/company/policies/this.pptx,File Write,0,False,Girl TV various first first might every anyone PM follow blue degree simple.,134278,11,1,11,0,1,0,0,1,0.12805747985839844,0,1
{3UWA90YX-5GSKYUXQ-ZZ7L},2025-02-11 14:06:07,U0040,PC-5040,/shared/documents/page.csv,File Copy,0,False,Any anything plan blood born young everyone who ahead every force.,148128,14,1,11,0,1,0,0,1,0.141265869140625,0,2
{JPXWC4Q5-0PSV0675-Q28X},2025-02-12 16:36:13,U0040,PC-5040,/company/policies/station.pdf,File Copy,0,False,Article once meet development data allow only live rule set most vote animal likely focus.,176822,16,2,12,0,1,0,0,1,0.16863059997558594,0,2
{3W1RC8QS-7LOXR7X0-JVXW},2025-02-12 11:34:28,U0040,PC-5040,/shared/templates/investment.pptx,File Write,0,False,Rich some purpose after within huge idea crime owner and chance chance group situation.,35697,11,2,12,0,1,0,0,1,0.034043312072753906,0,1
{4984WOMW-2AHVGHWD-2AXV},2025-02-12 13:27:03,U0040,PC-5040,/hr/benefits/avoid.csv,File Write,0,False,Artist capital gas heavy picture forward street floor director.,70227,13,2,12,0,1,0,0,0,0.06697368621826172,0,1
{9NALX55Z-97WVLC5P-BA00},2025-02-12 16:11:24,U0040,PC-5040,/shared/resources/employee.xlsx,File Open,0,False,Computer too girl bank interview summer recent statement image according international.,137363,16,2,12,0,1,0,0,1,0.13099956512451172,0,0
{SAWQN9F2-9HRYGYA1-G5R6},2025-02-12 14:59:39,U0040,PC-5040,/company/announcements/area.csv,File Write,0,False,Movement energy idea idea box never time war.,21475,14,2,12,0,1,0,0,1,0.02048015594482422,0,1
{60C8CPA6-D96GGJKI-TRGU},2025-02-12 10:22:36,U0040,PC-5040,/company/announcements/seek.pptx,File Open,0,False,Clearly base challenge white between safe I appear meet.,190237,10,2,12,0,1,0,0,1,0.18142414093017578,0,0
{OBDDAV85-SAR504BJ-9AKP},2025-02-12 08:19:34,U0040,PC-5040,/shared/resources/concern.pptx,File Open,0,False,Effect whom science marriage trip stock job two not build force sport.,78662,8,2,12,0,1,0,0,1,0.07501792907714844,0,0
{PHEBOI21-KIERT9CJ-VPSZ},2025-02-12 15:37:26,U0040,PC-5040,/shared/resources/himself.pdf,File Open,0,False,Often student throughout man be effect reason.,90038,15,2,12,0,1,0,0,1,0.08586692810058594,0,0
{TWG5OLWV-2D9OWOUK-OVMO},2025-02-12 10:37:45,U0040,PC-5040,/shared/templates/knowledge.xlsx,File Copy,0,False,Meeting visit stock our former recently make address institution.,28540,10,2,12,0,1,0,0,1,0.027217864990234375,0,2
{OMOMDSYT-FOL5YNB3-OUT9},2025-02-12 16:39:07,U0040,PC-5040,/shared/resources/light.pptx,File Write,0,False,Beyond different letter adult drive will too toward sing include position travel choice coach movie.,25285,16,2,12,0,1,0,0,1,0.02411365509033203,0,1
{UZBJ6R0N-VWVJJSS2-G19K},2025-02-12 14:14:46,U0040,PC-5040,/company/policies/add.pptx,File Open,0,False,Break miss yeah behind argue similar occur sell teacher someone necessary play before policy.,156355,14,2,12,0,1,0,0,1,0.14911174774169922,0,0
{VML1L5OI-3977U7CI-X839},2025-02-12 13:28:37,U0040,PC-5040,/hr/benefits/my.pptx,File Copy,0,False,Between author suggest art through evidence music image situation receive.,124124,13,2,12,0,1,0,0,0,0.11837387084960938,0,2
{3TY4WTQD-D48Y1JE6-R29I},2025-02-12 11:31:58,U0040,PC-5040,/hr/onboarding/go.docx,File Open,0,False,Family head character student cold hot five father nor say a under least lay candidate each.,114688,11,2,12,0,1,0,0,0,0.109375,0,0
{LVIDPU0N-9LGHJXJ8-9F40},2025-02-13 10:29:01,U0040,PC-5040,/company/policies/rise.docx,File Open,0,False,Government because student idea word politics late.,62862,10,3,13,0,1,0,0,1,0.05994987487792969,0,0
{74IUXX4Q-JIPBDF2M-7UVX},2025-02-13 13:00:20,U0040,PC-5040,/shared/resources/follow.doc,File Write,0,False,Lay special series scene some oil bring though east public American.,67551,13,3,13,0,1,0,0,1,0.0644216537475586,0,1
{SQ5UK4ZR-8JLY1O2O-R2HY},2025-02-13 14:24:37,U0040,PC-5040,/shared/resources/sport.csv,File Write,0,False,Material green lay customer American table half cost feel camera single without media take write east.,36947,14,3,13,0,1,0,0,1,0.03523540496826172,0,1
{7IZWR04D-ECLRDNR4-5A4B},2025-02-13 15:05:39,U0040,PC-5040,/shared/resources/for.doc,File Open,0,False,Line to indicate sport audience cell summer someone for personal.,12777,15,3,13,0,1,0,0,1,0.012185096740722656,0,0
{6XVS540Z-QK1SC839-CD2R},2025-02-13 15:56:07,U0040,PC-5040,/shared/templates/business.xlsx,File Open,0,False,Respond often top food career soon of approach a matter condition business occur.,173438,15,3,13,0,1,0,0,1,0.1654033660888672,0,0
{QCOQ8DZ7-CUCRZXNF-JIBG},2025-02-13 16:30:28,U0040,PC-5040,/shared/resources/range.pptx,File Write,0,False,Design manage seek step consider significant red worker minute discover area your water.,25544,16,3,13,0,1,0,0,1,0.02436065673828125,0,1
{9LWUCEEV-TBBRUSZ5-H2KA},2025-02-13 08:00:14,U0040,PC-5040,/hr/benefits/evidence.csv,File Open,0,False,Hard husband prove likely official realize table blood language popular.,97934,8,3,13,0,1,0,0,0,0.09339714050292969,0,0
{QEEO6QUO-YIBK2UFP-1PDE},2025-02-13 13:15:57,U0040,PC-5040,/hr/onboarding/number.doc,File Open,0,False,Guy social growth store there education establish.,142292,13,3,13,0,1,0,0,0,0.13570022583007812,0,0
{05EWNWFC-GTX00K5J-FE67},2025-02-13 08:09:50,U0040,PC-5040,/company/policies/couple.txt,File Write,0,False,Popular phone painting affect a worker decade challenge rule.,30899,8,3,13,0,1,0,0,1,0.02946758270263672,0,1
{NTEEHKRU-E7RT9XOJ-V1XO},2025-02-13 08:36:48,U0040,PC-5040,/shared/documents/respond.csv,File Write,0,False,Strong between Congress teacher song course its religious political people three too home man star.,27489,8,3,13,0,1,0,0,1,0.026215553283691406,0,1
{I992VC0D-IDJBT0X8-WS5B},2025-02-13 09:46:20,U0040,PC-5040,/shared/resources/any.doc,File Write,0,False,Put positive rather effect find soon month rise tend member benefit thought lose.,134167,9,3,13,0,1,0,0,1,0.12795162200927734,0,1
{FULW6X0V-BOQ0QIBZ-EY96},2025-02-13 13:13:04,U0040,PC-5040,/shared/documents/mention.docx,File Open,0,False,Sell statement top wait stock relate office out exactly fight sign fast risk.,189647,13,3,13,0,1,0,0,1,0.1808614730834961,0,0
{OULWUUEF-HWP1VPTZ-DLJ7},2025-02-13 11:21:35,U0040,PC-5040,/hr/onboarding/themselves.txt,File Write,0,False,Believe report itself research group might ask.,104990,11,3,13,0,1,0,0,0,0.10012626647949219,0,1
{BOR82QGE-LBGN1NJJ-AJ1P},2025-02-13 12:08:39,U0040,PC-5040,/company/announcements/now.csv,File Copy,0,False,Wide experience reduce while mother yeah strategy issue.,19933,12,3,13,0,1,0,0,1,0.01900959014892578,0,2
{P90XZNKH-BDVT68CF-ESP9},2025-02-13 12:27:16,U0040,PC-5040,/company/policies/note.xlsx,File Copy,0,False,Together ever money research month mother avoid top week public against a.,132834,12,3,13,0,1,0,0,1,0.1266803741455078,0,2
{VE9S4LIK-X7ALF62Q-IYD0},2025-01-15 10:53:54,U0041,PC-5041,/shared/resources/meet.xlsx,File Write,0,False,Upon key describe already own by prevent discover open treat also middle although us within.,53353,10,2,15,0,1,0,0,1,0.050881385803222656,0,1
{B0JS62Y5-VL8G1XGV-VCGU},2025-01-15 11:35:21,U0041,PC-5041,/sales/contracts/federal.doc,File Write,0,False,Teacher admit analysis police drug report man floor boy situation field huge firm many scientist.,136823,11,2,15,0,1,0,0,0,0.13048458099365234,0,1
{WP7B9NP1-XYBJGHHX-6GGO},2025-01-15 11:26:30,U0041,PC-5041,/company/announcements/development.csv,File Open,0,False,Health note challenge run raise piece we structure type area read model including writer alone red.,76091,11,2,15,0,1,0,0,1,0.07256603240966797,0,0
{4UDUR941-C8JKASGG-BB0R},2025-01-15 10:47:38,U0041,PC-5041,/shared/templates/Republican.csv,File Write,0,False,Office on professor great college car score exist.,134435,10,2,15,0,1,0,0,1,0.12820720672607422,0,1
{87GWA0F3-7U5B1MVZ-F4SL},2025-01-15 17:41:42,U0041,PC-5041,/sales/contracts/voice.csv,File Open,0,False,Benefit upon green father attack without prevent respond drive very dog every smile per.,192459,17,2,15,0,1,0,0,0,0.18354320526123047,0,0
{VEUCNWSM-MRVYPWKI-NM1K},2025-01-15 12:09:50,U0041,PC-5041,/company/policies/entire.txt,File Copy,0,False,Large drive range huge none religious their weight fish.,38714,12,2,15,0,1,0,0,1,0.03692054748535156,0,2
{UYVCLA8K-P2WBHDCE-WIAB},2025-01-15 14:19:02,U0041,PC-5041,/shared/resources/skin.docx,File Open,0,False,Discover miss skill up hotel task event service chair discuss especially against shake election quality.,81071,14,2,15,0,1,0,0,1,0.0773153305053711,0,0
{6EC4C7P3-OTQ6RVDU-I3RU},2025-01-15 10:59:38,U0041,PC-5041,/shared/documents/yeah.doc,File Open,0,False,Evening travel would which position expect stock Democrat this wrong speak discuss effort strong the.,64753,10,2,15,0,1,0,0,1,0.061753273010253906,0,0
{CINBTQ86-M0JSQ9X4-PTW3},2025-01-15 13:55:18,U0041,PC-5041,/company/announcements/rather.docx,File Open,0,False,Interest window reduce place minute follow three after suggest least fill federal head.,150888,13,2,15,0,1,0,0,1,0.14389801025390625,0,0
{LHERHPWC-OXR7WSX8-2VVT},2025-01-15 14:35:35,U0041,PC-5041,/shared/resources/attorney.docx,File Copy,0,False,Everybody social brother western college respond her president.,48994,14,2,15,0,1,0,0,1,0.04672431945800781,0,2
{NA17WEJO-0FL3E8TC-2SLL},2025-01-15 16:48:11,U0041,PC-5041,/sales/leads/back.docx,File Open,0,False,Medical reflect report realize now easy push record tell.,60550,16,2,15,0,1,0,0,0,0.05774497985839844,0,0
{87JZF8WX-LEQ4XIVY-F8MV},2025-01-15 15:40:47,U0041,PC-5041,/company/announcements/west.doc,File Write,0,False,Ability inside figure throughout about more especially remember single hard realize herself particularly sound project.,122662,15,2,15,0,1,0,0,1,0.11697959899902344,0,1
{7WMY47V5-69CVV8WN-VB7O},2025-01-15 11:28:40,U0041,PC-5041,/shared/documents/conference.doc,File Copy,0,False,Single kid be opportunity with maintain right property value music never answer heart spend season.,86164,11,2,15,0,1,0,0,1,0.08217239379882812,0,2
{40648NMN-IOPKQKBV-PTXC},2025-01-15 12:21:50,U0041,PC-5041,/shared/resources/sort.csv,File Open,0,False,Size protect wind impact full series thank.,12416,12,2,15,0,1,0,0,1,0.0118408203125,0,0
{E74ERIQB-T4IN5ZHN-84JQ},2025-01-15 16:23:06,U0041,PC-5041,/company/policies/television.xlsx,File Write,0,False,Example grow ready budget member movie ability building.,59514,16,2,15,0,1,0,0,1,0.05675697326660156,0,1
{QBT5YPZP-YZW170UG-BIUZ},2025-01-15 16:16:37,U0041,PC-5041,/shared/resources/he.doc,File Write,0,False,Mind game fight certainly prove write training help open color challenge sing say east.,96598,16,2,15,0,1,0,0,1,0.09212303161621094,0,1
{XMYL9E6G-R1OQOIGI-ER91},2025-01-15 17:23:51,U0041,PC-5041,/shared/templates/country.pptx,File Open,0,False,Thank place call word radio beat character write bring good claim city cover none.,74423,17,2,15,0,1,0,0,1,0.07097530364990234,0,0
{YFMIXCFA-5MX3B8Q6-8H6D},2025-01-15 12:47:28,U0041,PC-5041,/sales/contracts/provide.csv,File Copy,0,False,Serve weight media piece bank professor media language well instead deal follow bed.,30483,12,2,15,0,1,0,0,0,0.02907085418701172,0,2
{6OCRJPEF-1VLJJJC9-X8AL},2025-01-16 10:29:52,U0041,PC-5041,/shared/documents/service.xlsx,File Copy,0,False,We box less never above stay small serious these wife loss list necessary such.,174124,10,3,16,0,1,0,0,1,0.16605758666992188,0,2
{407UYMB2-78EHN8SV-EMPW},2025-01-16 11:38:00,U0041,PC-5041,/shared/documents/economy.csv,File Open,0,False,Various rest hair garden behavior study second.,38861,11,3,16,0,1,0,0,1,0.03706073760986328,0,0
{6KK9U8OI-O8DX7K29-S484},2025-01-16 13:48:06,U0041,PC-5041,/company/policies/since.docx,File Write,0,False,Official discuss fine beyond brother daughter affect space.,123783,13,3,16,0,1,0,0,1,0.11804866790771484,0,1
{AB5CKHE2-LQBMIEJX-8SGQ},2025-01-16 14:19:56,U0041,PC-5041,/sales/leads/yourself.docx,File Open,0,False,Air front trade current at however add serious study.,61387,14,3,16,0,1,0,0,0,0.05854320526123047,0,0
{QY1EFRGF-RRG416C6-UI6J},2025-01-16 11:41:48,U0041,PC-5041,/shared/templates/left.doc,File Write,0,False,Live explain first military structure thus real price public.,128128,11,3,16,0,1,0,0,1,0.1221923828125,0,1
{6BOK8P6X-JSQT1Y7W-GH8Y},2025-01-16 11:02:26,U0041,PC-5041,/company/announcements/beyond.docx,File Copy,0,False,Already ball add visit glass place machine but him chance marriage.,169375,11,3,16,0,1,0,0,1,0.1615285873413086,0,2
{P0MREPSE-PK1PVZ7R-7O21},2025-01-16 15:39:01,U0041,PC-5041,/sales/contracts/investment.docx,File Open,0,False,Key raise rise nearly black page no party then control article write.,106965,15,3,16,0,1,0,0,0,0.10200977325439453,0,0
{Y86SMI9U-164TS8ZF-PB5F},2025-01-16 14:29:08,U0041,PC-5041,/sales/proposals/time.xlsx,File Open,0,False,Record street window head soldier on two program cold out us idea so increase.,106039,14,3,16,0,1,0,0,0,0.10112667083740234,0,0
{QNM7LCOD-IQUE12IJ-5SVA},2025-01-16 14:39:46,U0041,PC-5041,/shared/resources/owner.csv,File Write,0,False,Newspaper wonder baby season writer star TV before by indicate parent state pick consider.,45789,14,3,16,0,1,0,0,1,0.04366779327392578,0,1
{BMXPBBGK-0RZ01RHC-MY1K},2025-01-16 14:50:22,U0041,PC-5041,/shared/resources/wife.doc,File Copy,0,False,Available perform person stop bill lot father onto wonder point land return matter require final.,136795,14,3,16,0,1,0,0,1,0.13045787811279297,0,2
{4KW6CQ6Y-K3JKJHZ9-ZV9L},2025-01-16 10:57:47,U0041,PC-5041,/company/announcements/meeting.doc,File Copy,0,False,Number local show prove support week authority southern bill impact why story international back my.,111479,10,3,16,0,1,0,0,1,0.10631465911865234,0,2
{7ZL89MEE-HB6BJ6C6-4KFO},2025-01-16 12:29:01,U0041,PC-5041,/shared/templates/place.csv,File Write,0,False,Operation special practice behind collection describe drive space turn report wind there who.,196451,12,3,16,0,1,0,0,1,0.18735027313232422,0,1
{VFQ6G14U-UYDHZOL1-XEFL},2025-01-16 16:00:08,U0041,PC-5041,/company/announcements/fight.xlsx,File Open,0,False,Same share television idea good help camera tell experience popular toward.,193388,16,3,16,0,1,0,0,1,0.18442916870117188,0,0
{VNVK7D3U-JRN6IK6H-1I5V},2025-01-16 10:56:50,U0041,PC-5041,/sales/proposals/prevent.csv,File Open,0,False,Answer system past crime military participant know culture admit population include rate remain give.,69270,10,3,16,0,1,0,0,0,0.06606101989746094,0,0
{5PCE7VER-H7BK5CJF-QQ27},2025-01-16 15:24:57,U0041,PC-5041,/company/announcements/whatever.xlsx,File Copy,0,False,Boy medical spend indicate machine push bill able mention truth theory wife also cold type.,81392,15,3,16,0,1,0,0,1,0.0776214599609375,0,2
{GOIGC9WA-B6MP4V4X-9H3L},2025-01-17 14:09:22,U0041,PC-5041,/company/announcements/discuss.doc,File Write,0,False,Term tree glass total call economic assume that weight organization physical attention.,44742,14,4,17,0,1,0,0,1,0.04266929626464844,0,1
{REPII4GA-W8YO5MCO-K5EB},2025-01-17 10:11:37,U0041,PC-5041,/company/announcements/great.pptx,File Write,0,False,Suffer short positive move alone low message home really discover part.,77113,10,4,17,0,1,0,0,1,0.07354068756103516,0,1
{B7DEZ5MD-09IBWU7H-Z19D},2025-01-17 14:29:00,U0041,PC-5041,/sales/leads/education.pptx,File Write,0,False,Enter statement cause executive court low way matter government have truth population.,194139,14,4,17,0,1,0,0,0,0.18514537811279297,0,1
{LGNYM96F-AZ9HO2V4-F4AW},2025-01-17 11:12:44,U0041,PC-5041,/shared/templates/knowledge.doc,File Write,0,False,If opportunity south soldier garden degree decide exist read social type buy.,166484,11,4,17,0,1,0,0,1,0.15877151489257812,0,1
{CXQG60V7-J2D9CTPY-MHST},2025-01-17 13:09:14,U0041,PC-5041,/company/policies/culture.csv,File Write,0,False,Board share carry sell star say white choice dog customer suddenly recent determine travel according.,64957,13,4,17,0,1,0,0,1,0.06194782257080078,0,1
{MOUSCYCB-TZBHISBV-K3M4},2025-01-17 11:29:40,U0041,PC-5041,/shared/resources/offer.pdf,File Open,0,False,Like Democrat key help political food talk necessary same go office.,162937,11,4,17,0,1,0,0,1,0.15538883209228516,0,0
{Q2B6JMVQ-357OUWDJ-BF5P},2025-01-17 12:11:17,U0041,PC-5041,/shared/documents/million.pptx,File Copy,0,False,Reduce top material answer drug where off develop clearly center their.,7196,12,4,17,0,1,0,0,1,0.006862640380859375,0,2
{Y8TRN9RQ-PLPXL01L-BD4S},2025-01-17 11:52:37,U0041,PC-5041,/shared/documents/the.doc,File Copy,0,False,Name receive several issue mother turn huge.,199054,11,4,17,0,1,0,0,1,0.1898326873779297,0,2
{GIIQCYSD-HSS7LSI5-Q4H2},2025-01-17 11:26:13,U0041,PC-5041,/sales/contracts/effort.pdf,File Copy,0,False,Room here prove strategy middle gun write general best watch.,183241,11,4,17,0,1,0,0,0,0.17475223541259766,0,2
