id,date,user,pc,activity,source_ip,status,hour,day_of_week,day_of_month,is_weekend,is_working_hours,is_late_night,is_failed_login,is_external_ip,is_logoff
{Z8SPCTAT-C9S8QGI1-PU7X},2025-01-20 10:21:14,U0037,PC-5037,Logon,192.168.1.57,Success,10,0,20,0,1,0,0,0,0
{M3EDEP9M-NRN8WNUT-6JD1},2025-01-20 16:24:18,U0037,PC-5037,Logoff,192.168.1.57,Success,16,0,20,0,1,0,0,0,1
{YU4ZVX7L-OFOLANGX-CD28},2025-01-21 10:21:59,U0037,PC-5037,Logon,192.168.1.57,Success,10,1,21,0,1,0,0,0,0
{Q8CVRSVH-4G2J53MX-YWRY},2025-01-21 16:55:48,U0037,PC-5037,Logoff,192.168.1.57,Success,16,1,21,0,1,0,0,0,1
{7PDJNL72-PMFF4261-BYD9},2025-01-22 10:07:12,U0037,PC-5037,Logon,192.168.1.57,Success,10,2,22,0,1,0,0,0,0
{TDUPWTB4-V8JQ2KX7-X353},2025-01-22 16:06:17,U0037,PC-5037,Logoff,192.168.1.57,Success,16,2,22,0,1,0,0,0,1
{SR7I0SAS-3VA46STJ-GK4M},2025-01-23 10:57:25,U0037,PC-5037,Logon,192.168.1.57,Success,10,3,23,0,1,0,0,0,0
{4EZBN8H8-S3P2VW82-9DZU},2025-01-23 16:02:35,U0037,PC-5037,Logoff,192.168.1.57,Success,16,3,23,0,1,0,0,0,1
{68C65683-1FEZ0MSG-1B3J},2025-01-24 10:26:01,U0037,PC-5037,Logon,192.168.1.57,Success,10,4,24,0,1,0,0,0,0
{U4VYLCGA-UAI0JPPY-R6EP},2025-01-24 16:32:52,U0037,PC-5037,Logoff,192.168.1.57,Success,16,4,24,0,1,0,0,0,1
{WHKUMCIS-YOXOMTF0-75G5},2025-01-27 10:58:32,U0037,PC-5037,Logon,192.168.1.57,Success,10,0,27,0,1,0,0,0,0
{4A9969TR-J7O6YU37-NJTE},2025-01-27 16:49:08,U0037,PC-5037,Logoff,192.168.1.57,Success,16,0,27,0,1,0,0,0,1
{Y4HI5BHJ-3KFXSMTS-VAWN},2025-01-28 10:47:00,U0037,PC-5037,Logon,192.168.1.57,Success,10,1,28,0,1,0,0,0,0
{GXV38PFI-TCGM6EH0-Z98W},2025-01-28 16:39:12,U0037,PC-5037,Logoff,192.168.1.57,Success,16,1,28,0,1,0,0,0,1
{U08F874E-SDQC9PUN-6EN1},2025-01-29 10:30:53,U0037,PC-5037,Logon,192.168.1.57,Success,10,2,29,0,1,0,0,0,0
{Q1YJ94KI-C0GIZ3PX-PQUB},2025-01-29 16:18:17,U0037,PC-5037,Logoff,192.168.1.57,Success,16,2,29,0,1,0,0,0,1
{X8JRW1ZD-XCAIJ04G-ADTQ},2025-01-30 10:27:27,U0037,PC-5037,Logon,192.168.1.57,Success,10,3,30,0,1,0,0,0,0
{WMH50KEH-IWEE5RQG-QNYB},2025-01-30 16:30:50,U0037,PC-5037,Logoff,192.168.1.57,Success,16,3,30,0,1,0,0,0,1
{2SMD7KL9-INTUO1R3-5G21},2025-01-31 10:06:42,U0037,PC-5037,Logon,192.168.1.57,Success,10,4,31,0,1,0,0,0,0
{KLYYVUNS-VQR5U83Y-GMEX},2025-01-31 16:50:42,U0037,PC-5037,Logoff,192.168.1.57,Success,16,4,31,0,1,0,0,0,1
{O4ZZR8O9-XS2S1SPZ-0CIU},2025-02-03 10:20:19,U0037,PC-5037,Logon,192.168.1.57,Success,10,0,3,0,1,0,0,0,0
{KW9VZCZM-PIW8BWQR-UEYS},2025-02-03 16:39:45,U0037,PC-5037,Logoff,192.168.1.57,Success,16,0,3,0,1,0,0,0,1
{N3K875YU-ZTW32ATX-AB0G},2025-02-04 10:50:37,U0037,PC-5037,Logon,192.168.1.57,Success,10,1,4,0,1,0,0,0,0
{YVOLLLMJ-U1BZQW29-ASAJ},2025-02-04 16:52:26,U0037,PC-5037,Logoff,192.168.1.57,Success,16,1,4,0,1,0,0,0,1
{Z6JXRYX5-ZVOMXW3H-B9EE},2025-02-05 10:22:32,U0037,PC-5037,Logon,192.168.1.57,Success,10,2,5,0,1,0,0,0,0
{0CX5J1II-PNQRPJZ3-N3M4},2025-02-05 16:29:09,U0037,PC-5037,Logoff,192.168.1.57,Success,16,2,5,0,1,0,0,0,1
{HCKXPDA6-C6W5B2DX-UB49},2025-02-06 10:20:03,U0037,PC-5037,Logon,192.168.1.57,Success,10,3,6,0,1,0,0,0,0
{ZO13JF46-DE7KIOS3-20HM},2025-02-06 16:25:56,U0037,PC-5037,Logoff,192.168.1.57,Success,16,3,6,0,1,0,0,0,1
{74UZ5LQ0-NH0RUDBR-SIV3},2025-02-07 10:12:24,U0037,PC-5037,Logon,192.168.1.57,Success,10,4,7,0,1,0,0,0,0
{J008CYDV-XVXYI1O4-6MZJ},2025-02-07 16:53:24,U0037,PC-5037,Logoff,192.168.1.57,Success,16,4,7,0,1,0,0,0,1
{CVM5O9CO-OZE9MCJQ-Q08Z},2025-02-10 10:37:20,U0037,PC-5037,Logon,192.168.1.57,Success,10,0,10,0,1,0,0,0,0
{54SD0N51-5YRWYIO7-RWF2},2025-02-10 16:41:03,U0037,PC-5037,Logoff,192.168.1.57,Success,16,0,10,0,1,0,0,0,1
{0OQZMKVZ-BDGVVVVD-KT97},2025-02-11 10:20:37,U0037,PC-5037,Logon,192.168.1.57,Success,10,1,11,0,1,0,0,0,0
{XUHZD9OU-QJACPTTC-RDEV},2025-02-11 16:00:03,U0037,PC-5037,Logoff,192.168.1.57,Success,16,1,11,0,1,0,0,0,1
{JZXCV21R-X6MVFYNE-TUY5},2025-02-12 10:04:33,U0037,PC-5037,Logon,192.168.1.57,Success,10,2,12,0,1,0,0,0,0
{H2FF2ZVI-I8TPWD0G-2VOR},2025-02-12 16:57:27,U0037,PC-5037,Logoff,192.168.1.57,Success,16,2,12,0,1,0,0,0,1
{SL0JJMBY-6I17ETMY-SBTL},2025-02-13 10:10:26,U0037,PC-5037,Logon,192.168.1.57,Success,10,3,13,0,1,0,0,0,0
{3710MEAT-DUX63RR8-JPVQ},2025-02-13 16:47:19,U0037,PC-5037,Logoff,192.168.1.57,Success,16,3,13,0,1,0,0,0,1
{08N32K1I-HKPJU9HR-6F27},2025-01-15 10:51:49,U0038,PC-5038,Logon,192.168.1.58,Success,10,2,15,0,1,0,0,0,0
{6SWCAHKT-WI9B8EKL-WJEP},2025-01-15 17:27:58,U0038,PC-5038,Logoff,192.168.1.58,Success,17,2,15,0,1,0,0,0,1
{5XPVJ8RI-8NU17UVD-1RZN},2025-01-16 10:39:30,U0038,PC-5038,Logon,192.168.1.58,Success,10,3,16,0,1,0,0,0,0
{WXSS3SVY-65QI2WJJ-807C},2025-01-16 17:23:13,U0038,PC-5038,Logoff,192.168.1.58,Success,17,3,16,0,1,0,0,0,1
{4LMJRJPF-FSSPN327-CTUS},2025-01-17 10:27:15,U0038,PC-5038,Logon,192.168.1.58,Success,10,4,17,0,1,0,0,0,0
{R5T9EGVX-BCVLMEIL-NB0C},2025-01-17 17:21:23,U0038,PC-5038,Logoff,192.168.1.58,Success,17,4,17,0,1,0,0,0,1
{O40Q9GI7-611MH5HZ-WR73},2025-01-20 10:11:18,U0038,PC-5038,Logon,192.168.1.58,Success,10,0,20,0,1,0,0,0,0
{AO3S0EOA-RRWWS4FZ-RG4P},2025-01-20 17:42:34,U0038,PC-5038,Logoff,192.168.1.58,Success,17,0,20,0,1,0,0,0,1
{7QU3054O-UX9SLMA5-BXJN},2025-01-21 10:03:37,U0038,PC-5038,Logon,192.168.1.58,Success,10,1,21,0,1,0,0,0,0
{ZVFV991A-C7WZYFMQ-FKIL},2025-01-21 17:02:28,U0038,PC-5038,Logoff,192.168.1.58,Success,17,1,21,0,1,0,0,0,1
{CMRCPHT1-02F2LD52-4QBS},2025-01-22 10:19:42,U0038,PC-5038,Logon,192.168.1.58,Success,10,2,22,0,1,0,0,0,0
{ALLHTAHO-WRPHWN10-9M24},2025-01-22 17:32:19,U0038,PC-5038,Logoff,192.168.1.58,Success,17,2,22,0,1,0,0,0,1
{OG2TLTT2-3G5SMQ5U-FK8U},2025-01-23 10:26:38,U0038,PC-5038,Logon,192.168.1.58,Success,10,3,23,0,1,0,0,0,0
{IDI5PGB8-NHOJ7H42-17PF},2025-01-23 17:19:05,U0038,PC-5038,Logoff,192.168.1.58,Success,17,3,23,0,1,0,0,0,1
{PYBOR9MM-201LDA71-YP6E},2025-01-24 10:34:25,U0038,PC-5038,Logon,192.168.1.58,Success,10,4,24,0,1,0,0,0,0
{BL30X0TA-TLLQHRKM-RFSF},2025-01-24 17:00:18,U0038,PC-5038,Logoff,192.168.1.58,Success,17,4,24,0,1,0,0,0,1
{N207KIOA-YPYEMNNP-IKZP},2025-01-26 12:05:00,U0038,PC-5038,Logon,192.168.1.58,Success,12,6,26,1,1,0,0,0,0
{BB3MK8TE-WA5UY7NV-LIPM},2025-01-27 10:41:22,U0038,PC-5038,Logon,192.168.1.58,Success,10,0,27,0,1,0,0,0,0
{6387IXHH-KFFN16DB-0IC1},2025-01-27 17:44:54,U0038,PC-5038,Logoff,192.168.1.58,Success,17,0,27,0,1,0,0,0,1
{XGJW2WZO-IV10JH6Z-AZ50},2025-01-28 10:18:55,U0038,PC-5038,Logon,192.168.1.58,Success,10,1,28,0,1,0,0,0,0
{T0RFLKYN-0BU8HRAV-8588},2025-01-28 17:55:48,U0038,PC-5038,Logoff,192.168.1.58,Success,17,1,28,0,1,0,0,0,1
{D6IWKVYT-NDJJO9NI-FMPE},2025-01-29 10:58:35,U0038,PC-5038,Logon,192.168.1.58,Success,10,2,29,0,1,0,0,0,0
{SO1F15MR-0VLKBCUS-2E6X},2025-01-29 17:25:37,U0038,PC-5038,Logoff,192.168.1.58,Success,17,2,29,0,1,0,0,0,1
{MR7BJN7C-41Q6L4JD-GJ8Y},2025-01-30 10:05:48,U0038,PC-5038,Logon,192.168.1.58,Success,10,3,30,0,1,0,0,0,0
{WV20K9JX-42EH0QBV-RPAG},2025-01-30 17:32:47,U0038,PC-5038,Logoff,192.168.1.58,Success,17,3,30,0,1,0,0,0,1
{GIOLF63Y-A2KYLJ1J-2PEM},2025-01-31 10:35:51,U0038,PC-5038,Logon,192.168.1.58,Success,10,4,31,0,1,0,0,0,0
{LMDH3PFD-T75MCAYJ-E8NF},2025-01-31 17:18:09,U0038,PC-5038,Logoff,192.168.1.58,Success,17,4,31,0,1,0,0,0,1
{TWSJ57ZP-QFGLYGWR-70IO},2025-02-02 13:57:00,U0038,PC-5038,Logon,192.168.1.58,Success,13,6,2,1,1,0,0,0,0
{IFOQ6PK5-MSSEWKN8-XQKY},2025-02-03 10:10:28,U0038,PC-5038,Logon,192.168.1.58,Success,10,0,3,0,1,0,0,0,0
{JV2HRWR9-31OSZV56-LOPP},2025-02-03 17:36:18,U0038,PC-5038,Logoff,192.168.1.58,Success,17,0,3,0,1,0,0,0,1
{1BCEZ15R-VMK6TTGD-L970},2025-02-04 10:32:13,U0038,PC-5038,Logon,192.168.1.58,Success,10,1,4,0,1,0,0,0,0
{DOTAIECE-VS40W58C-M1YI},2025-02-04 17:32:01,U0038,PC-5038,Logoff,192.168.1.58,Success,17,1,4,0,1,0,0,0,1
{6MI34UDY-1APGZMKB-F6X3},2025-02-05 10:30:34,U0038,PC-5038,Logon,192.168.1.58,Success,10,2,5,0,1,0,0,0,0
{8TVF7MWT-Z568D2IB-OCTB},2025-02-05 17:19:55,U0038,PC-5038,Logoff,192.168.1.58,Success,17,2,5,0,1,0,0,0,1
{RWU7AEWS-B9RM5PO7-BTPD},2025-02-06 10:20:55,U0038,PC-5038,Logon,192.168.1.58,Success,10,3,6,0,1,0,0,0,0
{7YFKPI9B-YQ71UHA6-F6M2},2025-02-06 17:25:35,U0038,PC-5038,Logoff,192.168.1.58,Success,17,3,6,0,1,0,0,0,1
{G2RW97RS-LXWZ4WCG-IELG},2025-02-07 10:42:25,U0038,PC-5038,Logon,192.168.1.58,Success,10,4,7,0,1,0,0,0,0
{3GUYG1JE-V4IY4K1N-IDT2},2025-02-07 17:38:50,U0038,PC-5038,Logoff,192.168.1.58,Success,17,4,7,0,1,0,0,0,1
{C33U0JPO-94I4MWNA-3MIR},2025-02-10 10:34:03,U0038,PC-5038,Logon,192.168.1.58,Success,10,0,10,0,1,0,0,0,0
{5RQBU0E2-D5219ZAG-I3NP},2025-02-10 17:02:00,U0038,PC-5038,Logoff,192.168.1.58,Success,17,0,10,0,1,0,0,0,1
{ABLB5Y97-LA7FG8BU-CNJ1},2025-02-11 10:26:16,U0038,PC-5038,Logon,192.168.1.58,Success,10,1,11,0,1,0,0,0,0
{7INK68GA-RYE2KQ0B-1VWN},2025-02-11 17:25:53,U0038,PC-5038,Logoff,192.168.1.58,Success,17,1,11,0,1,0,0,0,1
{VZA33OP3-WFPIVD2I-GDXB},2025-02-12 10:35:04,U0038,PC-5038,Logon,192.168.1.58,Success,10,2,12,0,1,0,0,0,0
{392N9BO0-AKGG5PKX-UNDM},2025-02-12 17:45:11,U0038,PC-5038,Logoff,192.168.1.58,Success,17,2,12,0,1,0,0,0,1
{Z5WW4YYM-OES7SZ4S-3E3T},2025-02-13 10:09:08,U0038,PC-5038,Logon,192.168.1.58,Success,10,3,13,0,1,0,0,0,0
{RD5ECFJF-ZS958PCY-HC06},2025-02-13 17:15:06,U0038,PC-5038,Logoff,192.168.1.58,Success,17,3,13,0,1,0,0,0,1
{JU7YOL6L-BM0AJ6X2-7O6Q},2025-01-15 07:56:45,U0039,PC-5039,Logon,192.168.1.59,Success,7,2,15,0,1,0,0,0,0
{H5EYQT4X-S3DF78QN-8PAC},2025-01-15 17:24:06,U0039,PC-5039,Logoff,192.168.1.59,Success,17,2,15,0,1,0,0,0,1
{1X0L420Z-5T84CPKJ-YKX9},2025-01-16 07:04:42,U0039,PC-5039,Logon,192.168.1.59,Success,7,3,16,0,1,0,0,0,0
{E5R5X7F6-TE8CP9K0-2PSO},2025-01-16 17:04:53,U0039,PC-5039,Logoff,192.168.1.59,Success,17,3,16,0,1,0,0,0,1
{373DZWI7-PLC1KJG7-DP5U},2025-01-17 07:14:33,U0039,PC-5039,Logon,192.168.1.59,Success,7,4,17,0,1,0,0,0,0
{P2XKD5R9-X7XKP5ID-Y8T4},2025-01-17 17:20:00,U0039,PC-5039,Logoff,192.168.1.59,Success,17,4,17,0,1,0,0,0,1
{P40QNE2S-9JZL4KKL-RIZN},2025-01-18 13:34:00,U0039,PC-5039,Logon,192.168.1.59,Success,13,5,18,1,1,0,0,0,0
{VI1RDP1F-84C3Z2LJ-AURC},2025-01-20 07:41:54,U0039,PC-5039,Logon,192.168.1.59,Success,7,0,20,0,1,0,0,0,0
{SWUZJAWG-A0XMVRUS-TQFO},2025-01-20 17:47:07,U0039,PC-5039,Logoff,192.168.1.59,Success,17,0,20,0,1,0,0,0,1
{80VWGC7D-V5BY0632-GRX6},2025-01-21 07:03:25,U0039,PC-5039,Logon,192.168.1.59,Success,7,1,21,0,1,0,0,0,0
{990BSH1F-YE7LFT25-H8GO},2025-01-21 17:01:32,U0039,PC-5039,Logoff,192.168.1.59,Success,17,1,21,0,1,0,0,0,1
{M3ZH476E-GQE8DKGX-RFLR},2025-01-22 07:31:08,U0039,PC-5039,Logon,192.168.1.59,Success,7,2,22,0,1,0,0,0,0
{5G2YLFVG-PIREXQWW-FB4L},2025-01-22 17:44:31,U0039,PC-5039,Logoff,192.168.1.59,Success,17,2,22,0,1,0,0,0,1
{X4L863A1-NY0TR2ZI-K2RQ},2025-01-23 07:36:08,U0039,PC-5039,Logon,192.168.1.59,Success,7,3,23,0,1,0,0,0,0
{FSWPY6EF-IDXWIHDR-G8YG},2025-01-23 17:22:29,U0039,PC-5039,Logoff,192.168.1.59,Success,17,3,23,0,1,0,0,0,1
{9KS1K0DH-3EIGBRI1-54R7},2025-01-24 07:16:25,U0039,PC-5039,Logon,192.168.1.59,Success,7,4,24,0,1,0,0,0,0
{ZKV4IASM-58HWE8E3-0GNB},2025-01-24 17:48:48,U0039,PC-5039,Logoff,192.168.1.59,Success,17,4,24,0,1,0,0,0,1
{HCDI74KZ-T22THW9P-0IEI},2025-01-25 16:38:00,U0039,PC-5039,Logon,192.168.1.59,Success,16,5,25,1,1,0,0,0,0
{JJG4LB45-ALIMXSEH-J0Y2},2025-01-27 07:03:42,U0039,PC-5039,Logon,192.168.1.59,Success,7,0,27,0,1,0,0,0,0
{TGXI9C70-TRVTFMRM-Q9PK},2025-01-27 17:01:42,U0039,PC-5039,Logoff,192.168.1.59,Success,17,0,27,0,1,0,0,0,1
{48HB1NO6-C6ZH6DU9-ZZ99},2025-01-28 07:20:56,U0039,PC-5039,Logon,192.168.1.59,Success,7,1,28,0,1,0,0,0,0
{MHVR04JC-RW9A8RWH-O3U5},2025-01-28 17:37:21,U0039,PC-5039,Logoff,192.168.1.59,Success,17,1,28,0,1,0,0,0,1
{K7SBFDGJ-9KKU7IM2-L184},2025-01-29 07:57:00,U0039,PC-5039,Logon,192.168.1.59,Success,7,2,29,0,1,0,0,0,0
{VM6N6PWE-3960BMTX-V4L9},2025-01-29 17:36:42,U0039,PC-5039,Logoff,192.168.1.59,Success,17,2,29,0,1,0,0,0,1
{7TU124T2-7JLLZ90Z-23QK},2025-01-30 07:20:00,U0039,PC-5039,Logon,192.168.1.59,Success,7,3,30,0,1,0,0,0,0
{8J7W6977-XP2KUGEO-RL0Y},2025-01-30 17:11:02,U0039,PC-5039,Logoff,192.168.1.59,Success,17,3,30,0,1,0,0,0,1
{9C55C5MW-BWACJ28M-SABB},2025-01-31 07:02:59,U0039,PC-5039,Logon,192.168.1.59,Success,7,4,31,0,1,0,0,0,0
{AZJMWN2K-83MNA9TV-4OEP},2025-01-31 17:18:02,U0039,PC-5039,Logoff,192.168.1.59,Success,17,4,31,0,1,0,0,0,1
{BQLC9EYD-3MYNUEUV-LD7P},2025-02-01 11:33:00,U0039,PC-5039,Logon,192.168.1.59,Success,11,5,1,1,1,0,0,0,0
{1JWYR248-X533DB8I-3ZEQ},2025-02-03 07:54:04,U0039,PC-5039,Logon,192.168.1.59,Success,7,0,3,0,1,0,0,0,0
{FLNOJKNP-N8S6GYDX-IS15},2025-02-03 17:30:03,U0039,PC-5039,Logoff,192.168.1.59,Success,17,0,3,0,1,0,0,0,1
{25WJ0Y17-VZ2QZ9D4-6KT7},2025-02-04 07:54:51,U0039,PC-5039,Logon,192.168.1.59,Success,7,1,4,0,1,0,0,0,0
{6ULM1T6I-8UXK02RA-81RX},2025-02-04 17:19:01,U0039,PC-5039,Logoff,192.168.1.59,Success,17,1,4,0,1,0,0,0,1
{R24QHTLJ-FEDTEETQ-P3PY},2025-02-05 07:43:51,U0039,PC-5039,Logon,192.168.1.59,Success,7,2,5,0,1,0,0,0,0
{CVVV6F4E-UXHQ5R7A-2P4L},2025-02-05 17:25:48,U0039,PC-5039,Logoff,192.168.1.59,Success,17,2,5,0,1,0,0,0,1
{W4P220X3-OBKJQ879-JMQ4},2025-02-06 07:07:01,U0039,PC-5039,Logon,192.168.1.59,Success,7,3,6,0,1,0,0,0,0
{EN8ADNKW-B3WWTQLN-9HJ6},2025-02-06 17:59:03,U0039,PC-5039,Logoff,192.168.1.59,Success,17,3,6,0,1,0,0,0,1
{TM0ZXO41-OIMJGZ9A-UMHA},2025-02-07 07:59:47,U0039,PC-5039,Logon,192.168.1.59,Success,7,4,7,0,1,0,0,0,0
{Q0EWZFOL-SUCZUJ7F-593A},2025-02-07 17:28:10,U0039,PC-5039,Logoff,192.168.1.59,Success,17,4,7,0,1,0,0,0,1
{BW2P5JG6-V39HMCR3-2PIR},2025-02-10 07:39:34,U0039,PC-5039,Logon,192.168.1.59,Success,7,0,10,0,1,0,0,0,0
{YJKD9UCE-GYUA4QGV-MDVM},2025-02-10 17:49:29,U0039,PC-5039,Logoff,192.168.1.59,Success,17,0,10,0,1,0,0,0,1
{TRSHRBSH-103UF8RI-3P4G},2025-02-11 07:39:30,U0039,PC-5039,Logon,192.168.1.59,Success,7,1,11,0,1,0,0,0,0
{WDAZYW6W-EYUK6BCD-FQVD},2025-02-11 17:49:17,U0039,PC-5039,Logoff,192.168.1.59,Success,17,1,11,0,1,0,0,0,1
{MM9XAGI3-0CN89YXJ-H8KG},2025-02-12 07:27:58,U0039,PC-5039,Logon,192.168.1.59,Success,7,2,12,0,1,0,0,0,0
{ZM5095TK-IZIWWL0A-9GQ2},2025-02-12 17:43:13,U0039,PC-5039,Logoff,192.168.1.59,Success,17,2,12,0,1,0,0,0,1
{CQHCFB4M-FPVK4WYZ-IQOU},2025-02-13 07:43:50,U0039,PC-5039,Logon,192.168.1.59,Success,7,3,13,0,1,0,0,0,0
{ZVISXUJV-248PSRRT-7DKP},2025-02-13 17:29:48,U0039,PC-5039,Logoff,192.168.1.59,Success,17,3,13,0,1,0,0,0,1
{4FNW2L4K-0RCSFKJZ-A3UE},2025-01-15 08:45:55,U0040,PC-5040,Logon,192.168.1.60,Success,8,2,15,0,1,0,0,0,0
{K2IC7PP7-KO2LCHHC-C5ZS},2025-01-15 16:49:51,U0040,PC-5040,Logoff,192.168.1.60,Success,16,2,15,0,1,0,0,0,1
{PI53RY0Z-9YJG6QOA-RIGD},2025-01-16 08:23:25,U0040,PC-5040,Logon,192.168.1.60,Success,8,3,16,0,1,0,0,0,0
{94QQIV3X-D5AX7UOC-2T47},2025-01-16 16:59:44,U0040,PC-5040,Logoff,192.168.1.60,Success,16,3,16,0,1,0,0,0,1
{YJ9OHNJY-POGX49JM-Z43D},2025-01-17 08:10:46,U0040,PC-5040,Logon,192.168.1.60,Success,8,4,17,0,1,0,0,0,0
{ZB28MCLI-CE7W683O-3FO2},2025-01-17 16:53:35,U0040,PC-5040,Logoff,192.168.1.60,Success,16,4,17,0,1,0,0,0,1
{719VP4JS-6NLM4GL5-1N5X},2025-01-20 08:17:50,U0040,PC-5040,Logon,192.168.1.60,Success,8,0,20,0,1,0,0,0,0
{OD0R450F-1DEU3DB8-ACR2},2025-01-20 16:44:32,U0040,PC-5040,Logoff,192.168.1.60,Success,16,0,20,0,1,0,0,0,1
{6BGRT4LB-JK66KE9J-FO2A},2025-01-21 08:21:22,U0040,PC-5040,Logon,192.168.1.60,Success,8,1,21,0,1,0,0,0,0
{Z4C3IYX9-5OJW9BFC-0XEF},2025-01-21 16:34:03,U0040,PC-5040,Logoff,192.168.1.60,Success,16,1,21,0,1,0,0,0,1
{A9XCXBT6-HMRYI02O-0YLE},2025-01-22 08:58:59,U0040,PC-5040,Logon,192.168.1.60,Success,8,2,22,0,1,0,0,0,0
{DB2PC3Q1-D05AQRJS-9NPT},2025-01-22 16:29:50,U0040,PC-5040,Logoff,192.168.1.60,Success,16,2,22,0,1,0,0,0,1
{R2PRYVF3-TIVEH8VF-NQGN},2025-01-23 08:27:58,U0040,PC-5040,Logon,192.168.1.60,Success,8,3,23,0,1,0,0,0,0
{HP36KY6Y-DYBV33YW-1V49},2025-01-23 16:31:34,U0040,PC-5040,Logoff,192.168.1.60,Success,16,3,23,0,1,0,0,0,1
{DYF12CHD-AUBM3BCO-XZ0O},2025-01-24 08:34:01,U0040,PC-5040,Logon,192.168.1.60,Success,8,4,24,0,1,0,0,0,0
{C67W5WLO-61PO9O2M-470N},2025-01-24 16:15:29,U0040,PC-5040,Logoff,192.168.1.60,Success,16,4,24,0,1,0,0,0,1
{9NR73WG5-M296NJWU-7336},2025-01-27 08:23:15,U0040,PC-5040,Logon,192.168.1.60,Success,8,0,27,0,1,0,0,0,0
{RD46WKEC-BAOTS98I-Z3U8},2025-01-27 16:55:35,U0040,PC-5040,Logoff,192.168.1.60,Success,16,0,27,0,1,0,0,0,1
{JCZLXOZV-4W5NU4IN-2KQV},2025-01-28 08:48:00,U0040,PC-5040,Logon,192.168.1.60,Success,8,1,28,0,1,0,0,0,0
{3LTIJART-A4PN9A7B-726E},2025-01-28 16:03:40,U0040,PC-5040,Logoff,192.168.1.60,Success,16,1,28,0,1,0,0,0,1
{7LRKHT1T-GLNSS2PM-IAY8},2025-01-29 08:39:34,U0040,PC-5040,Logon,192.168.1.60,Success,8,2,29,0,1,0,0,0,0
{LNCGFQDP-SY9MZE9W-Y5WD},2025-01-29 16:23:04,U0040,PC-5040,Logoff,192.168.1.60,Success,16,2,29,0,1,0,0,0,1
{03DAZ3RW-BJ9CPV4H-1RZF},2025-01-30 08:01:22,U0040,PC-5040,Logon,192.168.1.60,Success,8,3,30,0,1,0,0,0,0
{U6VQS4HU-FN4VNBOO-BCK3},2025-01-30 16:49:24,U0040,PC-5040,Logoff,192.168.1.60,Success,16,3,30,0,1,0,0,0,1
{RVKDXT3U-6OKGK8MY-DL0L},2025-01-31 08:07:13,U0040,PC-5040,Logon,192.168.1.60,Success,8,4,31,0,1,0,0,0,0
{K8TEBTLD-KZ27DQTR-OI91},2025-01-31 16:38:50,U0040,PC-5040,Logoff,192.168.1.60,Success,16,4,31,0,1,0,0,0,1
{3IHSWIXN-1LVZFAA2-I477},2025-02-02 11:51:00,U0040,PC-5040,Logon,192.168.1.60,Success,11,6,2,1,1,0,0,0,0
{KBRFBFL0-V8HSM8RT-419F},2025-02-03 08:27:32,U0040,PC-5040,Logon,192.168.1.60,Success,8,0,3,0,1,0,0,0,0
{4UBV9TKR-WQDYODUX-5X64},2025-02-03 16:12:56,U0040,PC-5040,Logoff,192.168.1.60,Success,16,0,3,0,1,0,0,0,1
{S9GXCP8N-A164S6C6-RB0F},2025-02-04 08:25:29,U0040,PC-5040,Logon,192.168.1.60,Success,8,1,4,0,1,0,0,0,0
{YNSATCQE-WDW29PHB-CHUA},2025-02-04 16:10:34,U0040,PC-5040,Logoff,192.168.1.60,Success,16,1,4,0,1,0,0,0,1
{45J69TB3-86TGO2T7-Q0EC},2025-02-05 08:34:58,U0040,PC-5040,Logon,192.168.1.60,Success,8,2,5,0,1,0,0,0,0
{C9YPP0KL-X5RYIARU-4HS7},2025-02-05 16:06:13,U0040,PC-5040,Logoff,192.168.1.60,Success,16,2,5,0,1,0,0,0,1
{M7IDP5SR-K6M8R8DW-PZKG},2025-02-06 08:41:49,U0040,PC-5040,Logon,192.168.1.60,Success,8,3,6,0,1,0,0,0,0
{RM9JVJ0I-4RTQ0BXW-OET3},2025-02-06 16:07:53,U0040,PC-5040,Logoff,192.168.1.60,Success,16,3,6,0,1,0,0,0,1
{PJ6JAEPK-8FVZSLPW-LM4F},2025-02-07 08:58:58,U0040,PC-5040,Logon,192.168.1.60,Success,8,4,7,0,1,0,0,0,0
{2OGGV9F9-PWBXD9JI-FZ7U},2025-02-07 16:21:35,U0040,PC-5040,Logoff,192.168.1.60,Success,16,4,7,0,1,0,0,0,1
{EHT1SEM5-PSPU69CM-NJTU},2025-02-10 08:15:39,U0040,PC-5040,Logon,192.168.1.60,Success,8,0,10,0,1,0,0,0,0
{R7Z3UORW-AOBC3OKO-3VPK},2025-02-10 16:19:12,U0040,PC-5040,Logoff,192.168.1.60,Success,16,0,10,0,1,0,0,0,1
{U4AVPMX5-L77IBRSJ-OX50},2025-02-11 08:50:02,U0040,PC-5040,Logon,192.168.1.60,Success,8,1,11,0,1,0,0,0,0
{XF36L3EX-TS6Y3C1H-D9N1},2025-02-11 16:55:48,U0040,PC-5040,Logoff,192.168.1.60,Success,16,1,11,0,1,0,0,0,1
{5BQWYO65-3DYJXM8O-G996},2025-02-12 08:25:36,U0040,PC-5040,Logon,192.168.1.60,Success,8,2,12,0,1,0,0,0,0
{LULYM7Y6-CLGRR4C9-ASZ5},2025-02-12 16:16:15,U0040,PC-5040,Logoff,192.168.1.60,Success,16,2,12,0,1,0,0,0,1
